3D Point Measurements

Generated: Tuesday 04 July 2023 16:25:54

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0172_20210709184345_0001.MOV	      0	   0.1283			28.118	-24.906	-514.495	0.079	0.077	0.479	0.366	515.865	4.324	1	1															0	J	Passing			
A001C0172_20210709184345_0001.MOV	      0	   0.1283			81.278	3.071	-423.315	0.085	0.062	0.333	0.426	431.058	10.870	1	1															1	F	Passing			
A001C0172_20210709184345_0001.MOV	      0	   0.1283			46.641	-66.223	-373.001	0.063	0.070	0.259	0.451	381.694	12.431	1	1															2	AD	Passing			
A001C0172_20210709184345_0001.MOV	     20	   0.1311			24.038	-27.184	-504.474	0.077	0.076	0.461	0.592	505.778	4.280	1	1															0	J	Passing			
A001C0172_20210709184345_0001.MOV	     20	   0.1311			81.194	11.451	-420.473	0.084	0.062	0.329	0.423	428.394	11.007	1	1															1	F	Passing			
A001C0172_20210709184345_0001.MOV	     20	   0.1311			49.451	-64.624	-376.227	0.064	0.070	0.264	0.409	384.926	12.379	1	1															2	AD	Passing			
A001C0172_20210709184345_0001.MOV	     40	   0.1339			17.908	-31.725	-496.526	0.074	0.077	0.447	0.502	497.861	4.388	1	1															0	J	Passing			
A001C0172_20210709184345_0001.MOV	     40	   0.1339			80.328	18.140	-417.790	0.083	0.063	0.325	0.265	425.829	11.104	1	1															1	F	Passing			
A001C0172_20210709184345_0001.MOV	     40	   0.1339			47.949	-62.425	-379.823	0.064	0.069	0.268	0.119	387.893	11.882	1	1															2	AD	Passing			
A001C0172_20210709184345_0001.MOV	     60	   0.1367			11.276	-36.520	-490.514	0.073	0.077	0.436	0.518	492.001	4.665	1	1															0	J	Passing			
A001C0172_20210709184345_0001.MOV	     60	   0.1367			79.463	23.915	-413.971	0.082	0.063	0.319	0.290	422.206	11.274	1	1															1	F	Passing			
A001C0172_20210709184345_0001.MOV	     60	   0.1367			44.932	-58.911	-382.944	0.064	0.069	0.272	0.583	390.045	11.124	1	1															2	AD	Passing			
A001C0172_20210709184345_0001.MOV	     80	   0.1394			4.858	-42.072	-485.142	0.071	0.078	0.426	0.641	486.987	5.206	1	1															0	J	Passing			
A001C0172_20210709184345_0001.MOV	     80	   0.1394			79.170	29.809	-410.279	0.081	0.064	0.314	0.163	418.910	11.575	1	1															1	F	Passing			
A001C0172_20210709184345_0001.MOV	     80	   0.1394			42.474	-54.693	-386.229	0.063	0.067	0.276	0.444	392.388	10.338	1	1															2	AD	Passing			
A001C0172_20210709184345_0001.MOV	    100	   0.1422			-1.855	-46.506	-479.537	0.070	0.079	0.416	0.553	481.791	5.762	1	1															0	J	Passing			
A001C0172_20210709184345_0001.MOV	    100	   0.1422			79.205	36.752	-406.060	0.080	0.066	0.308	0.089	415.342	12.045	1	1															1	F	Passing			
A001C0172_20210709184345_0001.MOV	    100	   0.1422			40.371	-48.467	-385.761	0.063	0.065	0.275	0.405	390.884	9.455	1	1															2	AD	Passing			
A001C0172_20210709184345_0001.MOV	    120	   0.1450			-8.657	-51.093	-473.636	0.070	0.080	0.406	0.551	476.463	6.459	1	1															0	J	Passing			
A001C0172_20210709184345_0001.MOV	    120	   0.1450			79.887	42.669	-402.124	0.080	0.067	0.302	0.048	412.197	12.591	1	1															1	F	Passing			
A001C0172_20210709184345_0001.MOV	    120	   0.1450			38.610	-41.983	-387.178	0.063	0.063	0.277	0.412	391.357	8.542	1	1															2	AD	Passing			
A001C0172_20210709184345_0001.MOV	    140	   0.1478			-16.343	-56.817	-469.868	0.070	0.082	0.400	0.534	473.573	7.382	1	1															0	J	Passing			
A001C0172_20210709184345_0001.MOV	    140	   0.1478			80.189	48.530	-399.401	0.080	0.069	0.299	0.073	410.252	13.095	1	1															1	F	Passing			
A001C0172_20210709184345_0001.MOV	    140	   0.1478			37.672	-35.489	-386.442	0.062	0.061	0.276	0.501	389.893	7.779	1	1															2	AD	Passing			
A001C0172_20210709184345_0001.MOV	    160	   0.1506			-23.431	-63.106	-465.338	0.071	0.084	0.392	0.532	470.182	8.436	1	1															0	J	Passing			
A001C0172_20210709184345_0001.MOV	    160	   0.1506			81.169	53.679	-398.900	0.080	0.071	0.298	0.061	410.598	13.590	1	1															1	F	Passing			
A001C0172_20210709184345_0001.MOV	    160	   0.1506			36.877	-29.227	-384.995	0.062	0.059	0.274	0.438	387.860	7.106	1	1															2	AD	Passing			
A001C0172_20210709184345_0001.MOV	    180	   0.1533			-30.583	-71.618	-460.252	0.071	0.088	0.384	0.489	466.793	9.805	1	1															0	J	Passing			
A001C0172_20210709184345_0001.MOV	    180	   0.1533			81.849	56.762	-398.993	0.080	0.072	0.299	0.081	411.238	13.893	1	1															1	F	Passing			
A001C0172_20210709184345_0001.MOV	    180	   0.1533			37.721	-25.728	-383.949	0.062	0.058	0.272	0.339	386.654	6.907	1	1															2	AD	Passing			
