3D Point Measurements

Generated: Friday 02 June 2023 14:40:48

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0247_20210918223147_0001.MOV	      0	   0.0000			39.873	3.698	-717.031	0.115	0.104	0.919	0.021	718.148	3.184	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	      0	   0.0000			58.787	-74.593	-622.703	0.110	0.120	0.699	0.047	629.904	8.844	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	      0	   0.0000			38.576	-52.438	-657.286	0.105	0.111	0.775	0.030	660.502	5.834	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	     20	   0.0028			46.037	5.288	-709.776	0.117	0.103	0.901	0.053	711.287	3.717	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	     20	   0.0028			62.715	-76.595	-614.796	0.111	0.120	0.682	0.004	622.715	9.317	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	     20	   0.0028			44.684	-52.736	-648.405	0.106	0.110	0.755	0.050	652.079	6.253	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	     40	   0.0056			49.857	4.468	-702.702	0.118	0.102	0.884	0.066	704.483	4.061	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	     40	   0.0056			64.288	-80.719	-604.983	0.110	0.121	0.662	0.056	613.720	9.852	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	     40	   0.0056			48.371	-55.260	-639.893	0.107	0.110	0.736	0.057	644.094	6.713	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	     60	   0.0083			52.628	3.623	-695.986	0.119	0.101	0.868	0.131	697.983	4.325	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	     60	   0.0083			57.730	-78.566	-607.179	0.107	0.120	0.666	0.315	614.956	9.299	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	     60	   0.0083			50.856	-57.577	-630.778	0.107	0.110	0.716	0.143	635.439	7.109	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	     80	   0.0111			54.249	8.439	-683.117	0.117	0.099	0.837	0.065	685.319	4.566	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	     80	   0.0111			64.492	-83.951	-582.105	0.106	0.119	0.614	0.218	591.653	10.481	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	     80	   0.0111			52.646	-55.937	-619.255	0.106	0.107	0.691	0.158	624.001	7.232	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	    100	   0.0139			55.453	15.603	-673.786	0.117	0.100	0.815	0.026	676.244	4.832	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	    100	   0.0139			64.098	-81.526	-573.208	0.104	0.116	0.596	0.366	582.514	10.428	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	    100	   0.0139			54.203	-51.980	-609.388	0.105	0.103	0.670	0.189	613.998	7.178	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	    120	   0.0167			57.471	19.350	-662.609	0.116	0.099	0.789	0.073	665.379	5.164	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	    120	   0.0167			64.394	-82.200	-561.449	0.102	0.114	0.572	0.286	571.077	10.708	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	    120	   0.0167			56.619	-50.940	-596.459	0.104	0.100	0.642	0.119	601.302	7.425	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	    140	   0.0195			59.103	22.818	-650.539	0.115	0.098	0.761	0.270	653.617	5.487	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	    140	   0.0195			64.571	-83.555	-549.505	0.100	0.113	0.549	0.159	559.559	11.051	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	    140	   0.0195			58.782	-50.424	-584.704	0.103	0.098	0.618	0.153	589.811	7.689	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	    160	   0.0222			57.849	25.298	-639.721	0.112	0.098	0.736	0.166	642.829	5.553	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	    160	   0.0222			63.369	-85.025	-538.636	0.098	0.111	0.528	0.070	548.975	11.313	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	    160	   0.0222			58.951	-50.477	-574.347	0.101	0.097	0.597	0.198	579.566	7.839	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	    180	   0.0250			55.269	27.429	-631.961	0.109	0.097	0.719	0.047	634.966	5.483	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	    180	   0.0250			59.971	-86.962	-528.086	0.094	0.111	0.508	0.178	538.548	11.492	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	    180	   0.0250			56.879	-50.949	-562.503	0.098	0.095	0.573	0.075	567.663	7.878	1	1															2	AD	Passing			
