3D Point Measurements

Generated: Monday 05 June 2023 14:44:42

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0143_20210709181838_0001.MOV	   1910	   0.2655			-12.593	37.163	-310.022	0.047	0.050	0.179	0.327	312.495	7.007	1	1															0	J	Passing			
A001C0143_20210709181838_0001.MOV	   1910	   0.2655			-52.835	7.892	-321.481	0.055	0.047	0.192	0.495	325.889	9.405	1	1															1	F	Passing			
A001C0143_20210709181838_0001.MOV	   1910	   0.2655			64.292	-31.173	-245.446	0.045	0.040	0.126	0.315	255.635	16.327	1	1															2	AD	Passing			
A001C0143_20210709181838_0001.MOV	   1930	   0.2683			-14.558	36.187	-309.043	0.047	0.050	0.178	0.280	311.495	6.991	1	1															0	J	Passing			
A001C0143_20210709181838_0001.MOV	   1930	   0.2683			-61.250	10.903	-322.885	0.057	0.048	0.194	0.324	328.823	10.870	1	1															1	F	Passing			
A001C0143_20210709181838_0001.MOV	   1930	   0.2683			54.698	-38.510	-252.336	0.045	0.042	0.128	0.301	261.053	14.974	1	1															2	AD	Passing			
A001C0143_20210709181838_0001.MOV	   1950	   0.2711			-16.633	36.974	-308.766	0.047	0.050	0.177	0.176	311.416	7.282	1	1															0	J	Passing			
A001C0143_20210709181838_0001.MOV	   1950	   0.2711			-68.406	16.062	-325.395	0.060	0.049	0.197	0.041	332.895	12.137	1	1															1	F	Passing			
A001C0143_20210709181838_0001.MOV	   1950	   0.2711			41.805	-44.619	-256.255	0.043	0.043	0.129	0.274	263.448	13.580	1	1															2	AD	Passing			
A001C0143_20210709181838_0001.MOV	   1970	   0.2739			-18.858	38.661	-308.808	0.047	0.050	0.177	0.046	311.789	7.734	1	1															0	J	Passing			
A001C0143_20210709181838_0001.MOV	   1970	   0.2739			-74.976	23.102	-327.668	0.062	0.050	0.201	0.012	336.929	13.402	1	1															1	F	Passing			
A001C0143_20210709181838_0001.MOV	   1970	   0.2739			29.261	-47.967	-260.302	0.042	0.045	0.131	0.382	266.297	12.368	1	1															2	AD	Passing			
A001C0143_20210709181838_0001.MOV	   1990	   0.2767			-21.028	40.490	-308.963	0.048	0.051	0.177	0.233	312.314	8.207	1	1															0	J	Passing			
A001C0143_20210709181838_0001.MOV	   1990	   0.2767			-80.601	30.019	-331.431	0.065	0.052	0.206	0.025	342.410	14.473	1	1															1	F	Passing			
A001C0143_20210709181838_0001.MOV	   1990	   0.2767			13.988	-45.203	-256.245	0.040	0.043	0.126	0.486	260.577	10.671	1	1															2	AD	Passing			
A001C0143_20210709181838_0001.MOV	   2010	   0.2794			-22.869	43.141	-308.375	0.048	0.051	0.177	0.156	312.216	8.805	1	1															0	J	Passing			
A001C0143_20210709181838_0001.MOV	   2010	   0.2794			-85.875	37.153	-339.880	0.069	0.055	0.217	0.153	352.524	15.307	1	1															1	F	Passing			
A001C0143_20210709181838_0001.MOV	   2010	   0.2794			1.017	-36.973	-251.926	0.039	0.041	0.121	0.355	254.626	8.571	1	1															2	AD	Passing			
A001C0143_20210709181838_0001.MOV	   2030	   0.2822			-24.675	45.865	-308.638	0.048	0.052	0.177	0.224	313.001	9.386	1	1															0	J	Passing			
A001C0143_20210709181838_0001.MOV	   2030	   0.2822			-91.456	42.193	-347.432	0.072	0.058	0.226	0.336	361.737	16.076	1	1															1	F	Passing			
A001C0143_20210709181838_0001.MOV	   2030	   0.2822			-7.796	-23.711	-248.211	0.038	0.038	0.117	0.283	249.463	5.950	1	1															2	AD	Passing			
