3D Point Measurements

Generated: Monday 26 June 2023 12:53:17

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0354_20210922222311_0001.MOV	   1376	   0.1913			-57.324	81.667	-516.740	0.089	0.107	0.480	0.026	526.285	10.751	1	1															0	J	Passing			
A001C0354_20210922222311_0001.MOV	   1376	   0.1913			-37.004	63.428	-396.748	0.063	0.074	0.287	0.131	403.487	10.298	1	1															1	F	Passing			
A001C0354_20210922222311_0001.MOV	   1376	   0.1913			-34.408	59.646	-397.709	0.063	0.072	0.289	0.035	403.626	9.634	1	1															2	AD	Passing			
A001C0354_20210922222311_0001.MOV	   1396	   0.1941			-44.902	73.450	-520.906	0.085	0.102	0.488	0.013	527.971	9.199	1	1															0	J	Passing			
A001C0354_20210922222311_0001.MOV	   1396	   0.1941			-36.661	67.676	-395.090	0.063	0.075	0.285	0.011	402.517	10.832	1	1															1	F	Passing			
A001C0354_20210922222311_0001.MOV	   1396	   0.1941			-33.347	64.673	-396.540	0.062	0.074	0.287	0.034	403.161	10.204	1	1															2	AD	Passing			
A001C0354_20210922222311_0001.MOV	   1421	   0.1976			-31.552	55.034	-525.507	0.081	0.092	0.496	0.286	529.323	6.695	1	1															0	J	Passing			
A001C0354_20210922222311_0001.MOV	   1421	   0.1976			-42.356	60.657	-388.340	0.063	0.071	0.276	0.052	395.325	10.608	1	1															1	F	Passing			
A001C0354_20210922222311_0001.MOV	   1421	   0.1976			-38.588	58.962	-391.126	0.063	0.071	0.279	0.036	397.424	10.031	1	1															2	AD	Passing			
A001C0354_20210922222311_0001.MOV	   1441	   0.2003			-24.544	39.510	-530.286	0.080	0.086	0.505	0.314	532.322	4.829	1	1															0	J	Passing			
A001C0354_20210922222311_0001.MOV	   1441	   0.2003			-47.085	53.188	-382.185	0.063	0.067	0.267	0.017	388.730	10.367	1	1															1	F	Passing			
A001C0354_20210922222311_0001.MOV	   1441	   0.2003			-44.054	52.222	-385.736	0.063	0.067	0.272	0.026	391.740	9.878	1	1															2	AD	Passing			
A001C0354_20210922222311_0001.MOV	   1461	   0.2031			-19.633	27.196	-536.469	0.080	0.082	0.517	0.272	537.517	3.403	1	1															0	J	Passing			
A001C0354_20210922222311_0001.MOV	   1461	   0.2031			-51.666	45.411	-374.266	0.063	0.063	0.257	0.135	380.535	10.271	1	1															1	F	Passing			
A001C0354_20210922222311_0001.MOV	   1461	   0.2031			-49.177	44.940	-378.331	0.063	0.063	0.262	0.030	384.151	9.840	1	1															2	AD	Passing			
A001C0354_20210922222311_0001.MOV	   1481	   0.2059			-14.448	19.232	-539.556	0.080	0.081	0.523	0.187	540.092	2.382	1	1															0	J	Passing			
A001C0354_20210922222311_0001.MOV	   1481	   0.2059			-57.233	38.565	-367.149	0.064	0.059	0.247	0.084	373.579	10.525	1	1															1	F	Passing			
A001C0354_20210922222311_0001.MOV	   1481	   0.2059			-54.923	38.489	-371.810	0.064	0.060	0.253	0.105	377.810	10.101	1	1															2	AD	Passing			
A001C0354_20210922222311_0001.MOV	   1501	   0.2087			-9.820	14.334	-545.895	0.080	0.080	0.536	0.049	546.171	1.647	1	1															0	J	Passing			
A001C0354_20210922222311_0001.MOV	   1501	   0.2087			-62.316	33.613	-362.081	0.065	0.057	0.241	0.187	368.939	10.962	1	1															1	F	Passing			
A001C0354_20210922222311_0001.MOV	   1501	   0.2087			-60.628	33.494	-366.428	0.065	0.058	0.247	0.228	372.917	10.600	1	1															2	AD	Passing			
A001C0354_20210922222311_0001.MOV	   1521	   0.2115			-4.817	11.058	-556.286	0.081	0.081	0.556	0.200	556.417	1.046	1	1															0	J	Passing			
A001C0354_20210922222311_0001.MOV	   1521	   0.2115			-66.189	31.447	-358.208	0.065	0.056	0.236	0.184	365.626	11.470	1	1															1	F	Passing			
A001C0354_20210922222311_0001.MOV	   1521	   0.2115			-64.756	30.781	-362.803	0.065	0.057	0.242	0.086	369.820	11.087	1	1															2	AD	Passing			
A001C0354_20210922222311_0001.MOV	   1541	   0.2142			3.638	10.954	-566.996	0.083	0.083	0.578	0.261	567.113	0.961	1	1															0	J	Passing			
A001C0354_20210922222311_0001.MOV	   1541	   0.2142			-67.387	32.686	-355.141	0.065	0.056	0.233	0.148	362.953	11.815	1	1															1	F	Passing			
A001C0354_20210922222311_0001.MOV	   1541	   0.2142			-66.018	31.014	-359.144	0.065	0.056	0.238	0.066	366.476	11.389	1	1															2	AD	Passing			
A001C0354_20210922222311_0001.MOV	   1561	   0.2170			15.344	10.032	-576.088	0.085	0.084	0.597	0.269	576.379	1.713	1	1															0	J	Passing			
A001C0354_20210922222311_0001.MOV	   1561	   0.2170			-67.009	33.705	-353.309	0.064	0.056	0.230	0.058	361.183	11.890	1	1															1	F	Passing			
A001C0354_20210922222311_0001.MOV	   1561	   0.2170			-65.336	31.623	-356.542	0.065	0.056	0.234	0.064	363.856	11.414	1	1															2	AD	Passing			
