3D Point Measurements

Generated: Tuesday 04 July 2023 14:23:47

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0170_20210709184247_0001.MOV	   1539	   0.2140			-9.317	-10.910	-493.424	0.073	0.072	0.440	0.555	493.633	1.837	1	1															0	J	Passing			
A001C0170_20210709184247_0001.MOV	   1539	   0.2140			125.487	24.863	-477.834	0.124	0.074	0.428	0.562	494.662	14.947	1	1															1	F	Passing			
A001C0170_20210709184247_0001.MOV	   1539	   0.2140			102.591	-33.241	-405.295	0.092	0.064	0.311	0.918	419.397	14.969	1	1															2	AD	Passing			
A001C0170_20210709184247_0001.MOV	   1559	   0.2167			-15.135	-11.112	-485.645	0.072	0.071	0.426	0.429	486.007	2.350	1	1															0	J	Passing			
A001C0170_20210709184247_0001.MOV	   1559	   0.2167			121.124	30.121	-479.354	0.121	0.075	0.429	0.745	495.337	14.543	1	1															1	F	Passing			
A001C0170_20210709184247_0001.MOV	   1559	   0.2167			101.224	-35.415	-407.778	0.092	0.065	0.315	0.890	421.644	14.808	1	1															2	AD	Passing			
A001C0170_20210709184247_0001.MOV	   1579	   0.2195			-20.778	-13.230	-480.032	0.072	0.070	0.416	0.468	480.664	3.060	1	1															0	J	Passing			
A001C0170_20210709184247_0001.MOV	   1579	   0.2195			117.907	35.382	-480.143	0.119	0.077	0.430	0.540	495.673	14.319	1	1															1	F	Passing			
A001C0170_20210709184247_0001.MOV	   1579	   0.2195			95.118	-36.163	-418.001	0.091	0.067	0.328	0.947	430.209	13.761	1	1															2	AD	Passing			
A001C0170_20210709184247_0001.MOV	   1599	   0.2223			-26.092	-14.217	-472.850	0.072	0.069	0.404	0.509	473.783	3.705	1	1															0	J	Passing			
A001C0170_20210709184247_0001.MOV	   1599	   0.2223			114.639	40.917	-479.143	0.117	0.079	0.428	0.514	494.363	14.182	1	1															1	F	Passing			
A001C0170_20210709184247_0001.MOV	   1599	   0.2223			85.184	-32.015	-422.763	0.087	0.066	0.333	0.817	432.446	12.226	1	1															2	AD	Passing			
A001C0170_20210709184247_0001.MOV	   1619	   0.2251			-31.764	-16.491	-468.051	0.073	0.069	0.396	0.566	469.417	4.477	1	1															0	J	Passing			
A001C0170_20210709184247_0001.MOV	   1619	   0.2251			113.385	45.261	-478.099	0.115	0.081	0.426	0.527	493.440	14.245	1	1															1	F	Passing			
A001C0170_20210709184247_0001.MOV	   1619	   0.2251			76.155	-24.191	-423.906	0.082	0.064	0.333	0.820	431.372	10.743	1	1															2	AD	Passing			
A001C0170_20210709184247_0001.MOV	   1639	   0.2279			-36.656	-18.757	-461.836	0.073	0.068	0.386	0.383	463.668	5.198	1	1															0	J	Passing			
A001C0170_20210709184247_0001.MOV	   1639	   0.2279			112.746	46.992	-478.222	0.115	0.082	0.426	0.604	493.575	14.245	1	1															1	F	Passing			
A001C0170_20210709184247_0001.MOV	   1639	   0.2279			70.608	-15.548	-419.635	0.079	0.062	0.326	0.775	425.818	9.825	1	1															2	AD	Passing			
A001C0170_20210709184247_0001.MOV	   1659	   0.2306			-41.365	-23.771	-456.514	0.074	0.068	0.377	0.298	459.000	6.078	1	1															0	J	Passing			
A001C0170_20210709184247_0001.MOV	   1659	   0.2306			113.961	45.834	-482.435	0.117	0.082	0.433	0.608	497.827	14.204	1	1															1	F	Passing			
A001C0170_20210709184247_0001.MOV	   1659	   0.2306			71.826	-10.062	-413.074	0.078	0.061	0.316	0.795	419.393	9.991	1	1															2	AD	Passing			
A001C0170_20210709184247_0001.MOV	   1679	   0.2334			-45.983	-31.406	-448.109	0.074	0.069	0.364	0.317	451.556	7.209	1	1															0	J	Passing			
A001C0170_20210709184247_0001.MOV	   1679	   0.2334			112.947	41.746	-483.998	0.117	0.080	0.435	0.622	498.752	13.897	1	1															1	F	Passing			
A001C0170_20210709184247_0001.MOV	   1679	   0.2334			77.569	-9.693	-410.357	0.080	0.060	0.313	0.785	417.736	10.815	1	1															2	AD	Passing			
A001C0170_20210709184247_0001.MOV	   1699	   0.2362			-50.558	-41.168	-442.086	0.074	0.071	0.354	0.486	446.868	8.529	1	1															0	J	Passing			
A001C0170_20210709184247_0001.MOV	   1699	   0.2362			110.471	36.111	-486.286	0.115	0.078	0.439	0.475	499.982	13.375	1	1															1	F	Passing			
A001C0170_20210709184247_0001.MOV	   1699	   0.2362			85.221	-14.113	-409.013	0.084	0.061	0.313	0.823	418.036	11.963	1	1															2	AD	Passing			
A001C0170_20210709184247_0001.MOV	   1719	   0.2390			-54.259	-48.665	-436.111	0.075	0.073	0.345	0.286	442.160	9.635	1	1															0	J	Passing			
A001C0170_20210709184247_0001.MOV	   1719	   0.2390			106.398	32.391	-487.159	0.113	0.077	0.439	0.583	499.693	12.798	1	1															1	F	Passing			
A001C0170_20210709184247_0001.MOV	   1719	   0.2390			91.809	-21.543	-413.050	0.088	0.062	0.320	0.461	423.678	12.912	1	1															2	AD	Passing			
