3D Point Measurements

Generated: Monday 26 June 2023 13:20:41

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0355_20210922222503_0001.MOV	    834	   0.1159			91.478	-72.337	-390.019	0.083	0.077	0.290	0.320	407.082	16.784	1	1															0	J	Passing			
A001C0355_20210922222503_0001.MOV	    834	   0.1159			138.817	-62.646	-476.788	0.133	0.088	0.432	0.583	500.521	17.806	1	1															1	F	Passing			
A001C0355_20210922222503_0001.MOV	    834	   0.1159			135.213	-61.686	-482.243	0.132	0.088	0.440	0.712	504.624	17.220	1	1															2	AD	Passing			
A001C0355_20210922222503_0001.MOV	    854	   0.1187			90.232	-71.047	-394.008	0.083	0.077	0.295	0.631	410.405	16.386	1	1															0	J	Passing			
A001C0355_20210922222503_0001.MOV	    854	   0.1187			141.963	-63.644	-472.265	0.135	0.088	0.426	0.646	497.231	18.324	1	1															1	F	Passing			
A001C0355_20210922222503_0001.MOV	    854	   0.1187			138.347	-63.319	-477.436	0.133	0.088	0.433	0.622	501.093	17.768	1	1															2	AD	Passing			
A001C0355_20210922222503_0001.MOV	    874	   0.1215			84.499	-70.638	-394.142	0.081	0.076	0.293	0.144	409.241	15.753	1	1															0	J	Passing			
A001C0355_20210922222503_0001.MOV	    874	   0.1215			142.362	-64.072	-468.393	0.134	0.087	0.420	0.621	493.725	18.524	1	1															1	F	Passing			
A001C0355_20210922222503_0001.MOV	    874	   0.1215			138.396	-63.915	-473.174	0.132	0.088	0.426	0.605	497.124	17.950	1	1															2	AD	Passing			
A001C0355_20210922222503_0001.MOV	    894	   0.1243			77.484	-70.720	-396.909	0.078	0.077	0.296	0.370	410.538	14.953	1	1															0	J	Passing			
A001C0355_20210922222503_0001.MOV	    894	   0.1243			139.793	-65.563	-463.218	0.130	0.087	0.411	0.596	488.274	18.528	1	1															1	F	Passing			
A001C0355_20210922222503_0001.MOV	    894	   0.1243			136.465	-65.416	-469.473	0.130	0.088	0.419	0.483	493.262	17.962	1	1															2	AD	Passing			
A001C0355_20210922222503_0001.MOV	    914	   0.1271			68.753	-70.032	-398.358	0.075	0.076	0.296	0.204	410.269	13.997	1	1															0	J	Passing			
A001C0355_20210922222503_0001.MOV	    914	   0.1271			137.140	-64.758	-459.535	0.127	0.086	0.404	0.681	483.915	18.359	1	1															1	F	Passing			
A001C0355_20210922222503_0001.MOV	    914	   0.1271			133.324	-64.416	-465.152	0.126	0.087	0.411	0.540	488.150	17.754	1	1															2	AD	Passing			
A001C0355_20210922222503_0001.MOV	    934	   0.1299			61.761	-68.115	-399.932	0.072	0.076	0.298	0.283	410.365	13.110	1	1															0	J	Passing			
A001C0355_20210922222503_0001.MOV	    934	   0.1299			136.358	-62.243	-454.566	0.126	0.084	0.396	0.572	478.641	18.342	1	1															1	F	Passing			
A001C0355_20210922222503_0001.MOV	    934	   0.1299			132.616	-62.228	-460.413	0.124	0.085	0.404	0.568	483.156	17.743	1	1															2	AD	Passing			
A001C0355_20210922222503_0001.MOV	    954	   0.1326			55.120	-68.124	-400.859	0.070	0.076	0.298	0.460	410.325	12.502	1	1															0	J	Passing			
A001C0355_20210922222503_0001.MOV	    954	   0.1326			136.036	-61.927	-449.378	0.124	0.083	0.388	0.598	473.584	18.489	1	1															0	J	Passing			
A001C0355_20210922222503_0001.MOV	    954	   0.1326			132.407	-61.915	-455.443	0.123	0.084	0.396	0.590	478.324	17.887	1	1															2	AD	Passing			
A001C0355_20210922222503_0001.MOV	    974	   0.1354			48.236	-69.967	-401.391	0.068	0.077	0.298	0.029	410.289	12.135	1	1															0	J	Passing			
A001C0355_20210922222503_0001.MOV	    974	   0.1354			133.949	-63.574	-442.708	0.121	0.083	0.377	0.678	466.877	18.611	1	1															1	F	Passing			
A001C0355_20210922222503_0001.MOV	    974	   0.1354			130.816	-63.620	-449.531	0.120	0.084	0.386	0.573	472.481	18.028	1	1															2	AD	Passing			
A001C0355_20210922222503_0001.MOV	    994	   0.1382			42.463	-72.810	-401.935	0.066	0.078	0.298	0.043	410.677	12.033	1	1															0	J	Passing			
A001C0355_20210922222503_0001.MOV	    994	   0.1382			133.644	-65.606	-436.572	0.119	0.083	0.368	0.702	461.259	18.928	1	1															1	F	Passing			
A001C0355_20210922222503_0001.MOV	    994	   0.1382			130.463	-65.844	-443.181	0.118	0.084	0.377	0.585	466.653	18.349	1	1															2	AD	Passing			
A001C0355_20210922222503_0001.MOV	   1014	   0.1410			39.524	-74.634	-403.078	0.065	0.079	0.300	0.064	411.830	12.027	1	1															0	J	Passing			
A001C0355_20210922222503_0001.MOV	   1014	   0.1410			136.380	-65.170	-429.406	0.119	0.081	0.359	0.564	455.232	19.487	1	1															1	F	Passing			
A001C0355_20210922222503_0001.MOV	   1014	   0.1410			132.621	-65.855	-434.803	0.118	0.082	0.365	0.646	459.324	18.904	1	1															2	AD	Passing			
