3D Point Measurements

Generated: Wednesday 14 June 2023 12:52:38

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0334_20210921222327_0001.MOV	   1221	   0.1698			122.516	-46.817	-413.607	0.105	0.070	0.330	0.092	433.904	17.673	1	1															0	J	Passing			
A001C0334_20210921222327_0001.MOV	   1221	   0.1698			33.447	-50.798	-535.175	0.084	0.090	0.518	0.060	538.620	6.667	1	1															1	F	Passing			
A001C0334_20210921222327_0001.MOV	   1221	   0.1698			-27.423	0.749	-447.107	0.069	0.065	0.362	0.200	447.947	3.512	1	1															2	AD	Passing			
A001C0334_20210921222327_0001.MOV	   1241	   0.1725			116.943	-41.088	-395.949	0.098	0.065	0.303	0.117	414.897	17.456	1	1															0	J	Passing			
A001C0334_20210921222327_0001.MOV	   1241	   0.1725			43.440	-51.313	-533.349	0.087	0.090	0.515	0.201	537.570	7.353	1	1															1	F	Passing			
A001C0334_20210921222327_0001.MOV	   1241	   0.1725			-21.803	1.086	-451.467	0.068	0.065	0.369	0.538	451.994	2.766	1	1															2	AD	Passing			
A001C0334_20210921222327_0001.MOV	   1261	   0.1753			109.030	-32.060	-377.968	0.089	0.060	0.277	0.081	394.683	16.798	1	1															0	J	Passing			
A001C0334_20210921222327_0001.MOV	   1261	   0.1753			51.319	-50.383	-529.482	0.090	0.089	0.509	0.025	534.344	7.889	1	1															1	F	Passing			
A001C0334_20210921222327_0001.MOV	   1261	   0.1753			-16.198	3.081	-449.961	0.067	0.065	0.367	0.246	450.263	2.069	1	1															2	AD	Passing			
A001C0334_20210921222327_0001.MOV	   1281	   0.1781			99.075	-24.245	-360.611	0.080	0.055	0.252	0.042	374.759	15.847	1	1															0	J	Passing			
A001C0334_20210921222327_0001.MOV	   1281	   0.1781			58.594	-53.440	-527.427	0.093	0.090	0.506	0.061	533.356	8.700	1	1															1	F	Passing			
A001C0334_20210921222327_0001.MOV	   1281	   0.1781			-12.916	0.503	-451.275	0.067	0.065	0.369	0.518	451.460	1.647	1	1															2	AD	Passing			
A001C0334_20210921222327_0001.MOV	   1301	   0.1809			86.096	-14.581	-344.071	0.071	0.051	0.228	0.219	354.979	14.279	1	1															0	J	Passing			
A001C0334_20210921222327_0001.MOV	   1301	   0.1809			63.308	-53.105	-522.415	0.095	0.089	0.497	0.012	528.910	9.130	1	1															1	F	Passing			
A001C0334_20210921222327_0001.MOV	   1301	   0.1809			-12.928	-1.444	-450.515	0.067	0.065	0.368	0.179	450.702	1.692	1	1															2	AD	Passing			
A001C0334_20210921222327_0001.MOV	   1321	   0.1837			69.392	-4.509	-323.889	0.061	0.048	0.201	0.209	331.269	12.133	1	1															0	J	Passing			
A001C0334_20210921222327_0001.MOV	   1321	   0.1837			65.969	-51.072	-515.076	0.095	0.087	0.484	0.090	521.789	9.336	1	1															1	F	Passing			
A001C0334_20210921222327_0001.MOV	   1321	   0.1837			-13.067	-0.227	-447.777	0.067	0.065	0.364	0.511	447.967	1.690	1	1															2	AD	Passing			
A001C0334_20210921222327_0001.MOV	   1341	   0.1864			50.976	2.788	-305.407	0.052	0.045	0.177	0.166	309.644	9.481	1	1															0	J	Passing			
A001C0334_20210921222327_0001.MOV	   1341	   0.1864			66.101	-50.743	-509.260	0.094	0.086	0.473	0.001	516.033	9.428	1	1															1	F	Passing			
A001C0334_20210921222327_0001.MOV	   1341	   0.1864			-14.189	-1.257	-439.501	0.066	0.064	0.351	0.596	439.732	1.888	1	1															2	AD	Passing			
A001C0334_20210921222327_0001.MOV	   1361	   0.1892			32.816	8.087	-287.877	0.046	0.043	0.157	0.368	289.854	6.647	1	1															0	J	Passing			
A001C0334_20210921222327_0001.MOV	   1361	   0.1892			66.265	-52.645	-502.798	0.093	0.086	0.462	0.017	509.871	9.692	1	1															1	F	Passing			
A001C0334_20210921222327_0001.MOV	   1361	   0.1892			-16.694	-4.145	-436.587	0.065	0.063	0.346	0.367	436.926	2.318	1	1															2	AD	Passing			
A001C0334_20210921222327_0001.MOV	   1381	   0.1920			16.809	12.959	-270.290	0.042	0.041	0.138	0.414	271.122	4.360	1	1															0	J	Passing			
A001C0334_20210921222327_0001.MOV	   1381	   0.1920			72.059	-55.663	-497.795	0.095	0.087	0.453	0.061	506.054	10.501	1	1															1	F	Passing			
A001C0334_20210921222327_0001.MOV	   1381	   0.1920			-12.191	-7.841	-431.831	0.064	0.063	0.339	0.457	432.074	2.049	1	1															2	AD	Passing			
A001C0334_20210921222327_0001.MOV	   1401	   0.1948			1.174	18.551	-258.154	0.040	0.039	0.126	0.399	258.822	3.900	1	1															0	J	Passing			
A001C0334_20210921222327_0001.MOV	   1401	   0.1948			78.861	-58.020	-498.006	0.098	0.088	0.455	0.007	507.539	11.253	1	1															1	F	Passing			
A001C0334_20210921222327_0001.MOV	   1401	   0.1948			-4.778	-10.143	-430.695	0.064	0.063	0.337	0.368	430.841	1.691	1	1															2	AD	Passing			
