3D Point Measurements

Generated: Tuesday 11 July 2023 13:52:36

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0288_20210919223646_0001.MOV	    475	   0.0660			82.024	-49.548	-448.082	0.090	0.076	0.372	0.120	458.215	12.186	1	1															0	J	Passing			
A001C0288_20210919223646_0001.MOV	    475	   0.0660			14.992	-5.767	-408.504	0.061	0.060	0.305	0.057	408.819	2.339	1	1															1	F	Passing			
A001C0288_20210919223646_0001.MOV	    475	   0.0660			58.641	18.152	-439.130	0.078	0.066	0.354	0.061	443.400	7.896	1	1															2	AD	Passing			
A001C0288_20210919223646_0001.MOV	    495	   0.0688			83.564	-48.887	-447.537	0.091	0.076	0.371	0.052	457.889	12.318	1	1															0	J	Passing			
A001C0288_20210919223646_0001.MOV	    495	   0.0688			13.048	-8.213	-404.440	0.061	0.059	0.299	0.160	404.733	2.307	1	1															1	F	Passing			
A001C0288_20210919223646_0001.MOV	    495	   0.0688			56.022	15.895	-435.416	0.076	0.065	0.348	0.006	439.292	7.561	1	1															2	AD	Passing			
A001C0288_20210919223646_0001.MOV	    515	   0.0716			86.290	-49.504	-446.613	0.092	0.076	0.370	0.071	457.559	12.668	1	1															0	J	Passing			
A001C0288_20210919223646_0001.MOV	    515	   0.0716			11.483	-11.601	-399.078	0.060	0.059	0.292	0.033	399.411	2.502	1	1															1	F	Passing			
A001C0288_20210919223646_0001.MOV	    515	   0.0716			53.990	12.214	-431.036	0.074	0.064	0.341	0.112	434.576	7.273	1	1															2	AD	Passing			
A001C0288_20210919223646_0001.MOV	    535	   0.0744			90.175	-51.686	-445.704	0.094	0.077	0.369	0.142	457.662	13.237	1	1															0	J	Passing			
A001C0288_20210919223646_0001.MOV	    535	   0.0744			10.955	-16.535	-393.482	0.059	0.058	0.284	0.157	393.982	3.070	1	1															1	F	Passing			
A001C0288_20210919223646_0001.MOV	    535	   0.0744			53.207	6.001	-426.934	0.073	0.062	0.335	0.096	430.279	7.127	1	1															2	AD	Passing			
A001C0288_20210919223646_0001.MOV	    555	   0.0772			93.891	-54.900	-444.839	0.096	0.078	0.369	0.148	457.943	13.851	1	1															0	J	Passing			
A001C0288_20210919223646_0001.MOV	    555	   0.0772			10.343	-21.316	-388.478	0.058	0.058	0.277	0.143	389.200	3.688	1	1															1	F	Passing			
A001C0288_20210919223646_0001.MOV	    555	   0.0772			51.970	-0.159	-423.308	0.072	0.062	0.330	0.085	426.487	7.003	1	1															2	AD	Passing			
A001C0288_20210919223646_0001.MOV	    575	   0.0799			95.899	-57.638	-445.168	0.097	0.079	0.370	0.172	459.013	14.222	1	1															0	J	Passing			
A001C0288_20210919223646_0001.MOV	    575	   0.0799			8.622	-26.502	-385.107	0.058	0.059	0.272	0.194	386.114	4.347	1	1															1	F	Passing			
A001C0288_20210919223646_0001.MOV	    575	   0.0799			49.683	-5.986	-421.282	0.071	0.061	0.326	0.096	424.243	6.804	1	1															2	AD	Passing			
A001C0288_20210919223646_0001.MOV	    595	   0.0827			98.154	-61.098	-447.511	0.099	0.081	0.374	0.019	462.204	14.602	1	1															0	J	Passing			
A001C0288_20210919223646_0001.MOV	    595	   0.0827			6.389	-30.975	-383.051	0.057	0.059	0.269	0.129	384.355	4.934	1	1															1	F	Passing			
A001C0288_20210919223646_0001.MOV	    595	   0.0827			47.731	-11.887	-419.410	0.070	0.062	0.323	0.266	422.285	6.745	1	1															2	AD	Passing			
A001C0288_20210919223646_0001.MOV	    615	   0.0855			101.293	-60.754	-449.448	0.101	0.081	0.378	0.028	464.710	14.838	1	1															0	J	Passing			
A001C0288_20210919223646_0001.MOV	    615	   0.0855			4.972	-31.942	-380.995	0.057	0.059	0.266	0.336	382.364	5.066	1	1															1	F	Passing			
A001C0288_20210919223646_0001.MOV	    615	   0.0855			46.694	-15.113	-417.740	0.070	0.062	0.321	0.136	420.613	6.771	1	1															2	AD	Passing			
A001C0288_20210919223646_0001.MOV	    635	   0.0883			105.556	-58.844	-452.140	0.104	0.081	0.383	0.055	468.012	15.072	1	1															0	J	Passing			
A001C0288_20210919223646_0001.MOV	    635	   0.0883			4.681	-30.099	-379.594	0.057	0.059	0.265	0.228	380.814	4.804	1	1															1	F	Passing			
A001C0288_20210919223646_0001.MOV	    635	   0.0883			46.142	-14.430	-415.893	0.069	0.061	0.318	0.003	418.694	6.699	1	1															2	AD	Passing			
A001C0288_20210919223646_0001.MOV	    655	   0.0911			109.550	-56.472	-454.368	0.107	0.080	0.387	0.035	470.787	15.278	1	1															0	J	Passing			
A001C0288_20210919223646_0001.MOV	    655	   0.0911			4.083	-27.872	-376.090	0.056	0.058	0.260	0.142	377.143	4.500	1	1															1	F	Passing			
A001C0288_20210919223646_0001.MOV	    655	   0.0911			46.092	-13.592	-414.831	0.069	0.061	0.317	0.248	417.605	6.673	1	1															2	AD	Passing			
