3D Point Measurements

Generated: Tuesday 18 July 2023 11:55:36

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0230_20210918220927_0001.MOV	    620	   0.0862			135.987	5.551	-522.601	0.143	0.076	0.508	0.105	540.033	14.590	1	1															0	J	Passing			
A001C0230_20210918220927_0001.MOV	    620	   0.0862			121.870	-60.134	-525.285	0.133	0.094	0.511	0.200	542.579	14.603	1	1															1	F	Passing			
A001C0230_20210918220927_0001.MOV	    620	   0.0862			62.573	26.132	-442.643	0.080	0.068	0.360	0.056	447.807	8.628	1	1															2	AD	Passing			
A001C0230_20210918220927_0001.MOV	    640	   0.0890			128.043	13.064	-511.905	0.134	0.076	0.487	0.014	527.837	14.093	1	1															0	J	Passing			
A001C0230_20210918220927_0001.MOV	    640	   0.0890			119.875	-60.506	-518.869	0.130	0.093	0.499	0.182	535.963	14.609	1	1															1	F	Passing			
A001C0230_20210918220927_0001.MOV	    640	   0.0890			54.719	29.982	-442.863	0.077	0.069	0.360	0.072	447.237	7.917	1	1															2	AD	Passing			
A001C0230_20210918220927_0001.MOV	    660	   0.0918			116.904	15.032	-495.390	0.122	0.074	0.455	0.024	509.218	13.357	1	1															0	J	Passing			
A001C0230_20210918220927_0001.MOV	    660	   0.0918			116.962	-68.719	-509.855	0.126	0.097	0.482	0.353	527.593	15.011	1	1															1	F	Passing			
A001C0230_20210918220927_0001.MOV	    660	   0.0918			44.729	27.850	-443.374	0.073	0.069	0.360	0.000	446.494	6.664	1	1															2	AD	Passing			
A001C0230_20210918220927_0001.MOV	    680	   0.0945			109.917	12.111	-487.830	0.115	0.072	0.441	0.016	500.207	12.750	1	1															0	J	Passing			
A001C0230_20210918220927_0001.MOV	    680	   0.0945			113.069	-80.320	-498.616	0.120	0.102	0.462	0.366	517.546	15.672	1	1															1	F	Passing			
A001C0230_20210918220927_0001.MOV	    680	   0.0945			35.111	22.118	-442.909	0.070	0.067	0.358	0.093	444.849	5.239	1	1															2	AD	Passing			
A001C0230_20210918220927_0001.MOV	    700	   0.0973			99.326	14.188	-471.147	0.105	0.070	0.411	0.119	481.712	11.993	1	1															0	J	Passing			
A001C0230_20210918220927_0001.MOV	    700	   0.0973			106.990	-86.887	-485.744	0.113	0.103	0.439	0.466	504.919	15.980	1	1															1	F	Passing			
A001C0230_20210918220927_0001.MOV	    700	   0.0973			28.715	19.370	-438.424	0.068	0.066	0.351	0.060	439.790	4.399	1	1															2	AD	Passing			
A001C0230_20210918220927_0001.MOV	    720	   0.1001			89.086	17.095	-457.425	0.096	0.068	0.387	0.241	466.333	11.178	1	1															0	J	Passing			
A001C0230_20210918220927_0001.MOV	    720	   0.1001			101.248	-94.470	-471.756	0.106	0.105	0.415	0.400	491.660	16.509	1	1															1	F	Passing			
A001C0230_20210918220927_0001.MOV	    720	   0.1001			24.965	16.879	-428.795	0.066	0.064	0.336	0.095	429.852	3.902	1	1															2	AD	Passing			
