3D Point Measurements

Generated: Tuesday 18 July 2023 12:26:19

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0059_20220421230521_0001.MOV	    290	   0.0806			-39.596	11.638	-483.534	0.077	0.071	0.421	0.392	485.292	4.821	1	1															0	J	Passing			
A002C0059_20220421230521_0001.MOV	    290	   0.0806			-87.553	-44.516	-488.183	0.099	0.079	0.430	0.032	497.965	11.476	1	1															1	F	Passing			
A002C0059_20220421230521_0001.MOV	    290	   0.0806			86.528	40.867	-516.431	0.107	0.085	0.488	0.006	525.222	10.406	1	1															2	AD	Passing			
A002C0059_20220421230521_0001.MOV	    310	   0.0862			7.533	14.150	-465.000	0.069	0.069	0.392	0.022	465.276	1.784	1	1															0	J	Passing			
A002C0059_20220421230521_0001.MOV	    310	   0.0862			-63.652	-60.768	-475.933	0.085	0.085	0.409	0.156	484.001	10.628	1	1															1	F	Passing			
A002C0059_20220421230521_0001.MOV	    310	   0.0862			123.418	10.279	-470.790	0.120	0.070	0.415	0.046	486.807	14.722	1	1															2	AD	Passing			
A002C0059_20220421230521_0001.MOV	    330	   0.0918			39.665	40.810	-449.411	0.073	0.074	0.369	0.159	453.000	7.062	1	1															0	J	Passing			
A002C0059_20220421230521_0001.MOV	    330	   0.0918			-57.072	-48.090	-473.196	0.082	0.078	0.404	0.246	479.046	9.105	1	1															1	F	Passing			
A002C0059_20220421230521_0001.MOV	    330	   0.0918			128.203	6.461	-446.379	0.117	0.066	0.378	0.154	464.470	16.034	1	1															2	AD	Passing			
A002C0059_20220421230521_0001.MOV	    350	   0.0973			56.304	42.070	-444.133	0.078	0.073	0.362	0.020	449.660	8.864	1	1															0	J	Passing			
A002C0059_20220421230521_0001.MOV	    350	   0.0973			-62.994	-64.000	-476.837	0.085	0.086	0.411	0.270	485.219	10.822	1	1															1	F	Passing			
A002C0059_20220421230521_0001.MOV	    350	   0.0973			110.138	-7.321	-439.961	0.104	0.064	0.363	0.143	453.596	14.100	1	1															2	AD	Passing			
A002C0059_20220421230521_0001.MOV	    370	   0.1029			71.491	50.657	-436.924	0.083	0.076	0.353	0.044	445.623	11.215	1	1															0	J	Passing			
A002C0059_20220421230521_0001.MOV	    370	   0.1029			-69.196	-69.196	-483.030	0.089	0.090	0.421	0.361	492.843	11.608	1	1															1	F	Passing			
A002C0059_20220421230521_0001.MOV	    370	   0.1029			91.786	7.601	-426.194	0.091	0.063	0.339	0.025	436.032	12.178	1	1															2	AD	Passing			
A002C0059_20220421230521_0001.MOV	    390	   0.1084			84.173	71.776	-425.171	0.087	0.084	0.337	0.371	439.326	14.443	1	1															0	J	Passing			
A002C0059_20220421230521_0001.MOV	    390	   0.1084			-81.561	-60.243	-484.840	0.096	0.086	0.425	0.176	495.330	11.943	1	1															1	F	Passing			
A002C0059_20220421230521_0001.MOV	    390	   0.1084			74.802	47.301	-414.669	0.080	0.071	0.320	0.070	424.008	11.933	1	1															2	AD	Passing			
A002C0059_20220421230521_0001.MOV	    410	   0.1140			105.975	89.164	-411.203	0.096	0.092	0.324	0.289	433.900	18.474	1	1															0	J	Passing			
A002C0059_20220421230521_0001.MOV	    410	   0.1140			-87.200	-52.767	-483.787	0.098	0.082	0.423	0.246	494.407	12.011	1	1															1	F	Passing			
A002C0059_20220421230521_0001.MOV	    410	   0.1140			61.517	65.195	-408.287	0.073	0.077	0.309	0.150	418.011	12.225	1	1															2	AD	Passing			
