3D Point Measurements

Generated: Monday 05 June 2023 12:57:37

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0214_20210710142543_0001.MOV	   1798	   0.2500			44.968	70.501	-354.638	0.059	0.070	0.235	0.105	364.363	13.084	1	1															0	J	Passing			
A001C0214_20210710142543_0001.MOV	   1798	   0.2500			4.432	34.156	-413.965	0.061	0.066	0.313	0.439	415.395	4.540	1	1															1	F	Passing			
A001C0214_20210710142543_0001.MOV	   1798	   0.2500			2.931	36.609	-410.428	0.061	0.066	0.308	0.350	412.068	4.896	1	1															2	AD	Passing			
A001C0214_20210710142543_0001.MOV	   1818	   0.2528			43.618	67.844	-352.631	0.058	0.068	0.232	0.102	361.738	12.700	1	1															0	J	Passing			
A001C0214_20210710142543_0001.MOV	   1818	   0.2528			1.635	31.983	-412.250	0.061	0.065	0.310	0.373	413.492	4.224	1	1															1	F	Passing			
A001C0214_20210710142543_0001.MOV	   1818	   0.2528			-0.304	34.551	-408.775	0.061	0.065	0.305	0.233	410.233	4.613	1	1															2	AD	Passing			
A001C0214_20210710142543_0001.MOV	   1838	   0.2555			42.831	68.227	-351.123	0.058	0.068	0.231	0.118	360.245	12.737	1	1															0	J	Passing			
A001C0214_20210710142543_0001.MOV	   1838	   0.2555			-0.801	31.888	-409.811	0.061	0.064	0.306	0.341	411.051	4.232	1	1															1	F	Passing			
A001C0214_20210710142543_0001.MOV	   1838	   0.2555			-2.323	34.797	-406.433	0.060	0.065	0.302	0.333	407.927	4.686	1	1															2	AD	Passing			
A001C0214_20210710142543_0001.MOV	   1858	   0.2583			41.591	70.581	-348.033	0.057	0.068	0.227	0.044	357.545	13.058	1	1															0	J	Passing			
A001C0214_20210710142543_0001.MOV	   1858	   0.2583			-3.333	33.856	-408.308	0.061	0.065	0.304	0.320	409.723	4.545	1	1															1	F	Passing			
A001C0214_20210710142543_0001.MOV	   1858	   0.2583			-4.271	36.858	-405.238	0.060	0.065	0.300	0.270	406.933	5.015	1	1															2	AD	Passing			
A001C0214_20210710142543_0001.MOV	   1878	   0.2611			40.242	71.425	-347.419	0.057	0.069	0.226	0.088	356.960	13.087	1	1															0	J	Passing			
A001C0214_20210710142543_0001.MOV	   1878	   0.2611			-6.080	34.698	-406.825	0.060	0.065	0.302	0.395	408.347	4.734	1	1															1	F	Passing			
A001C0214_20210710142543_0001.MOV	   1878	   0.2611			-7.774	37.202	-402.973	0.060	0.065	0.296	0.312	404.761	5.174	1	1															2	AD	Passing			
A001C0214_20210710142543_0001.MOV	   1898	   0.2639			37.918	70.894	-347.059	0.056	0.068	0.225	0.067	356.250	12.850	1	1															0	J	Passing			
A001C0214_20210710142543_0001.MOV	   1898	   0.2639			-9.924	33.404	-406.186	0.060	0.064	0.301	0.352	407.678	4.694	1	1															1	F	Passing			
A001C0214_20210710142543_0001.MOV	   1898	   0.2639			-11.197	36.463	-403.117	0.060	0.065	0.296	0.141	404.918	5.197	1	1															2	AD	Passing			
A001C0214_20210710142543_0001.MOV	   1918	   0.2667			35.917	70.337	-347.552	0.056	0.068	0.226	0.088	356.412	12.608	1	1															0	J	Passing			
A001C0214_20210710142543_0001.MOV	   1918	   0.2667			-13.706	31.842	-407.288	0.061	0.064	0.302	0.442	408.761	4.665	1	1															1	F	Passing			
A001C0214_20210710142543_0001.MOV	   1918	   0.2667			-14.693	34.825	-403.447	0.060	0.064	0.297	0.279	405.214	5.152	1	1															2	AD	Passing			
A001C0214_20210710142543_0001.MOV	   1938	   0.2694			36.780	71.271	-349.803	0.056	0.069	0.228	0.023	358.880	12.720	1	1															0	J	Passing			
A001C0214_20210710142543_0001.MOV	   1938	   0.2694			-14.718	32.325	-408.398	0.061	0.064	0.304	0.413	409.940	4.773	1	1															1	F	Passing			
A001C0214_20210710142543_0001.MOV	   1938	   0.2694			-15.829	35.048	-404.948	0.061	0.064	0.299	0.350	406.770	5.227	1	1															2	AD	Passing			
A001C0214_20210710142543_0001.MOV	   1958	   0.2722			40.447	72.946	-351.449	0.058	0.070	0.231	0.094	361.211	13.160	1	1															0	J	Passing			
A001C0214_20210710142543_0001.MOV	   1958	   0.2722			-12.432	33.613	-409.767	0.061	0.065	0.306	0.467	411.331	4.794	1	1															1	F	Passing			
A001C0214_20210710142543_0001.MOV	   1958	   0.2722			-13.785	36.548	-406.293	0.061	0.065	0.301	0.290	408.166	5.288	1	1															2	AD	Passing			
A001C0214_20210710142543_0001.MOV	   1978	   0.2750			44.811	74.015	-351.836	0.059	0.071	0.232	0.064	362.319	13.629	1	1															0	J	Passing			
A001C0214_20210710142543_0001.MOV	   1978	   0.2750			-9.377	33.437	-410.063	0.061	0.065	0.307	0.332	411.531	4.631	1	1															1	F	Passing			
A001C0214_20210710142543_0001.MOV	   1978	   0.2750			-10.275	36.900	-407.613	0.061	0.065	0.303	0.382	409.409	5.158	1	1															2	AD	Passing			
