3D Point Measurements

Generated: Tuesday 04 July 2023 17:05:54

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0166_20210709184051_0001.MOV	   1119	   0.1556			-65.271	58.755	-369.831	0.067	0.067	0.252	0.404	380.115	13.213	1	1															0	J	Passing			
A001C0166_20210709184051_0001.MOV	   1119	   0.1556			-50.927	-24.705	-525.311	0.088	0.079	0.495	0.957	528.352	6.248	1	1															1	F	Passing			
A001C0166_20210709184051_0001.MOV	   1119	   0.1556			-47.813	-24.567	-527.031	0.087	0.079	0.499	0.874	529.765	5.927	1	1															2	AD	Passing			
A001C0166_20210709184051_0001.MOV	   1139	   0.1584			-64.545	58.386	-360.019	0.065	0.065	0.239	0.292	370.389	13.445	1	1															0	J	Passing			
A001C0166_20210709184051_0001.MOV	   1139	   0.1584			-52.517	-26.176	-511.899	0.086	0.077	0.471	0.869	515.252	6.640	1	1															1	F	Passing			
A001C0166_20210709184051_0001.MOV	   1139	   0.1584			-49.406	-26.558	-513.779	0.085	0.077	0.474	0.850	516.832	6.337	1	1															2	AD	Passing			
A001C0166_20210709184051_0001.MOV	   1159	   0.1611			-64.142	58.715	-349.084	0.063	0.063	0.226	0.172	359.751	13.841	1	1															0	J	Passing			
A001C0166_20210709184051_0001.MOV	   1159	   0.1611			-54.193	-24.883	-498.372	0.085	0.075	0.447	0.885	501.927	6.917	1	1															1	F	Passing			
A001C0166_20210709184051_0001.MOV	   1159	   0.1611			-51.028	-25.607	-499.579	0.084	0.075	0.449	0.940	502.831	6.620	1	1															2	AD	Passing			
A001C0166_20210709184051_0001.MOV	   1179	   0.1639			-64.849	58.759	-339.954	0.062	0.062	0.215	0.302	351.037	14.290	1	1															0	J	Passing			
A001C0166_20210709184051_0001.MOV	   1179	   0.1639			-58.798	-23.316	-487.961	0.085	0.073	0.429	0.911	492.044	7.469	1	1															1	F	Passing			
A001C0166_20210709184051_0001.MOV	   1179	   0.1639			-55.584	-24.046	-487.624	0.084	0.073	0.428	0.799	491.371	7.169	1	1															2	AD	Passing			
A001C0166_20210709184051_0001.MOV	   1199	   0.1667			-65.463	58.583	-333.160	0.061	0.060	0.207	0.200	344.547	14.627	1	1															0	J	Passing			
A001C0166_20210709184051_0001.MOV	   1199	   0.1667			-65.463	-21.130	-479.779	0.087	0.071	0.415	0.752	484.686	8.229	1	1															1	F	Passing			
A001C0166_20210709184051_0001.MOV	   1199	   0.1667			-62.176	-21.815	-479.572	0.085	0.071	0.415	0.700	484.077	7.898	1	1															2	AD	Passing			
A001C0166_20210709184051_0001.MOV	   1219	   0.1695			-64.355	59.038	-327.118	0.059	0.060	0.200	0.035	338.576	14.801	1	1															0	J	Passing			
A001C0166_20210709184051_0001.MOV	   1219	   0.1695			-71.495	-18.720	-475.300	0.088	0.070	0.408	0.779	481.012	8.896	1	1															1	F	Passing			
A001C0166_20210709184051_0001.MOV	   1219	   0.1695			-68.186	-19.233	-474.017	0.087	0.070	0.405	0.733	479.282	8.562	1	1															2	AD	Passing			
A001C0166_20210709184051_0001.MOV	   1239	   0.1723			-62.261	59.641	-321.430	0.058	0.059	0.193	0.297	332.793	14.865	1	1															0	J	Passing			
A001C0166_20210709184051_0001.MOV	   1239	   0.1723			-76.599	-18.885	-471.636	0.090	0.070	0.402	0.733	478.188	9.551	1	1															1	F	Passing			
A001C0166_20210709184051_0001.MOV	   1239	   0.1723			-73.384	-18.975	-470.586	0.089	0.069	0.400	0.706	476.651	9.207	1	1															2	AD	Passing			
A001C0166_20210709184051_0001.MOV	   1259	   0.1750			-59.084	60.474	-316.948	0.056	0.058	0.188	0.334	328.031	14.780	1	1															0	J	Passing			
A001C0166_20210709184051_0001.MOV	   1259	   0.1750			-80.633	-20.870	-468.766	0.092	0.069	0.397	0.841	476.108	10.132	1	1															1	F	Passing			
A001C0166_20210709184051_0001.MOV	   1259	   0.1750			-77.555	-20.551	-468.898	0.090	0.069	0.397	0.792	475.713	9.768	1	1															2	AD	Passing			
A001C0166_20210709184051_0001.MOV	   1279	   0.1778			-55.833	60.971	-312.721	0.054	0.058	0.183	0.163	323.464	14.648	1	1															0	J	Passing			
A001C0166_20210709184051_0001.MOV	   1279	   0.1778			-84.699	-24.099	-466.285	0.093	0.070	0.393	0.752	474.527	10.756	1	1															1	F	Passing			
A001C0166_20210709184051_0001.MOV	   1279	   0.1778			-81.520	-23.617	-466.105	0.092	0.070	0.393	0.711	473.769	10.383	1	1															2	AD	Passing			
A001C0166_20210709184051_0001.MOV	   1299	   0.1806			-52.429	61.616	-309.979	0.053	0.057	0.180	0.142	320.363	14.462	1	1															0	J	Passing			
A001C0166_20210709184051_0001.MOV	   1299	   0.1806			-87.427	-26.623	-464.799	0.094	0.070	0.391	0.656	473.699	11.189	1	1															1	F	Passing			
A001C0166_20210709184051_0001.MOV	   1299	   0.1806			-84.455	-26.135	-463.960	0.093	0.070	0.389	0.641	472.308	10.855	1	1															2	AD	Passing			
