3D Point Measurements

Generated: Monday 17 July 2023 16:50:39

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0062_20220421231037_0001.MOV	    440	   0.1223			-97.334	41.028	-497.789	0.107	0.081	0.447	0.012	508.872	11.897	1	1															0	J	Passing			
A002C0062_20220421231037_0001.MOV	    440	   0.1223			-3.733	12.281	-483.110	0.071	0.071	0.422	0.201	483.280	1.315	1	1															1	F	Passing			
A002C0062_20220421231037_0001.MOV	    440	   0.1223			13.050	25.104	-476.409	0.071	0.073	0.412	0.077	477.249	3.206	1	1															2	AD	Passing			
A002C0062_20220421231037_0001.MOV	    460	   0.1279			-83.462	61.933	-492.983	0.098	0.090	0.438	0.009	503.820	11.776	1	1															0	J	Passing			
A002C0062_20220421231037_0001.MOV	    460	   0.1279			-12.782	9.040	-484.656	0.072	0.071	0.424	0.123	484.909	1.733	1	1															1	F	Passing			
A002C0062_20220421231037_0001.MOV	    460	   0.1279			6.274	18.245	-478.208	0.070	0.071	0.414	0.299	478.597	2.105	1	1															2	AD	Passing			
A002C0062_20220421231037_0001.MOV	    480	   0.1335			-56.546	68.395	-494.492	0.085	0.094	0.440	0.138	502.392	10.007	1	1															0	J	Passing			
A002C0062_20220421231037_0001.MOV	    480	   0.1335			-11.437	2.432	-484.221	0.072	0.070	0.424	0.140	484.362	1.355	1	1															1	F	Passing			
A002C0062_20220421231037_0001.MOV	    480	   0.1335			9.605	5.648	-481.817	0.071	0.070	0.421	0.187	481.946	1.229	1	1															2	AD	Passing			
A002C0062_20220421231037_0001.MOV	    500	   0.1390			-26.492	70.834	-507.852	0.077	0.098	0.464	0.033	513.452	8.266	1	1															0	J	Passing			
A002C0062_20220421231037_0001.MOV	    500	   0.1390			-11.847	3.174	-493.675	0.073	0.072	0.440	0.031	493.827	1.383	1	1															1	F	Passing			
A002C0062_20220421231037_0001.MOV	    500	   0.1390			10.138	-0.232	-491.807	0.073	0.071	0.438	0.187	491.912	1.206	1	1															2	AD	Passing			
A002C0062_20220421231037_0001.MOV	    520	   0.1446			-0.595	79.077	-520.555	0.076	0.106	0.489	0.016	526.527	8.419	1	1															0	J	Passing			
A002C0062_20220421231037_0001.MOV	    520	   0.1446			-15.462	18.145	-505.263	0.075	0.075	0.460	0.034	505.825	2.539	1	1															1	F	Passing			
A002C0062_20220421231037_0001.MOV	    520	   0.1446			5.615	9.912	-504.413	0.074	0.074	0.460	0.084	504.542	1.109	1	1															2	AD	Passing			
A002C0062_20220421231037_0001.MOV	    540	   0.1502			21.562	81.221	-535.569	0.081	0.111	0.518	0.220	542.122	8.706	1	1															0	J	Passing			
A002C0062_20220421231037_0001.MOV	    540	   0.1502			-22.763	28.497	-517.442	0.078	0.080	0.482	0.081	518.726	3.864	1	1															1	F	Passing			
A002C0062_20220421231037_0001.MOV	    540	   0.1502			-2.014	20.247	-514.398	0.075	0.077	0.477	0.072	514.801	2.048	1	1															2	AD	Passing			
A002C0062_20220421231037_0001.MOV	    560	   0.1557			50.291	69.856	-545.754	0.092	0.105	0.539	0.027	552.500	8.786	1	1															0	J	Passing			
A002C0062_20220421231037_0001.MOV	    560	   0.1557			-20.210	25.476	-529.279	0.079	0.081	0.504	0.074	530.277	3.347	1	1															1	F	Passing			
A002C0062_20220421231037_0001.MOV	    560	   0.1557			-0.651	16.071	-526.587	0.077	0.078	0.500	0.150	526.833	1.531	1	1															2	AD	Passing			
A002C0062_20220421231037_0001.MOV	    580	   0.1613			83.069	56.832	-547.248	0.111	0.098	0.546	0.067	556.427	10.300	1	1															0	J	Passing			
A002C0062_20220421231037_0001.MOV	    580	   0.1613			-16.878	23.659	-531.413	0.079	0.080	0.508	0.046	532.207	2.955	1	1															1	F	Passing			
A002C0062_20220421231037_0001.MOV	    580	   0.1613			2.034	11.988	-532.644	0.078	0.078	0.511	0.063	532.783	1.093	1	1															2	AD	Passing			
A002C0062_20220421231037_0001.MOV	    600	   0.1668			119.418	53.980	-548.912	0.137	0.097	0.554	0.040	564.339	13.339	1	1															0	J	Passing			
A002C0062_20220421231037_0001.MOV	    600	   0.1668			-3.192	29.600	-527.255	0.077	0.082	0.501	0.322	528.095	3.015	1	1															1	F	Passing			
A002C0062_20220421231037_0001.MOV	    600	   0.1668			13.751	17.203	-535.482	0.079	0.080	0.517	0.042	535.935	2.189	1	1															2	AD	Passing			
A002C0062_20220421231037_0001.MOV	    620	   0.1724			153.805	44.618	-550.261	0.166	0.093	0.566	0.050	573.091	16.167	1	1															0	J	Passing			
A002C0062_20220421231037_0001.MOV	    620	   0.1724			6.813	31.321	-524.221	0.077	0.082	0.496	0.510	525.200	3.286	1	1															1	F	Passing			
A002C0062_20220421231037_0001.MOV	    620	   0.1724			21.716	20.040	-536.337	0.081	0.080	0.519	0.065	537.151	3.010	1	1															2	AD	Passing			
