3D Point Measurements

Generated: Tuesday 18 July 2023 13:05:07

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0095_20220422231109_0001.MOV	      0	   0.0000			69.826	-12.120	-358.960	0.068	0.053	0.243	0.009	365.889	11.208	1	1															0	J	Passing			
A002C0095_20220422231109_0001.MOV	      0	   0.0000			36.389	13.841	-537.944	0.085	0.079	0.523	0.017	539.351	4.067	1	1															1	F	Passing			
A002C0095_20220422231109_0001.MOV	      0	   0.0000			3.045	2.724	-525.815	0.077	0.076	0.498	0.048	525.830	0.341	1	1															2	AD	Passing			
A002C0095_20220422231109_0001.MOV	     20	   0.0056			67.513	-13.407	-348.506	0.065	0.052	0.229	0.106	355.238	11.217	1	1															0	J	Passing			
A002C0095_20220422231109_0001.MOV	     20	   0.0056			43.562	14.217	-533.127	0.087	0.079	0.515	0.073	535.093	4.849	1	1															1	F	Passing			
A002C0095_20220422231109_0001.MOV	     20	   0.0056			10.510	1.387	-521.247	0.077	0.075	0.490	0.008	521.355	1.157	1	1															2	AD	Passing			
A002C0095_20220422231109_0001.MOV	     40	   0.0111			66.336	-14.555	-336.345	0.062	0.050	0.215	0.042	343.133	11.464	1	1															0	J	Passing			
A002C0095_20220422231109_0001.MOV	     40	   0.0111			52.675	15.459	-528.603	0.090	0.078	0.507	0.152	531.446	5.871	1	1															1	F	Passing			
A002C0095_20220422231109_0001.MOV	     40	   0.0111			20.123	0.413	-514.924	0.077	0.075	0.479	0.050	515.317	2.245	1	1															2	AD	Passing			
A002C0095_20220422231109_0001.MOV	     60	   0.0167			63.382	-20.403	-319.264	0.058	0.048	0.195	0.095	326.134	11.849	1	1															0	J	Passing			
A002C0095_20220422231109_0001.MOV	     60	   0.0167			59.171	9.778	-512.403	0.091	0.075	0.478	0.009	515.901	6.644	1	1															1	F	Passing			
A002C0095_20220422231109_0001.MOV	     60	   0.0167			27.486	-7.551	-502.091	0.077	0.073	0.457	0.030	502.899	3.314	1	1															2	AD	Passing			
A002C0095_20220422231109_0001.MOV	     80	   0.0222			52.320	-36.470	-302.229	0.052	0.049	0.175	0.160	308.885	12.042	1	1															0	J	Passing			
A002C0095_20220422231109_0001.MOV	     80	   0.0222			54.305	-11.128	-498.878	0.086	0.073	0.453	0.003	501.948	6.388	1	1															1	F	Passing			
A002C0095_20220422231109_0001.MOV	     80	   0.0222			23.821	-29.288	-486.202	0.074	0.074	0.429	0.064	487.666	4.611	1	1															2	AD	Passing			
A002C0095_20220422231109_0001.MOV	    100	   0.0278			42.832	-37.017	-289.250	0.048	0.047	0.160	0.257	294.738	11.218	1	1															0	J	Passing			
A002C0095_20220422231109_0001.MOV	    100	   0.0278			50.708	-10.741	-488.795	0.083	0.071	0.435	0.030	491.536	6.102	1	1															1	F	Passing			
A002C0095_20220422231109_0001.MOV	    100	   0.0278			20.372	-28.315	-476.436	0.072	0.073	0.412	0.109	477.711	4.367	1	1															2	AD	Passing			
A002C0095_20220422231109_0001.MOV	    120	   0.0334			44.217	-34.914	-278.233	0.047	0.045	0.149	0.170	283.879	11.584	1	1															0	J	Passing			
A002C0095_20220422231109_0001.MOV	    120	   0.0334			62.867	-6.225	-480.948	0.087	0.070	0.423	0.044	485.079	7.508	1	1															1	F	Passing			
A002C0095_20220422231109_0001.MOV	    120	   0.0334			31.784	-23.192	-467.761	0.073	0.070	0.398	0.121	469.412	4.940	1	1															2	AD	Passing			
A002C0095_20220422231109_0001.MOV	    140	   0.0389			40.427	-42.585	-267.090	0.044	0.045	0.138	0.258	273.468	12.558	1	1															0	J	Passing			
A002C0095_20220422231109_0001.MOV	    140	   0.0389			64.687	-15.944	-473.304	0.086	0.070	0.410	0.120	477.970	8.067	1	1															1	F	Passing			
A002C0095_20220422231109_0001.MOV	    140	   0.0389			34.202	-32.908	-460.037	0.073	0.072	0.386	0.026	462.479	6.044	1	1															2	AD	Passing			
A002C0095_20220422231109_0001.MOV	    160	   0.0445			34.322	-44.928	-255.810	0.042	0.043	0.127	0.298	261.983	12.637	1	1															0	J	Passing			
A002C0095_20220422231109_0001.MOV	    160	   0.0445			64.457	-14.804	-465.560	0.085	0.069	0.397	0.087	470.234	8.137	1	1															1	F	Passing			
A002C0095_20220422231109_0001.MOV	    160	   0.0445			34.990	-33.249	-450.818	0.071	0.070	0.371	0.217	453.395	6.264	1	1															2	AD	Passing			
A002C0095_20220422231109_0001.MOV	    180	   0.0501			29.831	-45.683	-246.599	0.040	0.042	0.119	0.473	252.562	12.659	1	1															0	J	Passing			
A002C0095_20220422231109_0001.MOV	    180	   0.0501			63.593	-11.866	-460.092	0.083	0.067	0.388	0.389	464.618	8.046	1	1															1	F	Passing			
A002C0095_20220422231109_0001.MOV	    180	   0.0501			34.755	-31.783	-446.203	0.071	0.069	0.364	0.600	448.681	6.175	1	1															2	AD	Passing			
