3D Point Measurements

Generated: Wednesday 05 July 2023 16:43:40

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0078_20220422224659_0001.MOV	      0	   0.0000			-19.871	-73.236	-546.670	0.082	0.104	0.537	0.009	551.912	8.114	1	1															0	J	Passing			
A002C0078_20220422224659_0001.MOV	      0	   0.0000			-12.754	-74.646	-682.704	0.100	0.131	0.831	0.086	686.891	6.545	1	1															1	F	Passing			
A002C0078_20220422224659_0001.MOV	      0	   0.0000			76.469	17.961	-579.208	0.113	0.086	0.608	0.050	584.510	7.676	1	1															2	AD	Passing			
A002C0078_20220422224659_0001.MOV	     20	   0.0056			-18.710	-62.361	-507.418	0.076	0.091	0.464	0.032	511.578	7.521	1	1															0	J	Passing			
A002C0078_20220422224659_0001.MOV	     20	   0.0056			-21.340	-73.874	-648.888	0.097	0.124	0.752	0.021	653.429	6.968	1	1															1	F	Passing			
A002C0078_20220422224659_0001.MOV	     20	   0.0056			78.166	11.150	-554.618	0.109	0.081	0.559	0.007	560.210	8.074	1	1															2	AD	Passing			
A002C0078_20220422224659_0001.MOV	     40	   0.0111			-11.600	-62.448	-469.476	0.070	0.085	0.399	0.082	473.753	7.920	1	1															0	J	Passing			
A002C0078_20220422224659_0001.MOV	     40	   0.0111			-24.287	-85.388	-613.753	0.092	0.126	0.674	0.016	620.140	8.441	1	1															1	F	Passing			
A002C0078_20220422224659_0001.MOV	     40	   0.0111			80.991	-8.233	-523.170	0.105	0.076	0.500	0.023	529.466	8.869	1	1															2	AD	Passing			
A002C0078_20220422224659_0001.MOV	     60	   0.0167			-4.862	-55.587	-434.031	0.064	0.075	0.343	0.000	437.603	7.543	1	1															0	J	Passing			
A002C0078_20220422224659_0001.MOV	     60	   0.0167			-28.842	-85.947	-580.703	0.089	0.120	0.605	0.141	587.737	9.081	1	1															1	F	Passing			
A002C0078_20220422224659_0001.MOV	     60	   0.0167			78.277	-18.423	-487.900	0.096	0.072	0.436	0.013	494.483	9.412	1	1															2	AD	Passing			
A002C0078_20220422224659_0001.MOV	     80	   0.0222			0.709	-50.501	-405.194	0.060	0.069	0.300	0.158	408.330	7.323	1	1															0	J	Passing			
A002C0078_20220422224659_0001.MOV	     80	   0.0222			-36.225	-86.631	-554.561	0.087	0.115	0.552	0.006	562.455	9.812	1	1															1	F	Passing			
A002C0078_20220422224659_0001.MOV	     80	   0.0222			68.232	-25.731	-454.776	0.085	0.069	0.380	0.043	460.585	9.189	1	1															2	AD	Passing			
A002C0078_20220422224659_0001.MOV	    100	   0.0278			11.560	-45.002	-382.244	0.057	0.063	0.269	0.021	385.057	7.142	1	1															0	J	Passing			
A002C0078_20220422224659_0001.MOV	    100	   0.0278			-37.650	-87.357	-536.382	0.085	0.112	0.517	0.015	544.751	10.258	1	1															1	F	Passing			
A002C0078_20220422224659_0001.MOV	    100	   0.0278			59.625	-21.672	-428.634	0.076	0.064	0.338	0.060	433.304	8.496	1	1															2	AD	Passing			
A002C0078_20220422224659_0001.MOV	    120	   0.0334			25.831	-39.444	-362.016	0.056	0.058	0.242	0.086	365.074	7.604	1	1															0	J	Passing			
A002C0078_20220422224659_0001.MOV	    120	   0.0334			-34.385	-87.764	-523.591	0.082	0.109	0.494	0.007	532.008	10.409	1	1															1	F	Passing			
A002C0078_20220422224659_0001.MOV	    120	   0.0334			57.313	-9.129	-415.317	0.073	0.061	0.318	0.178	419.352	7.992	1	1															2	AD	Passing			
A002C0078_20220422224659_0001.MOV	    140	   0.0389			35.173	-32.261	-344.546	0.055	0.054	0.221	0.014	347.836	8.036	1	1															0	J	Passing			
A002C0078_20220422224659_0001.MOV	    140	   0.0389			-36.883	-86.189	-511.733	0.081	0.106	0.472	0.017	520.249	10.583	1	1															1	F	Passing			
A002C0078_20220422224659_0001.MOV	    140	   0.0389			55.255	4.382	-413.009	0.072	0.060	0.315	0.182	416.711	7.630	1	1															2	AD	Passing			
A002C0078_20220422224659_0001.MOV	    160	   0.0445			49.535	-26.935	-325.356	0.055	0.050	0.200	0.031	330.205	9.938	1	1															0	J	Passing			
A002C0078_20220422224659_0001.MOV	    160	   0.0445			-33.549	-87.588	-497.993	0.078	0.104	0.448	0.010	506.749	10.871	1	1															1	F	Passing			
A002C0078_20220422224659_0001.MOV	    160	   0.0445			63.685	9.277	-410.803	0.075	0.061	0.312	0.796	415.813	8.875	1	1															2	AD	Passing			
A002C0078_20220422224659_0001.MOV	    180	   0.0501			61.285	-29.321	-303.841	0.055	0.048	0.178	0.061	311.344	12.700	1	1															0	J	Passing			
A002C0078_20220422224659_0001.MOV	    180	   0.0501			-31.859	-101.092	-480.200	0.075	0.109	0.417	0.200	491.759	12.656	1	1															1	F	Passing			
A002C0078_20220422224659_0001.MOV	    180	   0.0501			72.193	0.650	-408.818	0.078	0.060	0.310	0.107	415.144	10.015	1	1															2	AD	Passing			
