3D Point Measurements

Generated: Friday 02 June 2023 15:18:25

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0247_20210918223147_0001.MOV	   3129	   0.4350			23.504	90.948	-553.683	0.084	0.121	0.553	0.035	561.595	9.418	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	   3129	   0.4350			-16.904	39.498	-515.074	0.077	0.083	0.478	0.047	516.863	4.568	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	   3129	   0.4350			100.393	30.908	-527.004	0.118	0.083	0.509	0.017	537.370	11.210	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	   3149	   0.4378			22.407	88.934	-554.221	0.084	0.120	0.554	0.108	561.758	9.185	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	   3149	   0.4378			-17.399	34.778	-518.033	0.077	0.082	0.483	0.014	519.490	4.099	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	   3149	   0.4378			87.857	16.497	-515.399	0.107	0.077	0.486	0.031	523.094	9.802	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	   3169	   0.4406			22.043	88.740	-555.710	0.084	0.120	0.557	0.020	563.182	9.132	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	   3169	   0.4406			-21.149	34.019	-525.741	0.079	0.083	0.497	0.026	527.265	4.173	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	   3169	   0.4406			73.007	0.948	-505.139	0.097	0.073	0.466	0.011	510.388	8.225	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	   3189	   0.4434			59.112	-16.512	-496.669	0.088	0.073	0.450	0.027	500.447	7.106	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	   3189	   0.4434			20.723	84.980	-554.631	0.083	0.117	0.554	0.018	561.486	8.750	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	   3189	   0.4434			-26.100	31.546	-531.308	0.081	0.083	0.507	0.055	532.884	4.241	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	   3209	   0.4461			45.530	-35.659	-486.885	0.081	0.076	0.432	0.002	490.308	6.911	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	   3209	   0.4461			25.160	94.900	-556.973	0.085	0.125	0.559	0.009	565.560	9.786	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	   3209	   0.4461			-32.929	27.554	-531.677	0.083	0.082	0.508	0.073	533.408	4.480	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	   3229	   0.4489			34.671	-52.501	-477.705	0.076	0.082	0.415	0.310	481.830	7.686	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	   3229	   0.4489			29.074	89.511	-555.899	0.086	0.121	0.558	0.078	563.809	9.402	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	   3229	   0.4489			-30.332	28.278	-530.272	0.082	0.082	0.505	0.014	531.891	4.326	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	   3249	   0.4517			25.084	-68.455	-467.656	0.072	0.088	0.398	0.236	473.305	9.066	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	   3249	   0.4517			37.361	85.457	-554.476	0.088	0.118	0.555	0.043	562.266	9.349	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	   3249	   0.4517			-26.348	30.405	-526.367	0.080	0.082	0.498	0.005	527.902	4.208	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	   3269	   0.4545			15.832	-83.074	-459.293	0.069	0.094	0.384	0.254	467.014	10.648	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	   3269	   0.4545			43.943	80.729	-550.726	0.090	0.114	0.549	0.031	558.343	9.284	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	   3269	   0.4545			-22.796	30.065	-522.323	0.079	0.081	0.491	0.004	523.684	3.960	1	1															2	AD	Passing			
A001C0247_20210918223147_0001.MOV	   3289	   0.4573			7.065	-96.592	-451.160	0.067	0.100	0.371	0.339	461.438	12.334	1	1															0	J	Passing			
A001C0247_20210918223147_0001.MOV	   3289	   0.4573			54.524	80.215	-550.555	0.095	0.113	0.549	0.039	559.034	9.811	1	1															1	F	Passing			
A001C0247_20210918223147_0001.MOV	   3289	   0.4573			-15.813	30.194	-525.267	0.078	0.082	0.496	0.015	526.372	3.521	1	1															2	AD	Passing			
