3D Point Measurements

Generated: Wednesday 05 July 2023 16:07:40

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0179_20210709184957_0001.MOV	   5333	   0.7414			143.577	-77.630	-449.034	0.130	0.092	0.392	1.534	477.779	20.081	1	1															0	J	Passing			
A001C0179_20210709184957_0001.MOV	   5333	   0.7414			89.219	-55.249	-480.756	0.101	0.084	0.426	0.705	492.076	12.430	1	1															1	F	Passing			
A001C0179_20210709184957_0001.MOV	   5333	   0.7414			43.281	-93.143	-461.455	0.076	0.101	0.390	0.657	472.747	12.746	1	1															2	AD	Passing			
A001C0179_20210709184957_0001.MOV	   5353	   0.7442			136.786	-73.629	-448.581	0.124	0.089	0.388	0.961	474.717	19.205	1	1															0	J	Passing			
A001C0179_20210709184957_0001.MOV	   5353	   0.7442			90.409	-44.020	-482.695	0.102	0.079	0.429	0.679	493.058	11.865	1	1															1	F	Passing			
A001C0179_20210709184957_0001.MOV	   5353	   0.7442			44.937	-84.730	-466.640	0.077	0.097	0.398	0.698	476.394	11.808	1	1															2	AD	Passing			
A001C0179_20210709184957_0001.MOV	   5373	   0.7470			129.571	-70.454	-449.368	0.119	0.087	0.386	0.797	472.953	18.276	1	1															0	J	Passing			
A001C0179_20210709184957_0001.MOV	   5373	   0.7470			90.192	-32.839	-483.590	0.102	0.075	0.431	0.912	493.024	11.303	1	1															1	F	Passing			
A001C0179_20210709184957_0001.MOV	   5373	   0.7470			46.542	-75.979	-473.091	0.079	0.093	0.409	0.714	481.409	10.853	1	1															2	AD	Passing			
A001C0179_20210709184957_0001.MOV	   5393	   0.7498			120.449	-69.498	-448.698	0.113	0.086	0.382	0.869	469.753	17.330	1	1															0	J	Passing			
A001C0179_20210709184957_0001.MOV	   5393	   0.7498			88.448	-22.453	-486.337	0.102	0.073	0.435	0.815	494.824	10.683	1	1															1	F	Passing			
A001C0179_20210709184957_0001.MOV	   5393	   0.7498			46.311	-68.044	-476.640	0.079	0.089	0.415	0.933	483.694	9.979	1	1															2	AD	Passing			
A001C0179_20210709184957_0001.MOV	   5413	   0.7526			112.505	-68.315	-449.518	0.108	0.086	0.381	0.439	468.392	16.435	1	1															0	J	Passing			
A001C0179_20210709184957_0001.MOV	   5413	   0.7526			86.875	-12.035	-489.164	0.101	0.072	0.440	0.586	496.965	10.197	1	1															1	F	Passing			
A001C0179_20210709184957_0001.MOV	   5413	   0.7526			45.552	-58.160	-477.428	0.079	0.084	0.416	0.687	483.110	8.969	1	1															2	AD	Passing			
A001C0179_20210709184957_0001.MOV	   5433	   0.7553			106.448	-66.694	-448.796	0.104	0.084	0.378	0.571	466.045	15.754	1	1															0	J	Passing			
A001C0179_20210709184957_0001.MOV	   5433	   0.7553			87.254	0.144	-490.558	0.102	0.071	0.442	0.447	498.258	10.088	1	1															1	F	Passing			
A001C0179_20210709184957_0001.MOV	   5433	   0.7553			47.369	-47.502	-479.267	0.080	0.080	0.419	0.717	483.939	8.124	1	1															2	AD	Passing			
A001C0179_20210709184957_0001.MOV	   5453	   0.7581			100.818	-64.469	-447.843	0.101	0.083	0.375	0.245	463.555	15.079	1	1															0	J	Passing			
A001C0179_20210709184957_0001.MOV	   5453	   0.7581			87.735	12.291	-490.009	0.102	0.072	0.441	0.350	497.953	10.220	1	1															1	F	Passing			
A001C0179_20210709184957_0001.MOV	   5453	   0.7581			49.583	-36.160	-478.772	0.081	0.075	0.418	0.624	482.689	7.435	1	1															2	AD	Passing			
A001C0179_20210709184957_0001.MOV	   5473	   0.7609			96.717	-62.451	-446.639	0.098	0.082	0.372	0.567	461.238	14.574	1	1															0	J	Passing			
A001C0179_20210709184957_0001.MOV	   5473	   0.7609			90.273	24.731	-491.011	0.104	0.075	0.443	0.318	499.853	10.737	1	1															1	F	Passing			
A001C0179_20210709184957_0001.MOV	   5473	   0.7609			52.656	-23.783	-479.124	0.082	0.072	0.419	0.499	482.595	6.969	1	1															2	AD	Passing			
A001C0179_20210709184957_0001.MOV	   5493	   0.7637			94.295	-60.980	-444.523	0.096	0.081	0.369	0.183	458.488	14.297	1	1															0	J	Passing			
A001C0179_20210709184957_0001.MOV	   5493	   0.7637			94.123	36.397	-491.134	0.106	0.079	0.444	0.357	501.395	11.534	1	1															1	F	Passing			
A001C0179_20210709184957_0001.MOV	   5493	   0.7637			56.965	-11.440	-478.132	0.084	0.070	0.417	0.470	481.650	6.975	1	1															2	AD	Passing			
A001C0179_20210709184957_0001.MOV	   5513	   0.7665			92.573	-58.958	-442.124	0.095	0.079	0.364	0.547	455.543	14.060	1	1															0	J	Passing			
A001C0179_20210709184957_0001.MOV	   5513	   0.7665			99.014	49.019	-493.138	0.110	0.085	0.449	0.275	505.363	12.533	1	1															1	F	Passing			
A001C0179_20210709184957_0001.MOV	   5513	   0.7665			60.610	2.327	-479.364	0.086	0.070	0.420	0.218	483.186	7.206	1	1															2	AD	Passing			
