3D Point Measurements

Generated: Thursday 06 July 2023 11:29:09

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0071_20220422223546_0001.MOV	     20	   0.0056			111.986	96.515	-652.733	0.157	0.149	0.773	0.066	669.266	12.620	1	1															0	J	Passing			
A002C0071_20220422223546_0001.MOV	     20	   0.0056			12.474	50.608	-655.493	0.096	0.113	0.768	0.075	657.563	4.335	1	1															1	F	Passing			
A002C0071_20220422223546_0001.MOV	     20	   0.0056			-86.259	10.739	-650.371	0.131	0.095	0.753	0.046	656.154	7.589	1	1															2	AD	Passing			
A002C0071_20220422223546_0001.MOV	     40	   0.0111			88.545	84.799	-622.473	0.130	0.132	0.702	0.122	634.431	10.992	1	1															0	J	Passing			
A002C0071_20220422223546_0001.MOV	     40	   0.0111			11.221	43.470	-624.323	0.092	0.103	0.698	0.001	625.936	3.902	1	1															1	F	Passing			
A002C0071_20220422223546_0001.MOV	     40	   0.0111			-87.329	2.084	-626.692	0.127	0.090	0.700	0.035	632.751	7.933	1	1															2	AD	Passing			
A002C0071_20220422223546_0001.MOV	     60	   0.0167			64.021	75.887	-601.131	0.109	0.121	0.653	0.057	609.275	9.213	1	1															0	J	Passing			
A002C0071_20220422223546_0001.MOV	     60	   0.0167			8.120	37.222	-598.527	0.088	0.096	0.643	0.059	599.738	3.429	1	1															1	F	Passing			
A002C0071_20220422223546_0001.MOV	     60	   0.0167			-90.336	-2.086	-607.367	0.126	0.087	0.658	0.033	614.052	8.470	1	1															2	AD	Passing			
A002C0071_20220422223546_0001.MOV	     80	   0.0222			47.783	73.361	-582.397	0.097	0.115	0.612	0.000	588.941	8.367	1	1															0	J	Passing			
A002C0071_20220422223546_0001.MOV	     80	   0.0222			14.827	36.984	-578.401	0.086	0.093	0.601	0.025	579.772	3.739	1	1															1	F	Passing			
A002C0071_20220422223546_0001.MOV	     80	   0.0222			-85.879	2.715	-591.537	0.119	0.085	0.625	0.009	597.745	8.261	1	1															2	AD	Passing			
A002C0071_20220422223546_0001.MOV	    100	   0.0278			31.360	63.696	-568.481	0.088	0.106	0.582	0.027	572.897	6.924	1	1															0	J	Passing			
A002C0071_20220422223546_0001.MOV	    100	   0.0278			20.411	26.561	-559.154	0.084	0.086	0.563	0.012	560.157	3.258	1	1															1	F	Passing			
A002C0071_20220422223546_0001.MOV	    100	   0.0278			-81.282	-0.040	-577.038	0.113	0.083	0.595	0.022	582.734	8.021	1	1															2	AD	Passing			
A002C0071_20220422223546_0001.MOV	    120	   0.0334			11.929	62.491	-557.479	0.082	0.103	0.559	0.013	561.097	6.296	1	1															0	J	Passing			
A002C0071_20220422223546_0001.MOV	    120	   0.0334			24.948	25.674	-545.724	0.083	0.083	0.537	0.004	546.896	3.600	1	1															1	F	Passing			
A002C0071_20220422223546_0001.MOV	    120	   0.0334			-78.802	5.702	-568.236	0.110	0.082	0.577	0.000	573.703	7.903	1	1															2	AD	Passing			
A002C0071_20220422223546_0001.MOV	    140	   0.0389			-15.111	60.521	-546.154	0.081	0.099	0.536	0.056	549.705	6.304	1	1															0	J	Passing			
A002C0071_20220422223546_0001.MOV	    140	   0.0389			22.577	23.978	-542.932	0.082	0.082	0.532	0.008	543.930	3.316	1	1															1	F	Passing			
A002C0071_20220422223546_0001.MOV	    140	   0.0389			-81.822	9.141	-554.343	0.109	0.081	0.550	0.079	560.424	8.426	1	1															2	AD	Passing			
A002C0071_20220422223546_0001.MOV	    160	   0.0445			-35.975	59.100	-535.635	0.084	0.096	0.515	0.007	540.085	7.174	1	1															0	J	Passing			
A002C0071_20220422223546_0001.MOV	    160	   0.0445			24.989	21.620	-534.012	0.081	0.080	0.515	0.067	535.033	3.402	1	1															1	F	Passing			
A002C0071_20220422223546_0001.MOV	    160	   0.0445			-80.591	13.312	-541.329	0.106	0.079	0.525	0.050	547.457	8.548	1	1															2	AD	Passing			
A002C0071_20220422223546_0001.MOV	    180	   0.0501			-50.267	59.340	-521.340	0.087	0.094	0.488	0.017	527.109	8.319	1	1															0	J	Passing			
A002C0071_20220422223546_0001.MOV	    180	   0.0501			34.422	21.441	-524.421	0.083	0.079	0.498	0.811	525.987	4.310	1	1															1	F	Passing			
A002C0071_20220422223546_0001.MOV	    180	   0.0501			-71.294	22.393	-522.941	0.097	0.079	0.491	0.535	528.253	8.070	1	1															2	AD	Passing			
A002C0071_20220422223546_0001.MOV	    200	   0.0556			-63.382	62.704	-503.556	0.090	0.093	0.456	0.102	511.388	9.888	1	1															0	J	Passing			
A002C0071_20220422223546_0001.MOV	    200	   0.0556			45.839	24.734	-517.414	0.086	0.079	0.486	0.092	520.029	5.648	1	1															1	F	Passing			
A002C0071_20220422223546_0001.MOV	    200	   0.0556			-60.149	31.893	-507.738	0.089	0.079	0.463	0.347	512.282	7.537	1	1															2	AD	Passing			
