3D Point Measurements

Generated: Thursday 20 July 2023 13:26:36

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0252_20210918223920_0001.MOV	    632	   0.0879			73.910	9.897	-464.404	0.089	0.068	0.396	0.067	470.352	9.096	1	1															1	F	Passing			
A001C0252_20210918223920_0001.MOV	    632	   0.0879			65.380	8.736	-476.213	0.087	0.070	0.415	0.054	480.760	7.860	1	1															2	AD	Passing			
A001C0252_20210918223920_0001.MOV	    632	   0.0879			77.837	2.920	-418.176	0.082	0.061	0.325	0.105	425.369	10.545	1	1															0	J	Passing			
A001C0252_20210918223920_0001.MOV	    652	   0.0906			72.949	-11.364	-419.503	0.080	0.062	0.326	0.289	425.950	10.017	1	1															0	J	Passing			
A001C0252_20210918223920_0001.MOV	    652	   0.0906			79.592	3.090	-444.584	0.088	0.065	0.365	0.110	451.663	10.151	1	1															1	F	Passing			
A001C0252_20210918223920_0001.MOV	    652	   0.0906			68.819	-0.933	-468.327	0.087	0.068	0.402	0.033	473.357	8.366	1	1															2	AD	Passing			
A001C0252_20210918223920_0001.MOV	    672	   0.0934			67.642	-24.835	-422.071	0.078	0.064	0.329	0.138	428.178	9.766	1	1															0	J	Passing			
A001C0252_20210918223920_0001.MOV	    672	   0.0934			84.266	-5.478	-429.072	0.087	0.063	0.342	0.136	437.303	11.150	1	1															1	F	Passing			
A001C0252_20210918223920_0001.MOV	    672	   0.0934			71.107	-7.793	-452.855	0.086	0.066	0.377	0.076	458.470	9.003	1	1															2	AD	Passing			
A001C0252_20210918223920_0001.MOV	    692	   0.0962			61.293	-34.761	-427.242	0.077	0.067	0.337	0.119	433.013	9.475	1	1															0	J	Passing			
A001C0252_20210918223920_0001.MOV	    692	   0.0962			87.299	-11.642	-415.318	0.086	0.061	0.322	0.022	424.553	12.004	1	1															1	F	Passing			
A001C0252_20210918223920_0001.MOV	    692	   0.0962			73.270	-13.624	-436.409	0.084	0.064	0.352	0.113	442.727	9.733	1	1															2	AD	Passing			
A001C0252_20210918223920_0001.MOV	    712	   0.0990			53.386	-42.518	-432.698	0.075	0.071	0.344	0.034	438.047	9.101	1	1															0	J	Passing			
A001C0252_20210918223920_0001.MOV	    712	   0.0990			91.556	-17.761	-398.461	0.085	0.060	0.299	0.098	409.230	13.217	1	1															1	F	Passing			
A001C0252_20210918223920_0001.MOV	    712	   0.0990			76.856	-19.639	-419.039	0.082	0.063	0.326	0.068	426.482	10.776	1	1															2	AD	Passing			
A001C0252_20210918223920_0001.MOV	    732	   0.1018			45.883	-51.316	-437.707	0.073	0.075	0.351	0.254	443.087	9.102	1	1															0	J	Passing			
A001C0252_20210918223920_0001.MOV	    732	   0.1018			97.254	-25.930	-382.928	0.084	0.059	0.279	0.138	395.935	14.785	1	1															1	F	Passing			
A001C0252_20210918223920_0001.MOV	    732	   0.1018			78.847	-24.897	-417.077	0.082	0.063	0.323	0.429	425.194	11.281	1	1															2	AD	Passing			
A001C0252_20210918223920_0001.MOV	    752	   0.1045			39.887	-45.273	-436.804	0.071	0.072	0.349	0.528	440.952	8.030	1	1															0	J	Passing			
A001C0252_20210918223920_0001.MOV	    752	   0.1045			103.007	-38.228	-372.117	0.085	0.060	0.268	0.222	387.999	16.527	1	1															1	F	Passing			
A001C0252_20210918223920_0001.MOV	    752	   0.1045			81.940	-35.046	-406.027	0.082	0.064	0.308	0.175	415.692	12.467	1	1															2	AD	Passing			
A001C0252_20210918223920_0001.MOV	    772	   0.1073			27.381	-58.762	-445.049	0.069	0.079	0.362	0.171	449.746	8.486	1	1															0	J	Passing			
A001C0252_20210918223920_0001.MOV	    772	   0.1073			107.077	-49.814	-361.614	0.084	0.063	0.257	0.435	380.410	18.179	1	1															1	F	Passing			
A001C0252_20210918223920_0001.MOV	    772	   0.1073			82.544	-45.769	-393.474	0.079	0.066	0.291	0.589	404.635	13.596	1	1															2	AD	Passing			
A001C0252_20210918223920_0001.MOV	    792	   0.1101			9.454	-67.861	-455.335	0.068	0.085	0.377	0.057	460.461	8.774	1	1															0	J	Passing			
A001C0252_20210918223920_0001.MOV	    792	   0.1101			108.047	-58.003	-356.155	0.084	0.065	0.252	0.503	376.676	19.104	1	1															1	F	Passing			
A001C0252_20210918223920_0001.MOV	    792	   0.1101			76.205	-52.869	-397.895	0.078	0.069	0.296	0.215	408.562	13.247	1	1															2	AD	Passing			
A001C0252_20210918223920_0001.MOV	    812	   0.1129			-9.757	-75.189	-467.537	0.069	0.091	0.396	0.378	473.644	9.428	1	1															0	J	Passing			
A001C0252_20210918223920_0001.MOV	    812	   0.1129			108.047	-64.810	-356.847	0.084	0.068	0.253	0.690	378.437	19.560	1	1															1	F	Passing			
A001C0252_20210918223920_0001.MOV	    812	   0.1129			72.696	-57.050	-395.227	0.076	0.070	0.292	0.295	405.886	13.296	1	1															2	AD	Passing			
