3D Point Measurements

Generated: Monday 19 June 2023 12:22:49

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0283_20210919222440_0001.MOV	    155	   0.0215			26.089	-40.702	-552.040	0.084	0.088	0.550	0.069	554.153	5.190	1	1															0	J	Passing			
A001C0283_20210919222440_0001.MOV	    155	   0.0215			-57.726	-34.060	-282.205	0.050	0.045	0.151	0.258	290.055	13.473	1	1															1	F	Passing			
A001C0283_20210919222440_0001.MOV	    155	   0.0215			-59.313	-37.733	-291.594	0.052	0.047	0.161	0.105	299.948	13.673	1	1															2	AD	Passing			
A001C0283_20210919222440_0001.MOV	    175	   0.0243			38.483	-36.827	-554.589	0.089	0.087	0.556	0.263	557.141	5.639	1	1															0	J	Passing			
A001C0283_20210919222440_0001.MOV	    175	   0.0243			-56.233	-29.734	-287.203	0.050	0.045	0.156	0.019	294.163	12.592	1	1															1	F	Passing			
A001C0283_20210919222440_0001.MOV	    175	   0.0243			-57.555	-32.823	-296.401	0.052	0.047	0.166	0.022	303.716	12.710	1	1															2	AD	Passing			
A001C0283_20210919222440_0001.MOV	    195	   0.0271			48.172	-32.703	-559.538	0.094	0.086	0.566	0.063	562.559	6.066	1	1															0	J	Passing			
A001C0283_20210919222440_0001.MOV	    195	   0.0271			-55.394	-24.491	-289.086	0.050	0.044	0.158	0.084	295.362	11.923	1	1															1	F	Passing			
A001C0283_20210919222440_0001.MOV	    195	   0.0271			-56.657	-27.203	-298.983	0.052	0.046	0.168	0.177	305.517	11.967	1	1															2	AD	Passing			
A001C0283_20210919222440_0001.MOV	    215	   0.0299			57.023	-29.979	-561.294	0.098	0.086	0.570	0.048	564.979	6.652	1	1															0	J	Passing			
A001C0283_20210919222440_0001.MOV	    215	   0.0299			-54.663	-19.564	-291.203	0.050	0.044	0.160	0.006	296.935	11.351	1	1															1	F	Passing			
A001C0283_20210919222440_0001.MOV	    215	   0.0299			-55.934	-22.085	-302.717	0.053	0.046	0.172	0.281	308.633	11.318	1	1															2	AD	Passing			
A001C0283_20210919222440_0001.MOV	    235	   0.0327			64.833	-28.605	-560.420	0.102	0.085	0.569	0.158	564.883	7.297	1	1															0	J	Passing			
A001C0283_20210919222440_0001.MOV	    235	   0.0327			-54.271	-15.398	-294.093	0.051	0.044	0.163	0.007	299.454	10.920	1	1															1	F	Passing			
A001C0283_20210919222440_0001.MOV	    235	   0.0327			-55.326	-17.780	-303.162	0.053	0.045	0.172	0.040	308.681	10.920	1	1															2	AD	Passing			
A001C0283_20210919222440_0001.MOV	    255	   0.0355			71.079	-27.371	-561.936	0.106	0.085	0.573	0.032	567.075	7.800	1	1															0	J	Passing			
A001C0283_20210919222440_0001.MOV	    255	   0.0355			-54.415	-11.551	-295.748	0.051	0.044	0.164	0.101	300.934	10.700	1	1															1	F	Passing			
A001C0283_20210919222440_0001.MOV	    255	   0.0355			-55.650	-13.139	-306.394	0.053	0.045	0.176	0.059	311.684	10.623	1	1															2	AD	Passing			
A001C0283_20210919222440_0001.MOV	    275	   0.0382			76.638	-27.058	-561.192	0.109	0.085	0.572	0.013	567.047	8.316	1	1															0	J	Passing			
A001C0283_20210919222440_0001.MOV	    275	   0.0382			-54.529	-8.173	-297.717	0.052	0.044	0.166	0.171	302.780	10.527	1	1															1	F	Passing			
A001C0283_20210919222440_0001.MOV	    275	   0.0382			-54.983	-9.784	-307.441	0.053	0.045	0.177	0.112	312.472	10.336	1	1															2	AD	Passing			
A001C0283_20210919222440_0001.MOV	    295	   0.0410			81.256	-28.869	-560.808	0.112	0.086	0.572	0.299	567.399	8.817	1	1															0	J	Passing			
A001C0283_20210919222440_0001.MOV	    295	   0.0410			-55.299	-6.033	-300.435	0.052	0.044	0.169	0.035	305.542	10.516	1	1															1	F	Passing			
A001C0283_20210919222440_0001.MOV	    295	   0.0410			-56.110	-7.427	-309.948	0.054	0.045	0.179	0.173	315.073	10.380	1	1															2	AD	Passing			
A001C0283_20210919222440_0001.MOV	    315	   0.0438			86.404	-33.125	-561.850	0.116	0.087	0.574	0.330	569.420	9.433	1	1															0	J	Passing			
A001C0283_20210919222440_0001.MOV	    315	   0.0438			-55.390	-5.034	-302.775	0.053	0.044	0.172	0.067	307.841	10.431	1	1															1	F	Passing			
A001C0283_20210919222440_0001.MOV	    315	   0.0438			-56.359	-7.245	-312.405	0.054	0.046	0.182	0.046	317.531	10.339	1	1															2	AD	Passing			
A001C0283_20210919222440_0001.MOV	    335	   0.0466			92.676	-37.599	-561.845	0.120	0.089	0.575	0.408	570.677	10.177	1	1															0	J	Passing			
A001C0283_20210919222440_0001.MOV	    335	   0.0466			-55.635	-4.744	-303.314	0.053	0.044	0.172	0.075	308.411	10.452	1	1															1	F	Passing			
A001C0283_20210919222440_0001.MOV	    335	   0.0466			-56.638	-7.098	-312.656	0.054	0.046	0.182	0.043	317.824	10.376	1	1															2	AD	Passing			
