3D Point Measurements

Generated: Monday 19 June 2023 12:42:59

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0326_20210921220800_0001.MOV	    957	   0.1330			-40.698	9.729	-319.138	0.052	0.047	0.189	0.376	321.870	7.422	1	1															0	J	Passing			
A001C0326_20210921220800_0001.MOV	    957	   0.1330			-16.002	8.843	-390.630	0.059	0.057	0.279	0.335	391.058	2.581	1	1															1	F	Passing			
A001C0326_20210921220800_0001.MOV	    957	   0.1330			-2.591	9.894	-407.959	0.060	0.060	0.304	0.067	408.087	1.226	1	1															2	AD	Passing			
A001C0326_20210921220800_0001.MOV	    977	   0.1358			-43.413	7.509	-316.848	0.052	0.047	0.186	0.471	319.896	7.882	1	1															0	J	Passing			
A001C0326_20210921220800_0001.MOV	    977	   0.1358			-18.836	7.248	-387.017	0.059	0.057	0.274	0.324	387.543	2.914	1	1															1	F	Passing			
A001C0326_20210921220800_0001.MOV	    977	   0.1358			-5.517	8.006	-404.102	0.060	0.059	0.298	0.101	404.219	1.205	1	1															2	AD	Passing			
A001C0326_20210921220800_0001.MOV	    997	   0.1386			-45.148	7.167	-314.152	0.052	0.046	0.183	0.475	317.460	8.248	1	1															0	J	Passing			
A001C0326_20210921220800_0001.MOV	    997	   0.1386			-20.178	7.993	-382.940	0.058	0.056	0.268	0.301	383.555	3.170	1	1															1	F	Passing			
A001C0326_20210921220800_0001.MOV	    997	   0.1386			-6.735	8.289	-399.253	0.059	0.059	0.291	0.239	399.396	1.370	1	1															2	AD	Passing			
A001C0326_20210921220800_0001.MOV	   1017	   0.1414			-45.280	7.059	-309.211	0.051	0.045	0.178	0.123	312.588	8.399	1	1															0	J	Passing			
A001C0326_20210921220800_0001.MOV	   1017	   0.1414			-19.654	8.375	-377.786	0.057	0.055	0.261	0.285	378.390	3.157	1	1															1	F	Passing			
A001C0326_20210921220800_0001.MOV	   1017	   0.1414			-6.209	9.387	-394.277	0.059	0.058	0.284	0.205	394.437	1.458	1	1															2	AD	Passing			
A001C0326_20210921220800_0001.MOV	   1037	   0.1442			-44.893	6.555	-306.200	0.051	0.045	0.175	0.058	309.543	8.399	1	1															0	J	Passing			
A001C0326_20210921220800_0001.MOV	   1037	   0.1442			-18.381	8.843	-372.756	0.057	0.055	0.255	0.349	373.314	3.044	1	1															1	F	Passing			
A001C0326_20210921220800_0001.MOV	   1037	   0.1442			-5.259	9.585	-389.313	0.058	0.057	0.277	0.292	389.466	1.421	1	1															2	AD	Passing			
A001C0326_20210921220800_0001.MOV	   1057	   0.1470			-43.571	5.922	-302.140	0.050	0.044	0.170	0.119	305.323	8.254	1	1															0	J	Passing			
A001C0326_20210921220800_0001.MOV	   1057	   0.1470			-16.667	9.613	-368.677	0.056	0.054	0.249	0.225	369.179	2.884	1	1															1	F	Passing			
A001C0326_20210921220800_0001.MOV	   1057	   0.1470			-3.754	10.248	-385.585	0.057	0.057	0.272	0.279	385.740	1.418	1	1															2	AD	Passing			
A001C0326_20210921220800_0001.MOV	   1077	   0.1497			-41.819	4.516	-300.689	0.049	0.044	0.169	0.088	303.617	7.943	1	1															0	J	Passing			
A001C0326_20210921220800_0001.MOV	   1077	   0.1497			-14.139	8.785	-364.887	0.055	0.054	0.244	0.053	365.266	2.504	1	1															1	F	Passing			
A001C0326_20210921220800_0001.MOV	   1077	   0.1497			-1.368	9.419	-382.944	0.057	0.056	0.269	0.009	383.062	1.208	1	1															2	AD	Passing			
A001C0326_20210921220800_0001.MOV	   1097	   0.1525			-39.277	1.785	-299.393	0.049	0.044	0.167	0.077	301.964	7.475	1	1															0	J	Passing			
A001C0326_20210921220800_0001.MOV	   1097	   0.1525			-11.647	6.911	-363.669	0.055	0.053	0.243	0.390	363.921	2.030	1	1															1	F	Passing			
A001C0326_20210921220800_0001.MOV	   1097	   0.1525			1.385	7.192	-380.112	0.057	0.056	0.265	0.422	380.183	0.890	1	1															2	AD	Passing			
A001C0326_20210921220800_0001.MOV	   1117	   0.1553			-37.333	-2.305	-299.489	0.048	0.044	0.167	0.274	301.816	7.136	1	1															0	J	Passing			
A001C0326_20210921220800_0001.MOV	   1117	   0.1553			-8.934	2.410	-362.226	0.054	0.053	0.241	0.255	362.344	1.422	1	1															1	F	Passing			
A001C0326_20210921220800_0001.MOV	   1117	   0.1553			4.153	2.661	-379.081	0.056	0.055	0.264	0.145	379.113	0.654	1	1															2	AD	Passing			
A001C0326_20210921220800_0001.MOV	   1137	   0.1581			-34.243	-7.236	-299.343	0.048	0.044	0.167	0.243	301.383	6.717	1	1															0	J	Passing			
A001C0326_20210921220800_0001.MOV	   1137	   0.1581			-5.682	-2.202	-362.139	0.054	0.053	0.241	0.269	362.190	1.063	1	1															1	F	Passing			
A001C0326_20210921220800_0001.MOV	   1137	   0.1581			7.262	-2.187	-378.088	0.056	0.055	0.262	0.259	378.164	1.230	1	1															2	AD	Passing			
