3D Point Measurements

Generated: Wednesday 14 June 2023 15:38:20

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0348_20210922220852_0001.MOV	    700	   0.0973			-68.137	-28.690	-535.655	0.098	0.081	0.515	0.001	540.733	7.946	1	1															0	J	Passing			
A001C0348_20210922220852_0001.MOV	    700	   0.0973			-28.625	-43.068	-531.033	0.081	0.086	0.507	0.474	533.545	5.745	1	1															1	F	Passing			
A001C0348_20210922220852_0001.MOV	    700	   0.0973			-16.548	-40.974	-507.058	0.075	0.081	0.464	0.454	508.980	5.184	1	1															2	AD	Passing			
A001C0348_20210922220852_0001.MOV	    720	   0.1001			-66.114	-25.059	-522.861	0.095	0.078	0.491	0.123	527.620	7.781	1	1															0	J	Passing			
A001C0348_20210922220852_0001.MOV	    720	   0.1001			-30.354	-40.623	-525.224	0.081	0.084	0.496	0.553	527.667	5.691	1	1															1	F	Passing			
A001C0348_20210922220852_0001.MOV	    720	   0.1001			-17.797	-38.632	-500.066	0.075	0.079	0.451	0.325	501.871	5.061	1	1															2	AD	Passing			
A001C0348_20210922220852_0001.MOV	    740	   0.1029			-61.322	-25.149	-506.636	0.089	0.076	0.462	0.001	510.953	7.539	1	1															0	J	Passing			
A001C0348_20210922220852_0001.MOV	    740	   0.1029			-31.659	-42.345	-520.154	0.080	0.084	0.487	0.357	522.834	5.980	1	1															1	F	Passing			
A001C0348_20210922220852_0001.MOV	    740	   0.1029			-18.864	-40.837	-495.927	0.074	0.079	0.444	0.272	497.962	5.382	1	1															2	AD	Passing			
A001C0348_20210922220852_0001.MOV	    760	   0.1057			-55.624	-27.283	-491.876	0.084	0.074	0.436	0.032	495.762	7.278	1	1															0	J	Passing			
A001C0348_20210922220852_0001.MOV	    760	   0.1057			-31.461	-45.154	-513.039	0.079	0.084	0.474	0.398	515.982	6.303	1	1															1	F	Passing			
A001C0348_20210922220852_0001.MOV	    760	   0.1057			-17.431	-43.810	-489.060	0.073	0.079	0.432	0.327	491.328	5.710	1	1															2	AD	Passing			
A001C0348_20210922220852_0001.MOV	    780	   0.1084			-49.959	-24.816	-477.969	0.080	0.072	0.412	0.089	481.213	6.757	1	1															0	J	Passing			
A001C0348_20210922220852_0001.MOV	    780	   0.1084			-30.579	-43.192	-507.361	0.078	0.082	0.464	0.447	510.114	6.134	1	1															1	F	Passing			
A001C0348_20210922220852_0001.MOV	    780	   0.1084			-16.416	-42.464	-484.413	0.072	0.078	0.424	0.353	486.548	5.573	1	1															2	AD	Passing			
A001C0348_20210922220852_0001.MOV	    800	   0.1112			-43.229	-22.025	-463.714	0.075	0.069	0.389	0.033	466.245	6.075	1	1															0	J	Passing			
A001C0348_20210922220852_0001.MOV	    800	   0.1112			-29.350	-40.150	-500.360	0.077	0.080	0.451	0.230	502.825	5.854	1	1															1	F	Passing			
A001C0348_20210922220852_0001.MOV	    800	   0.1112			-15.112	-39.884	-478.045	0.071	0.076	0.413	0.130	479.944	5.303	1	1															2	AD	Passing			
A001C0348_20210922220852_0001.MOV	    820	   0.1140			-36.505	-18.885	-447.520	0.071	0.066	0.363	0.039	449.404	5.351	1	1															0	J	Passing			
A001C0348_20210922220852_0001.MOV	    820	   0.1140			-29.694	-37.155	-494.438	0.076	0.078	0.441	0.609	496.720	5.667	1	1															1	F	Passing			
A001C0348_20210922220852_0001.MOV	    820	   0.1140			-14.921	-37.740	-472.362	0.070	0.075	0.404	0.127	474.102	5.114	1	1															2	AD	Passing			
A001C0348_20210922220852_0001.MOV	    840	   0.1168			-30.365	-16.260	-432.961	0.067	0.064	0.340	0.034	434.329	4.656	1	1															0	J	Passing			
A001C0348_20210922220852_0001.MOV	    840	   0.1168			-30.035	-33.484	-489.475	0.075	0.076	0.432	0.035	491.538	5.415	1	1															1	F	Passing			
A001C0348_20210922220852_0001.MOV	    840	   0.1168			-14.530	-34.918	-467.332	0.069	0.073	0.395	0.284	468.860	4.829	1	1															2	AD	Passing			
A001C0348_20210922220852_0001.MOV	    860	   0.1196			-24.041	-17.348	-419.394	0.064	0.062	0.320	0.105	420.440	4.175	1	1															0	J	Passing			
A001C0348_20210922220852_0001.MOV	    860	   0.1196			-30.123	-33.719	-483.941	0.075	0.075	0.423	0.167	486.049	5.503	1	1															1	F	Passing			
A001C0348_20210922220852_0001.MOV	    860	   0.1196			-14.365	-35.392	-460.970	0.069	0.072	0.385	0.344	462.550	4.940	1	1															2	AD	Passing			
A001C0348_20210922220852_0001.MOV	    880	   0.1223			-18.638	-20.231	-406.965	0.061	0.061	0.302	0.000	407.893	4.030	1	1															0	J	Passing			
A001C0348_20210922220852_0001.MOV	    880	   0.1223			-31.086	-36.697	-477.964	0.074	0.075	0.413	0.011	480.377	5.914	1	1															1	F	Passing			
A001C0348_20210922220852_0001.MOV	    880	   0.1223			-15.215	-38.347	-458.803	0.068	0.073	0.381	0.173	460.654	5.342	1	1															2	AD	Passing			
