3D Point Measurements

Generated: Tuesday 18 July 2023 12:54:36

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0072_20220422223646_0001.MOV	   1588	   0.4416			99.942	-11.368	-304.403	0.068	0.046	0.191	0.187	320.591	18.311	1	1															0	J	Passing			
A002C0072_20220422223646_0001.MOV	   1588	   0.4416			134.808	-34.529	-496.511	0.135	0.078	0.462	0.015	515.644	15.712	1	1															1	F	Passing			
A002C0072_20220422223646_0001.MOV	   1588	   0.4416			-25.963	-27.264	-378.101	0.058	0.058	0.262	0.111	379.971	5.846	1	1															2	AD	Passing			
A002C0072_20220422223646_0001.MOV	   1608	   0.4471			83.292	-13.642	-302.856	0.061	0.046	0.182	0.200	314.397	15.609	1	1															0	J	Passing			
A002C0072_20220422223646_0001.MOV	   1608	   0.4471			127.638	-38.562	-500.299	0.131	0.080	0.467	0.063	517.762	14.988	1	1															1	F	Passing			
A002C0072_20220422223646_0001.MOV	   1608	   0.4471			-33.683	-42.224	-382.197	0.060	0.062	0.267	0.030	385.995	8.216	1	1															2	AD	Passing			
A002C0072_20220422223646_0001.MOV	   1628	   0.4527			68.811	-6.290	-296.347	0.056	0.044	0.171	0.065	304.296	13.147	1	1															0	J	Passing			
A002C0072_20220422223646_0001.MOV	   1628	   0.4527			125.152	-31.106	-498.817	0.129	0.077	0.464	0.007	515.217	14.550	1	1															1	F	Passing			
A002C0072_20220422223646_0001.MOV	   1628	   0.4527			-36.463	-44.807	-383.646	0.061	0.063	0.269	0.171	387.971	8.734	1	1															2	AD	Passing			
A002C0072_20220422223646_0001.MOV	   1648	   0.4582			58.136	3.475	-284.412	0.051	0.042	0.157	0.001	290.314	11.562	1	1															0	J	Passing			
A002C0072_20220422223646_0001.MOV	   1648	   0.4582			127.867	-21.955	-493.301	0.129	0.074	0.454	0.247	510.076	14.774	1	1															1	F	Passing			
A002C0072_20220422223646_0001.MOV	   1648	   0.4582			-35.223	-41.630	-380.489	0.060	0.062	0.265	0.177	384.376	8.324	1	1															2	AD	Passing			
A002C0072_20220422223646_0001.MOV	   1668	   0.4638			41.818	12.685	-271.888	0.045	0.041	0.142	0.009	275.378	9.070	1	1															0	J	Passing			
A002C0072_20220422223646_0001.MOV	   1668	   0.4638			120.331	-14.545	-490.117	0.123	0.072	0.447	0.207	504.882	13.919	1	1															1	F	Passing			
A002C0072_20220422223646_0001.MOV	   1668	   0.4638			-41.872	-37.569	-373.893	0.061	0.059	0.256	0.112	378.101	8.704	1	1															2	AD	Passing			
A002C0072_20220422223646_0001.MOV	   1688	   0.4694			29.003	15.601	-258.295	0.041	0.039	0.128	0.097	260.386	7.165	1	1															0	J	Passing			
A002C0072_20220422223646_0001.MOV	   1688	   0.4694			116.257	-17.498	-481.489	0.118	0.072	0.432	0.068	495.634	13.756	1	1															1	F	Passing			
A002C0072_20220422223646_0001.MOV	   1688	   0.4694			-46.520	-38.172	-367.318	0.061	0.059	0.248	0.158	372.215	9.444	1	1															2	AD	Passing			
A002C0072_20220422223646_0001.MOV	   1708	   0.4749			16.973	11.079	-241.898	0.038	0.036	0.112	0.008	242.746	4.674	1	1															0	J	Passing			
A002C0072_20220422223646_0001.MOV	   1708	   0.4749			113.220	-32.204	-468.863	0.113	0.073	0.410	0.195	483.413	14.154	1	1															1	F	Passing			
A002C0072_20220422223646_0001.MOV	   1708	   0.4749			-48.741	-47.536	-355.902	0.060	0.059	0.233	0.099	362.356	10.983	1	1															2	AD	Passing			
A002C0072_20220422223646_0001.MOV	   1728	   0.4805			2.630	15.726	-226.690	0.035	0.034	0.099	0.083	227.250	3.808	1	1															0	J	Passing			
A002C0072_20220422223646_0001.MOV	   1728	   0.4805			107.785	-31.186	-463.236	0.108	0.072	0.400	0.114	476.631	13.678	1	1															1	F	Passing			
A002C0072_20220422223646_0001.MOV	   1728	   0.4805			-52.828	-46.743	-346.471	0.059	0.058	0.222	0.193	353.579	11.654	1	1															2	AD	Passing			
A002C0072_20220422223646_0001.MOV	   1748	   0.4860			-1.138	22.709	-245.523	0.038	0.038	0.115	0.384	246.574	5.073	1	1															0	J	Passing			
A002C0072_20220422223646_0001.MOV	   1748	   0.4860			104.359	-26.188	-456.440	0.105	0.070	0.388	0.179	468.950	13.319	1	1															1	F	Passing			
A002C0072_20220422223646_0001.MOV	   1748	   0.4860			-54.437	-46.629	-337.252	0.058	0.056	0.211	0.221	344.785	12.142	1	1															2	AD	Passing			
A002C0072_20220422223646_0001.MOV	   1768	   0.4916			-16.110	21.326	-247.414	0.039	0.038	0.116	0.949	248.853	5.993	1	1															0	J	Passing			
A002C0072_20220422223646_0001.MOV	   1768	   0.4916			98.917	-26.376	-448.553	0.100	0.068	0.375	0.101	460.087	12.914	1	1															1	F	Passing			
A002C0072_20220422223646_0001.MOV	   1768	   0.4916			-58.924	-53.515	-328.573	0.058	0.057	0.201	0.283	338.077	13.766	1	1															2	AD	Passing			
