3D Point Measurements

Generated: Tuesday 11 July 2023 14:13:39

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0321_20210921220020_0001.MOV	    257	   0.0357			66.584	-62.839	-368.494	0.068	0.068	0.256	0.538	379.697	14.104	1	1															0	J	Passing			
A001C0321_20210921220020_0001.MOV	    257	   0.0357			-8.601	-70.912	-443.310	0.066	0.084	0.357	0.141	449.028	9.370	1	1															1	F	Passing			
A001C0321_20210921220020_0001.MOV	    257	   0.0357			7.420	-65.481	-398.387	0.059	0.074	0.291	0.139	403.801	9.610	1	1															2	AD	Passing			
A001C0321_20210921220020_0001.MOV	    277	   0.0385			72.598	-56.794	-359.674	0.069	0.064	0.245	0.118	371.297	14.509	1	1															0	J	Passing			
A001C0321_20210921220020_0001.MOV	    277	   0.0385			-3.429	-64.685	-436.892	0.065	0.080	0.347	0.111	441.668	8.652	1	1															1	F	Passing			
A001C0321_20210921220020_0001.MOV	    277	   0.0385			9.450	-65.878	-400.270	0.060	0.074	0.294	0.185	405.765	9.656	1	1															2	AD	Passing			
A001C0321_20210921220020_0001.MOV	    297	   0.0413			76.397	-47.530	-353.280	0.069	0.060	0.238	0.515	364.557	14.405	1	1															0	J	Passing			
A001C0321_20210921220020_0001.MOV	    297	   0.0413			-3.303	-55.018	-441.547	0.065	0.076	0.355	0.088	444.974	7.333	1	1															1	F	Passing			
A001C0321_20210921220020_0001.MOV	    297	   0.0413			9.396	-61.221	-399.282	0.060	0.072	0.292	0.007	404.058	9.034	1	1															2	AD	Passing			
A001C0321_20210921220020_0001.MOV	    317	   0.0441			78.748	-38.458	-343.729	0.068	0.056	0.226	0.333	354.725	14.401	1	1															0	J	Passing			
A001C0321_20210921220020_0001.MOV	    317	   0.0441			-1.406	-41.663	-441.456	0.065	0.071	0.354	0.250	443.420	5.613	1	1															1	F	Passing			
A001C0321_20210921220020_0001.MOV	    317	   0.0441			8.376	-56.241	-399.309	0.060	0.070	0.292	0.141	403.338	8.320	1	1															2	AD	Passing			
A001C0321_20210921220020_0001.MOV	    337	   0.0469			84.003	-35.120	-329.973	0.067	0.053	0.212	0.455	342.304	15.511	1	1															0	J	Passing			
A001C0321_20210921220020_0001.MOV	    337	   0.0469			3.249	-34.625	-439.590	0.065	0.069	0.352	0.822	440.964	4.741	1	1															1	F	Passing			
A001C0321_20210921220020_0001.MOV	    337	   0.0469			10.496	-56.818	-400.696	0.060	0.070	0.294	0.100	404.840	8.420	1	1															2	AD	Passing			
A001C0321_20210921220020_0001.MOV	    357	   0.0496			90.852	-36.979	-318.413	0.067	0.052	0.202	0.089	333.179	17.205	1	1															0	J	Passing			
A001C0321_20210921220020_0001.MOV	    357	   0.0496			11.347	-31.491	-433.480	0.065	0.067	0.343	0.024	434.770	4.622	1	1															1	F	Passing			
A001C0321_20210921220020_0001.MOV	    357	   0.0496			14.032	-58.281	-395.155	0.059	0.070	0.287	0.289	399.676	8.839	1	1															2	AD	Passing			
A001C0321_20210921220020_0001.MOV	    377	   0.0524			95.880	-39.837	-303.470	0.066	0.051	0.190	0.155	320.739	18.972	1	1															0	J	Passing			
A001C0321_20210921220020_0001.MOV	    377	   0.0524			18.640	-31.660	-430.206	0.065	0.067	0.338	0.302	431.772	5.071	1	1															1	F	Passing			
A001C0321_20210921220020_0001.MOV	    377	   0.0524			19.513	-60.078	-396.224	0.060	0.071	0.288	0.057	401.228	9.266	1	1															2	AD	Passing			
A001C0321_20210921220020_0001.MOV	    397	   0.0552			99.014	-43.401	-298.036	0.066	0.051	0.187	0.433	317.038	20.026	1	1															0	J	Passing			
A001C0321_20210921220020_0001.MOV	    397	   0.0552			23.510	-30.361	-425.302	0.065	0.066	0.331	0.348	427.032	5.333	1	1															1	F	Passing			
A001C0321_20210921220020_0001.MOV	    397	   0.0552			24.563	-60.359	-390.973	0.060	0.070	0.281	0.206	396.366	9.666	1	1															2	AD	Passing			
