3D Point Measurements

Generated: Thursday 13 July 2023 12:02:29

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0042_20220421224445_0001.MOV	    559	   0.1554			64.143	-81.927	-421.547	0.077	0.087	0.330	0.479	434.198	14.038	1	1															0	J	Passing			
A002C0042_20220421224445_0001.MOV	    559	   0.1554			7.190	-29.564	-472.043	0.070	0.072	0.404	0.146	473.023	3.900	1	1															1	F	Passing			
A002C0042_20220421224445_0001.MOV	    559	   0.1554			-79.626	-87.042	-515.146	0.101	0.107	0.479	0.175	528.481	13.060	1	1															2	AD	Passing			
A002C0042_20220421224445_0001.MOV	    579	   0.1610			67.379	-90.386	-444.891	0.083	0.096	0.366	0.569	458.952	14.395	1	1															0	J	Passing			
A002C0042_20220421224445_0001.MOV	    579	   0.1610			39.050	-25.297	-476.550	0.077	0.072	0.414	0.213	478.815	5.698	1	1															1	F	Passing			
A002C0042_20220421224445_0001.MOV	    579	   0.1610			-52.110	-75.077	-517.630	0.087	0.100	0.482	0.135	525.635	10.193	1	1															2	AD	Passing			
A002C0042_20220421224445_0001.MOV	    599	   0.1666			53.371	-85.111	-474.900	0.082	0.099	0.413	0.525	485.410	12.130	1	1															0	J	Passing			
A002C0042_20220421224445_0001.MOV	    599	   0.1666			50.423	-9.038	-486.608	0.082	0.071	0.431	0.124	489.297	6.052	1	1															1	F	Passing			
A002C0042_20220421224445_0001.MOV	    599	   0.1666			-44.878	-56.967	-512.823	0.084	0.089	0.473	0.828	517.925	8.222	1	1															2	AD	Passing			
A002C0042_20220421224445_0001.MOV	    619	   0.1721			34.547	-66.502	-498.921	0.079	0.092	0.452	0.430	504.518	8.737	1	1															0	J	Passing			
A002C0042_20220421224445_0001.MOV	    619	   0.1721			60.924	20.367	-489.402	0.087	0.074	0.437	0.239	493.600	7.411	1	1															1	F	Passing			
A002C0042_20220421224445_0001.MOV	    619	   0.1721			-36.994	-22.507	-519.991	0.082	0.077	0.486	0.217	521.791	4.877	1	1															2	AD	Passing			
A002C0042_20220421224445_0001.MOV	    639	   0.1777			2.571	-90.986	-513.751	0.075	0.110	0.477	0.575	521.752	10.265	1	1															0	J	Passing			
A002C0042_20220421224445_0001.MOV	    639	   0.1777			64.786	9.268	-492.676	0.090	0.072	0.443	0.220	497.004	7.539	1	1															1	F	Passing			
A002C0042_20220421224445_0001.MOV	    639	   0.1777			-37.638	-28.127	-517.112	0.082	0.078	0.481	0.022	519.242	5.325	1	1															2	AD	Passing			
A002C0042_20220421224445_0001.MOV	    659	   0.1832			-22.836	-104.934	-522.563	0.079	0.121	0.492	0.544	533.484	11.826	1	1															0	J	Passing			
A002C0042_20220421224445_0001.MOV	    659	   0.1832			80.827	2.106	-489.380	0.098	0.071	0.439	0.159	496.014	9.378	1	1															1	F	Passing			
A002C0042_20220421224445_0001.MOV	    659	   0.1832			-24.074	-27.962	-505.193	0.076	0.077	0.460	0.111	506.539	4.345	1	1															2	AD	Passing			
A002C0042_20220421224445_0001.MOV	    679	   0.1888			-55.969	-97.196	-530.992	0.091	0.117	0.507	0.453	542.708	12.117	1	1															0	J	Passing			
A002C0042_20220421224445_0001.MOV	    679	   0.1888			92.453	13.273	-488.123	0.104	0.072	0.438	0.100	496.979	10.804	1	1															1	F	Passing			
A002C0042_20220421224445_0001.MOV	    679	   0.1888			-15.046	-9.883	-500.257	0.074	0.073	0.451	0.052	500.581	2.188	1	1															2	AD	Passing			
