3D Point Measurements																																			
																																			
Generated: Wednesday 03 November 2021 13:53:06																																			
																																			
Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0177_20210709184827_0001.MOV	200	0.0278			62.170	27.688	-1208.327	0.215	0.177	2.570	4.768	1210.242	3.513	1	1	1														2	AD	Passing			
A001C0177_20210709184827_0001.MOV	200	0.0278			55.711	29.286	-1214.999	0.208	0.179	2.597	5.014	1216.628	3.290	1	1	1														3	AD	Passing			
A001C0177_20210709184827_0001.MOV	200	0.0278			49.810	33.235	-1225.265	0.203	0.182	2.641	4.538	1226.727	3.173	1	1	1														4	AD	Passing			
A001C0177_20210709184827_0001.MOV	200	0.0278			-25.476	59.916	-1209.363	0.180	0.201	2.569	3.475	1211.115	3.645	1	1	1														16	AD	Passing			
A001C0177_20210709184827_0001.MOV	200	0.0278			66.818	21.533	-1180.338	0.216	0.171	2.453	4.514	1182.424	3.635	1	1	1														1.2	AD	Passing			
A001C0177_20210709184827_0001.MOV	225	0.0313			-133.557	38.059	-815.437	0.217	0.124	1.180	0.530	827.178	9.848	1	1	1														0	J	Passing			
A001C0177_20210709184827_0001.MOV	225	0.0313			77.205	-4.252	-1207.659	0.234	0.178	2.567	4.255	1210.131	3.680	1	1	1														1	F	Passing			
A001C0177_20210709184827_0001.MOV	225	0.0313			71.519	-2.593	-1222.025	0.229	0.180	2.627	4.056	1224.118	3.384	1	1	1														2	AD	Passing			
A001C0177_20210709184827_0001.MOV	225	0.0313			65.382	-1.750	-1232.863	0.223	0.181	2.673	4.467	1234.597	3.080	1	1	1														3	AD	Passing			
A001C0177_20210709184827_0001.MOV	225	0.0313			59.993	0.606	-1243.556	0.218	0.182	2.719	4.632	1245.002	2.833	1	1	1														4	AD	Passing			
A001C0177_20210709184827_0001.MOV	225	0.0313			-13.882	33.355	-1348.039	0.194	0.200	3.186	4.203	1348.523	2.106	1	1	1														16	AD	Passing			
A001C0177_20210709184827_0001.MOV	225	0.0313			77.420	-0.127	-1192.774	0.232	0.174	2.505	4.096	1195.284	3.761	1	1	1														1.2	AD	Passing			
A001C0177_20210709184827_0001.MOV	250	0.0348			-151.947	32.262	-829.825	0.243	0.124	1.223	0.912	844.238	10.744	1	1	1														0	J	Passing			
A001C0177_20210709184827_0001.MOV	250	0.0348			88.390	-22.904	-1220.045	0.253	0.192	2.620	4.137	1223.457	4.170	1	1	1														1	F	Passing			
A001C0177_20210709184827_0001.MOV	250	0.0348			81.809	-23.605	-1229.319	0.245	0.194	2.659	3.918	1232.264	3.839	1	1	1														2	AD	Passing			
A001C0177_20210709184827_0001.MOV	250	0.0348			75.614	-22.804	-1238.519	0.238	0.195	2.698	4.210	1241.034	3.522	1	1	1														3	AD	Passing			
A001C0177_20210709184827_0001.MOV	250	0.0348			69.303	-22.911	-1249.643	0.231	0.197	2.745	4.378	1251.773	3.205	1	1	1														4	AD	Passing			
A001C0177_20210709184827_0001.MOV	250	0.0348			-1.124	-6.889	-1410.159	0.200	0.211	3.483	5.066	1410.177	0.327	1	1	1														16	AD	Passing			
A001C0177_20210709184827_0001.MOV	250	0.0348			91.009	-16.805	-1221.253	0.257	0.187	2.625	4.325	1224.755	4.265	1	1	1														1.2	AD	Passing			
A001C0177_20210709184827_0001.MOV	275	0.0382			-172.167	30.337	-842.265	0.273	0.125	1.263	0.789	860.217	11.845	1	1	1														0	J	Passing			
A001C0177_20210709184827_0001.MOV	275	0.0382			100.924	-32.180	-1244.748	0.278	0.205	2.727	3.996	1249.247	4.716	1	1	1														1	F	Passing			
A001C0177_20210709184827_0001.MOV	275	0.0382			93.565	-33.637	-1248.984	0.267	0.207	2.744	4.120	1252.935	4.384	1	1	1														2	AD	Passing			
A001C0177_20210709184827_0001.MOV	275	0.0382			86.559	-32.755	-1254.766	0.258	0.207	2.769	4.306	1258.175	4.044	1	1	1														3	AD	Passing			
A001C0177_20210709184827_0001.MOV	275	0.0382			80.031	-33.822	-1260.344	0.249	0.210	2.793	4.203	1263.335	3.750	1	1	1														4	AD	Passing			
A001C0177_20210709184827_0001.MOV	275	0.0382			0.257	-35.370	-1383.762	0.197	0.233	3.354	4.973	1384.214	0.860	1	1	1														16	AD	Passing			
A001C0177_20210709184827_0001.MOV	275	0.0382			105.309	-30.279	-1259.829	0.289	0.206	2.793	4.312	1264.586	4.839	1	1	1														1.2	AD	Passing			
A001C0177_20210709184827_0001.MOV	300	0.0417			-191.974	30.540	-847.843	0.302	0.126	1.283	0.413	869.842	13.022	1	1	1														0	J	Passing			
A001C0177_20210709184827_0001.MOV	300	0.0417			114.486	-39.548	-1265.123	0.306	0.217	2.817	4.089	1270.908	5.302	1	1	1														1	F	Passing			
A001C0177_20210709184827_0001.MOV	300	0.0417			106.571	-40.115	-1269.270	0.293	0.218	2.834	3.857	1274.368	4.946	1	1	1														2	AD	Passing			
A001C0177_20210709184827_0001.MOV	300	0.0417			99.891	-39.433	-1279.714	0.284	0.220	2.880	3.915	1284.213	4.609	1	1	1														3	AD	Passing			
A001C0177_20210709184827_0001.MOV	300	0.0417			92.787	-41.025	-1283.839	0.274	0.222	2.898	4.325	1287.841	4.309	1	1	1														4	AD	Passing			
A001C0177_20210709184827_0001.MOV	300	0.0417			7.501	-49.938	-1346.760	0.192	0.246	3.178	5.046	1347.707	1.553	1	1	1														16	AD	Passing			
A001C0177_20210709184827_0001.MOV	300	0.0417			118.792	-42.464	-1283.723	0.318	0.224	2.900	3.966	1289.907	5.439	1	1	1														1.2	AD	Passing			
A001C0177_20210709184827_0001.MOV	375	0.0521			-238.865	22.716	-838.092	0.368	0.122	1.272	0.063	871.763	16.044	1	1	1														0	J	Passing			
A001C0177_20210709184827_0001.MOV	375	0.0521			164.308	-87.095	-1266.808	0.399	0.289	2.829	2.357	1280.385	8.086	1	1	1														1	F	Passing			
A001C0177_20210709184827_0001.MOV	375	0.0521			158.375	-82.979	-1276.440	0.391	0.284	2.871	2.624	1288.902	7.712	1	1	1														2	AD	Passing			
