3D Point Measurements

Generated: Wednesday 05 July 2023 16:32:23

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0169_20210709184226_0001.MOV	    130	   0.0181			-14.862	-53.046	-317.697	0.048	0.055	0.188	0.046	322.438	10.048	1	1															0	J	Passing			
A001C0169_20210709184226_0001.MOV	    130	   0.0181			108.051	-78.298	-425.407	0.100	0.087	0.344	0.599	445.844	17.544	1	1															1	F	Passing			
A001C0169_20210709184226_0001.MOV	    130	   0.0181			107.392	-87.169	-431.234	0.101	0.093	0.353	0.887	452.874	17.922	1	1															2	AD	Passing			
A001C0169_20210709184226_0001.MOV	    150	   0.0209			-19.482	-49.601	-314.284	0.048	0.053	0.184	0.404	318.770	9.827	1	1															0	J	Passing			
A001C0169_20210709184226_0001.MOV	    150	   0.0209			106.656	-63.254	-412.300	0.096	0.076	0.324	0.537	430.544	16.852	1	1															1	F	Passing			
A001C0169_20210709184226_0001.MOV	    150	   0.0209			105.827	-71.617	-418.317	0.097	0.082	0.333	0.792	437.398	17.110	1	1															2	AD	Passing			
A001C0169_20210709184226_0001.MOV	    170	   0.0236			-26.126	-45.675	-313.480	0.049	0.052	0.183	0.109	317.865	9.719	1	1															0	J	Passing			
A001C0169_20210709184226_0001.MOV	    170	   0.0236			105.136	-47.796	-399.900	0.092	0.068	0.305	0.543	416.243	16.200	1	1															1	F	Passing			
A001C0169_20210709184226_0001.MOV	    170	   0.0236			103.978	-55.780	-406.603	0.093	0.072	0.315	0.627	423.378	16.287	1	1															2	AD	Passing			
A001C0169_20210709184226_0001.MOV	    190	   0.0264			-33.697	-39.691	-314.013	0.050	0.051	0.183	0.151	318.301	9.582	1	1															0	J	Passing			
A001C0169_20210709184226_0001.MOV	    190	   0.0264			104.319	-30.753	-390.350	0.089	0.061	0.291	0.571	405.218	15.632	1	1															1	F	Passing			
A001C0169_20210709184226_0001.MOV	    190	   0.0264			101.966	-38.658	-398.085	0.090	0.064	0.301	0.574	412.751	15.398	1	1															2	AD	Passing			
A001C0169_20210709184226_0001.MOV	    210	   0.0292			-40.958	-32.530	-314.019	0.051	0.049	0.183	0.074	318.345	9.594	1	1															0	J	Passing			
A001C0169_20210709184226_0001.MOV	    210	   0.0292			104.320	-12.506	-381.925	0.087	0.057	0.280	0.293	396.113	15.409	1	1															1	F	Passing			
A001C0169_20210709184226_0001.MOV	    210	   0.0292			101.466	-19.258	-388.476	0.087	0.058	0.288	0.300	401.970	14.930	1	1															2	AD	Passing			
A001C0169_20210709184226_0001.MOV	    230	   0.0320			-48.347	-26.213	-314.286	0.053	0.048	0.184	0.059	319.061	10.032	1	1															0	J	Passing			
A001C0169_20210709184226_0001.MOV	    230	   0.0320			104.816	6.698	-372.324	0.085	0.055	0.268	0.165	386.854	15.741	1	1															1	F	Passing			
A001C0169_20210709184226_0001.MOV	    230	   0.0320			101.844	-0.722	-380.481	0.086	0.056	0.277	0.298	393.877	14.989	1	1															2	AD	Passing			
A001C0169_20210709184226_0001.MOV	    250	   0.0348			-56.074	-20.302	-314.826	0.055	0.047	0.185	0.109	320.424	10.803	1	1															0	J	Passing			
A001C0169_20210709184226_0001.MOV	    250	   0.0348			106.180	24.735	-365.455	0.085	0.057	0.260	0.019	381.370	16.563	1	1															1	F	Passing			
A001C0169_20210709184226_0001.MOV	    250	   0.0348			102.025	17.348	-372.368	0.084	0.056	0.267	0.225	386.482	15.497	1	1															2	AD	Passing			
A001C0169_20210709184226_0001.MOV	    270	   0.0375			-62.831	-15.137	-314.388	0.056	0.047	0.185	0.232	320.962	11.670	1	1															0	J	Passing			
A001C0169_20210709184226_0001.MOV	    270	   0.0375			110.141	42.526	-359.826	0.085	0.061	0.256	0.009	378.701	18.088	1	1															1	F	Passing			
A001C0169_20210709184226_0001.MOV	    270	   0.0375			105.082	35.087	-366.060	0.084	0.059	0.261	0.079	382.457	16.770	1	1															2	AD	Passing			
A001C0169_20210709184226_0001.MOV	    290	   0.0403			-69.671	-9.776	-315.303	0.058	0.046	0.186	0.324	323.057	12.611	1	1															0	J	Passing			
A001C0169_20210709184226_0001.MOV	    290	   0.0403			115.470	58.131	-351.589	0.086	0.066	0.250	0.353	374.603	20.091	1	1															1	F	Passing			
A001C0169_20210709184226_0001.MOV	    290	   0.0403			108.483	51.095	-357.348	0.084	0.064	0.253	0.561	376.931	18.458	1	1															2	AD	Passing			
