3D Point Measurements

Generated: Tuesday 18 July 2023 13:24:19

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0205_20210710141212_0001.MOV	   1138	   0.1582			45.492	-50.129	-258.210	0.044	0.045	0.132	0.364	266.936	14.853	1	1															0	J	Passing			
A001C0205_20210710141212_0001.MOV	   1138	   0.1582			-3.029	-41.583	-409.610	0.061	0.066	0.306	0.743	411.727	6.030	1	1															1	F	Passing			
A001C0205_20210710141212_0001.MOV	   1138	   0.1582			-8.895	-2.307	-444.786	0.066	0.065	0.359	0.710	444.881	1.256	1	1															2	AD	Passing			
A001C0205_20210710141212_0001.MOV	   1158	   0.1610			46.004	-48.852	-257.666	0.044	0.045	0.131	0.244	266.260	14.757	1	1															0	J	Passing			
A001C0205_20210710141212_0001.MOV	   1158	   0.1610			1.743	-40.087	-406.752	0.060	0.065	0.302	0.816	408.727	5.852	1	1															1	F	Passing			
A001C0205_20210710141212_0001.MOV	   1158	   0.1610			-7.501	-0.843	-442.055	0.065	0.064	0.355	0.684	442.119	1.026	1	1															2	AD	Passing			
A001C0205_20210710141212_0001.MOV	   1178	   0.1638			46.408	-48.138	-257.982	0.044	0.045	0.132	0.191	266.507	14.689	1	1															0	J	Passing			
A001C0205_20210710141212_0001.MOV	   1178	   0.1638			6.198	-39.774	-404.381	0.060	0.065	0.299	0.736	406.379	5.901	1	1															1	F	Passing			
A001C0205_20210710141212_0001.MOV	   1178	   0.1638			-6.494	-0.150	-438.842	0.065	0.064	0.350	0.651	438.890	0.881	1	1															2	AD	Passing			
A001C0205_20210710141212_0001.MOV	   1198	   0.1666			46.209	-48.813	-257.475	0.044	0.045	0.131	0.227	266.104	14.790	1	1															0	J	Passing			
A001C0205_20210710141212_0001.MOV	   1198	   0.1666			10.441	-40.940	-401.537	0.060	0.065	0.295	0.799	403.754	6.219	1	1															1	F	Passing			
A001C0205_20210710141212_0001.MOV	   1198	   0.1666			-5.496	-0.816	-435.212	0.064	0.063	0.344	0.556	435.247	0.793	1	1															2	AD	Passing			
A001C0205_20210710141212_0001.MOV	   1218	   0.1693			46.775	-49.940	-257.572	0.044	0.045	0.131	0.186	266.506	15.037	1	1															0	J	Passing			
A001C0205_20210710141212_0001.MOV	   1218	   0.1693			14.956	-42.891	-398.839	0.060	0.065	0.292	0.844	401.417	6.704	1	1															1	F	Passing			
A001C0205_20210710141212_0001.MOV	   1218	   0.1693			-4.541	-2.967	-430.947	0.064	0.063	0.338	0.670	430.981	0.860	1	1															2	AD	Passing			
A001C0205_20210710141212_0001.MOV	   1238	   0.1721			46.613	-52.250	-258.591	0.044	0.046	0.132	0.275	267.903	15.315	1	1															0	J	Passing			
A001C0205_20210710141212_0001.MOV	   1238	   0.1721			19.259	-46.130	-397.354	0.060	0.066	0.290	0.729	400.486	7.372	1	1															1	F	Passing			
A001C0205_20210710141212_0001.MOV	   1238	   0.1721			-4.085	-6.529	-427.144	0.063	0.062	0.332	0.654	427.213	1.224	1	1															2	AD	Passing			
A001C0205_20210710141212_0001.MOV	   1258	   0.1749			46.313	-54.290	-258.966	0.044	0.046	0.133	0.206	268.619	15.573	1	1															0	J	Passing			
A001C0205_20210710141212_0001.MOV	   1258	   0.1749			23.767	-49.608	-396.094	0.061	0.067	0.288	0.738	399.895	8.104	1	1															1	F	Passing			
A001C0205_20210710141212_0001.MOV	   1258	   0.1749			-2.222	-10.693	-425.730	0.063	0.062	0.330	0.728	425.870	1.684	1	1															2	AD	Passing			
A001C0205_20210710141212_0001.MOV	   1278	   0.1777			46.443	-56.190	-259.586	0.044	0.047	0.134	0.405	269.627	15.855	1	1															0	J	Passing			
A001C0205_20210710141212_0001.MOV	   1278	   0.1777			28.941	-52.741	-394.575	0.062	0.068	0.287	0.715	399.135	8.861	1	1															1	F	Passing			
A001C0205_20210710141212_0001.MOV	   1278	   0.1777			1.659	-14.207	-423.660	0.063	0.062	0.327	0.664	423.902	2.151	1	1															2	AD	Passing			
A001C0205_20210710141212_0001.MOV	   1298	   0.1805			47.465	-57.378	-260.126	0.045	0.047	0.134	0.401	270.575	16.144	1	1															0	J	Passing			
A001C0205_20210710141212_0001.MOV	   1298	   0.1805			34.491	-55.764	-392.906	0.063	0.069	0.285	0.824	398.339	9.661	1	1															1	F	Passing			
A001C0205_20210710141212_0001.MOV	   1298	   0.1805			6.682	-17.590	-421.378	0.063	0.062	0.324	0.720	421.798	2.762	1	1															2	AD	Passing			
A001C0205_20210710141212_0001.MOV	   1318	   0.1832			49.519	-58.579	-262.416	0.045	0.048	0.137	0.936	273.396	16.461	1	1															0	J	Passing			
A001C0205_20210710141212_0001.MOV	   1318	   0.1832			40.499	-59.298	-391.347	0.064	0.070	0.283	0.816	397.880	10.579	1	1															1	F	Passing			
A001C0205_20210710141212_0001.MOV	   1318	   0.1832			12.884	-21.217	-420.615	0.063	0.063	0.323	0.635	421.347	3.566	1	1															2	AD	Passing			
