3D Point Measurements

Generated: Thursday 29 June 2023 15:32:10

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0148_20210709182423_0001.MOV	      0	   0.0000			-27.110	-32.626	-446.620	0.069	0.069	0.362	0.156	448.630	5.595	1	1															0	J	Passing			
A001C0148_20210709182423_0001.MOV	      0	   0.0000			-25.016	-11.799	-593.803	0.089	0.086	0.631	0.716	594.447	2.767	1	1															1	F	Passing			
A001C0148_20210709182423_0001.MOV	      0	   0.0000			-69.158	-6.167	-609.087	0.112	0.088	0.662	0.538	613.031	6.526	1	1															2	AD	Passing			
A001C0148_20210709182423_0001.MOV	     20	   0.0028			-37.431	-16.465	-441.270	0.070	0.065	0.353	0.073	443.160	5.386	1	1															0	J	Passing			
A001C0148_20210709182423_0001.MOV	     20	   0.0028			-26.260	9.483	-584.497	0.088	0.085	0.612	0.541	585.163	2.668	1	1															1	F	Passing			
A001C0148_20210709182423_0001.MOV	     20	   0.0028			-70.456	14.444	-598.562	0.111	0.088	0.639	0.355	602.867	6.811	1	1															2	AD	Passing			
A001C0148_20210709182423_0001.MOV	     40	   0.0056			-45.404	-10.964	-433.813	0.071	0.063	0.341	0.065	436.320	6.200	1	1															0	J	Passing			
A001C0148_20210709182423_0001.MOV	     40	   0.0056			-22.502	15.598	-559.652	0.084	0.083	0.562	0.786	560.322	2.682	1	1															1	F	Passing			
A001C0148_20210709182423_0001.MOV	     40	   0.0056			-69.013	20.802	-590.250	0.108	0.088	0.622	0.545	594.635	6.903	1	1															2	AD	Passing			
A001C0148_20210709182423_0001.MOV	     60	   0.0083			-50.922	-12.086	-426.842	0.072	0.062	0.331	0.019	430.039	7.044	1	1															0	J	Passing			
A001C0148_20210709182423_0001.MOV	     60	   0.0083			-19.983	13.379	-563.105	0.084	0.083	0.569	0.619	563.618	2.331	1	1															1	F	Passing			
A001C0148_20210709182423_0001.MOV	     60	   0.0083			-63.655	19.377	-580.666	0.103	0.086	0.602	0.612	584.466	6.477	1	1															2	AD	Passing			
A001C0148_20210709182423_0001.MOV	     80	   0.0111			-55.738	-13.312	-420.827	0.072	0.062	0.322	0.207	424.711	7.808	1	1															0	J	Passing			
A001C0148_20210709182423_0001.MOV	     80	   0.0111			-14.591	9.364	-553.977	0.082	0.081	0.551	0.490	554.248	1.685	1	1															1	F	Passing			
A001C0148_20210709182423_0001.MOV	     80	   0.0111			-57.721	17.041	-570.170	0.099	0.084	0.581	0.457	573.337	5.967	1	1															2	AD	Passing			
A001C0148_20210709182423_0001.MOV	    100	   0.0139			-58.747	-15.544	-415.459	0.073	0.061	0.314	0.219	419.880	8.380	1	1															0	J	Passing			
A001C0148_20210709182423_0001.MOV	    100	   0.0139			-6.284	2.648	-543.703	0.080	0.079	0.532	0.483	543.746	0.665	1	1															1	F	Passing			
A001C0148_20210709182423_0001.MOV	    100	   0.0139			-49.711	12.163	-562.210	0.093	0.082	0.566	0.514	564.535	5.154	1	1															2	AD	Passing			
A001C0148_20210709182423_0001.MOV	    120	   0.0167			-59.732	-18.445	-409.589	0.072	0.061	0.305	0.423	414.332	8.745	1	1															0	J	Passing			
A001C0148_20210709182423_0001.MOV	    120	   0.0167			4.941	-5.580	-538.459	0.079	0.078	0.522	0.588	538.511	0.967	1	1															1	F	Passing			
A001C0148_20210709182423_0001.MOV	    120	   0.0167			-38.435	5.700	-550.986	0.087	0.080	0.544	0.531	552.355	4.008	1	1															2	AD	Passing			
A001C0148_20210709182423_0001.MOV	    140	   0.0195			-62.503	-18.216	-404.595	0.072	0.060	0.298	0.230	409.799	9.205	1	1															0	J	Passing			
A001C0148_20210709182423_0001.MOV	    140	   0.0195			14.318	-9.646	-532.050	0.079	0.077	0.511	0.544	532.330	1.989	1	1															1	F	Passing			
A001C0148_20210709182423_0001.MOV	    140	   0.0195			-29.398	1.453	-543.986	0.083	0.079	0.531	0.460	544.781	3.094	1	1															2	AD	Passing			
A001C0148_20210709182423_0001.MOV	    160	   0.0222			-67.095	-17.234	-397.823	0.073	0.059	0.289	0.025	403.810	9.934	1	1															0	J	Passing			
A001C0148_20210709182423_0001.MOV	    160	   0.0222			22.151	-11.985	-528.106	0.080	0.077	0.504	0.584	528.706	2.841	1	1															1	F	Passing			
A001C0148_20210709182423_0001.MOV	    160	   0.0222			-22.494	-2.863	-537.726	0.081	0.078	0.520	0.433	538.204	2.452	1	1															2	AD	Passing			
A001C0148_20210709182423_0001.MOV	    180	   0.0250			-72.339	-17.497	-392.217	0.073	0.058	0.281	0.085	399.216	10.798	1	1															0	J	Passing			
A001C0148_20210709182423_0001.MOV	    180	   0.0250			29.325	-15.324	-524.906	0.081	0.077	0.498	0.521	525.948	3.713	1	1															1	F	Passing			
A001C0148_20210709182423_0001.MOV	    180	   0.0250			-15.925	-8.955	-533.533	0.079	0.077	0.512	0.465	533.846	2.077	1	1															2	AD	Passing			
