3D Point Measurements

Generated: Wednesday 14 June 2023 12:14:48

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0113_20210709170400_0001.MOV	   4316	   0.6000			30.748	-45.583	-365.540	0.058	0.061	0.247	0.012	369.652	8.736	1	1															0	J	Passing			
A001C0113_20210709170400_0001.MOV	   4316	   0.6000			28.087	-52.097	-357.631	0.056	0.062	0.237	0.411	362.496	9.590	1	1															1	F	Passing			
A001C0113_20210709170400_0001.MOV	   4316	   0.6000			-23.458	50.538	-390.285	0.060	0.067	0.278	0.773	394.242	7.927	1	1															2	AD	Passing			
A001C0113_20210709170400_0001.MOV	   4336	   0.6028			32.077	-36.218	-364.668	0.058	0.058	0.246	0.467	367.863	7.722	1	1															0	J	Passing			
A001C0113_20210709170400_0001.MOV	   4336	   0.6028			32.489	-47.082	-356.648	0.057	0.060	0.236	0.599	361.207	9.293	1	1															1	F	Passing			
A001C0113_20210709170400_0001.MOV	   4336	   0.6028			-18.960	58.160	-401.103	0.061	0.072	0.293	0.560	405.741	8.464	1	1															2	AD	Passing			
A001C0113_20210709170400_0001.MOV	   4356	   0.6056			33.626	-27.037	-364.450	0.058	0.056	0.246	0.512	366.995	6.891	1	1															0	J	Passing			
A001C0113_20210709170400_0001.MOV	   4356	   0.6056			36.732	-41.126	-354.646	0.057	0.058	0.234	0.640	358.907	9.002	1	1															1	F	Passing			
A001C0113_20210709170400_0001.MOV	   4356	   0.6056			-20.375	58.942	-374.246	0.057	0.068	0.257	0.237	379.406	9.255	1	1															2	AD	Passing			
A001C0113_20210709170400_0001.MOV	   4376	   0.6084			35.674	-19.490	-364.685	0.058	0.055	0.246	0.286	366.944	6.468	1	1															0	J	Passing			
A001C0113_20210709170400_0001.MOV	   4376	   0.6084			41.469	-37.289	-351.146	0.058	0.056	0.230	0.613	355.547	9.172	1	1															1	F	Passing			
A001C0113_20210709170400_0001.MOV	   4376	   0.6084			-16.883	62.150	-375.099	0.057	0.069	0.258	0.207	380.588	9.532	1	1															2	AD	Passing			
A001C0113_20210709170400_0001.MOV	   4396	   0.6112			37.603	-12.598	-362.526	0.059	0.054	0.244	0.646	364.688	6.316	1	1															0	J	Passing			
A001C0113_20210709170400_0001.MOV	   4396	   0.6112			45.545	-34.456	-348.154	0.058	0.055	0.226	0.626	352.807	9.449	1	1															1	F	Passing			
A001C0113_20210709170400_0001.MOV	   4396	   0.6112			-12.663	65.144	-375.325	0.056	0.071	0.258	0.163	381.147	9.813	1	1															2	AD	Passing			
A001C0113_20210709170400_0001.MOV	   4416	   0.6139			39.456	-7.015	-362.419	0.059	0.053	0.244	0.254	364.628	6.352	1	1															0	J	Passing			
A001C0113_20210709170400_0001.MOV	   4416	   0.6139			49.813	-33.379	-345.512	0.059	0.055	0.224	0.682	350.676	9.969	1	1															1	F	Passing			
A001C0113_20210709170400_0001.MOV	   4416	   0.6139			-8.638	66.436	-376.015	0.056	0.071	0.259	0.302	381.936	9.886	1	1															2	AD	Passing			
A001C0113_20210709170400_0001.MOV	   4436	   0.6167			41.414	-2.196	-360.630	0.059	0.053	0.242	0.498	363.006	6.575	1	1															0	J	Passing			
A001C0113_20210709170400_0001.MOV	   4436	   0.6167			53.324	-31.747	-341.796	0.059	0.054	0.220	0.749	347.384	10.404	1	1															1	F	Passing			
A001C0113_20210709170400_0001.MOV	   4436	   0.6167			-3.751	67.449	-375.108	0.056	0.072	0.258	0.145	381.142	9.991	1	1															2	AD	Passing			
A001C0113_20210709170400_0001.MOV	   4456	   0.6195			42.592	0.977	-359.624	0.059	0.053	0.240	0.350	362.139	6.755	1	1															0	J	Passing			
A001C0113_20210709170400_0001.MOV	   4456	   0.6195			56.416	-31.861	-338.481	0.060	0.053	0.216	0.623	344.627	10.945	1	1															1	F	Passing			
A001C0113_20210709170400_0001.MOV	   4456	   0.6195			1.362	67.474	-375.157	0.056	0.072	0.259	0.098	381.179	9.980	1	1															2	AD	Passing			
A001C0113_20210709170400_0001.MOV	   4476	   0.6223			40.977	2.269	-359.952	0.059	0.053	0.241	0.359	362.284	6.496	1	1															0	J	Passing			
A001C0113_20210709170400_0001.MOV	   4476	   0.6223			56.596	-34.525	-336.593	0.059	0.053	0.214	0.656	343.060	11.258	1	1															1	F	Passing			
A001C0113_20210709170400_0001.MOV	   4476	   0.6223			4.066	65.712	-375.706	0.056	0.071	0.259	0.215	381.431	9.721	1	1															2	AD	Passing			
A001C0113_20210709170400_0001.MOV	   4496	   0.6251			37.390	2.663	-360.711	0.058	0.053	0.241	0.479	362.654	5.921	1	1															0	J	Passing			
A001C0113_20210709170400_0001.MOV	   4496	   0.6251			55.330	-39.116	-334.986	0.059	0.054	0.212	0.761	341.770	11.563	1	1															1	F	Passing			
A001C0113_20210709170400_0001.MOV	   4496	   0.6251			4.172	61.638	-376.814	0.056	0.069	0.261	0.169	381.845	9.093	1	1															2	AD	Passing			
