3D Point Measurements

Generated: Thursday 20 July 2023 12:33:05

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0019_20220420225823_0002.MOV	    514	   0.1429			86.833	-32.590	-403.166	0.083	0.063	0.305	0.394	413.697	13.034	1	1															0	J	Passing			
A002C0019_20220420225823_0002.MOV	    514	   0.1429			26.107	-35.878	-455.468	0.070	0.072	0.378	0.236	457.624	5.742	1	1															1	F	Passing			
A002C0019_20220420225823_0002.MOV	    514	   0.1429			4.270	-11.137	-391.371	0.058	0.057	0.281	0.658	391.553	1.951	1	1															2	AD	Passing			
A002C0019_20220420225823_0002.MOV	    534	   0.1485			82.764	-29.770	-392.914	0.079	0.061	0.290	0.195	402.638	12.693	1	1															0	J	Passing			
A002C0019_20220420225823_0002.MOV	    534	   0.1485			30.161	-40.610	-451.312	0.070	0.073	0.372	0.333	454.138	6.572	1	1															1	F	Passing			
A002C0019_20220420225823_0002.MOV	    534	   0.1485			4.592	-19.345	-399.146	0.059	0.059	0.291	0.087	399.641	3.065	1	1															2	AD	Passing			
A002C0019_20220420225823_0002.MOV	    554	   0.1540			77.673	-31.202	-384.984	0.076	0.060	0.278	0.297	393.979	12.350	1	1															0	J	Passing			
A002C0019_20220420225823_0002.MOV	    554	   0.1540			35.876	-52.740	-456.451	0.073	0.078	0.380	0.204	460.886	8.137	1	1															1	F	Passing			
A002C0019_20220420225823_0002.MOV	    554	   0.1540			4.971	-28.785	-401.697	0.060	0.062	0.295	0.360	402.758	4.375	1	1															2	AD	Passing			
A002C0019_20220420225823_0002.MOV	    574	   0.1596			71.639	-33.222	-376.995	0.072	0.059	0.267	0.169	385.177	11.924	1	1															0	J	Passing			
A002C0019_20220420225823_0002.MOV	    574	   0.1596			42.292	-58.890	-462.108	0.075	0.082	0.390	0.272	467.762	9.095	1	1															1	F	Passing			
A002C0019_20220420225823_0002.MOV	    574	   0.1596			9.079	-40.387	-409.219	0.061	0.066	0.306	0.019	411.307	5.989	1	1															2	AD	Passing			
A002C0019_20220420225823_0002.MOV	    594	   0.1652			58.862	-30.505	-371.738	0.066	0.058	0.258	0.393	377.603	10.214	1	1															0	J	Passing			
A002C0019_20220420225823_0002.MOV	    594	   0.1652			41.445	-58.819	-464.233	0.076	0.082	0.394	0.089	469.776	8.990	1	1															1	F	Passing			
A002C0019_20220420225823_0002.MOV	    594	   0.1652			4.833	-46.577	-418.315	0.062	0.069	0.319	0.244	420.927	6.604	1	1															2	AD	Passing			
A002C0019_20220420225823_0002.MOV	    614	   0.1707			41.649	-26.949	-366.613	0.060	0.056	0.249	0.423	369.954	7.827	1	1															0	J	Passing			
A002C0019_20220420225823_0002.MOV	    614	   0.1707			33.036	-61.843	-467.395	0.074	0.084	0.398	0.101	472.625	8.725	1	1															1	F	Passing			
A002C0019_20220420225823_0002.MOV	    614	   0.1707			-7.894	-47.158	-421.550	0.063	0.070	0.324	0.139	424.253	6.687	1	1															2	AD	Passing			
A002C0019_20220420225823_0002.MOV	    634	   0.1763			32.985	-10.754	-358.165	0.057	0.053	0.238	0.352	359.842	5.604	1	1															0	J	Passing			
A002C0019_20220420225823_0002.MOV	    634	   0.1763			38.351	-48.288	-469.974	0.075	0.079	0.403	0.863	474.002	7.647	1	1															1	F	Passing			
A002C0019_20220420225823_0002.MOV	    634	   0.1763			-4.617	-33.061	-421.496	0.062	0.066	0.324	0.287	422.816	4.745	1	1															2	AD	Passing			
A002C0019_20220420225823_0002.MOV	    654	   0.1818			25.901	1.807	-347.884	0.054	0.051	0.224	0.364	348.851	4.259	1	1															0	J	Passing			
A002C0019_20220420225823_0002.MOV	    654	   0.1818			46.292	-38.895	-463.271	0.077	0.074	0.392	0.540	467.200	7.578	1	1															1	F	Passing			
A002C0019_20220420225823_0002.MOV	    654	   0.1818			0.145	-25.316	-424.699	0.063	0.064	0.329	0.089	425.453	3.630	1	1															2	AD	Passing			
A002C0019_20220420225823_0002.MOV	    674	   0.1874			10.919	8.812	-343.449	0.052	0.051	0.218	0.192	343.736	2.209	1	1															0	J	Passing			
A002C0019_20220420225823_0002.MOV	    674	   0.1874			43.478	-33.776	-464.331	0.076	0.072	0.394	0.889	467.584	6.898	1	1															1	F	Passing			
A002C0019_20220420225823_0002.MOV	    674	   0.1874			-5.094	-23.294	-421.372	0.062	0.063	0.323	0.648	422.046	3.452	1	1															2	AD	Passing			
