3D Point Measurements																																			
																																			
Generated: Tuesday 10 May 2022 13:17:19																																			
																																			
Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0020_20220420230151_0001.MOV	1340	0.3726			-10.348	-44.038	-577.298	0.085	0.093	0.598	0.890	579.068	4.694	1	1															3	AD	Passing			
A002C0020_20220420230151_0001.MOV	1340	0.3726			35.286	10.611	-488.061	0.077	0.072	0.433	0.582	489.450	4.260	1	1															25	AD	Passing			
A002C0020_20220420230151_0001.MOV	1340	0.3726			38.167	16.346	-485.615	0.078	0.072	0.429	0.515	487.386	4.805	1	1															25.2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1340	0.3726			51.905	31.798	-459.835	0.079	0.072	0.387	0.452	463.846	7.429	1	1															32	AD	Passing			
A002C0020_20220420230151_0001.MOV	1350	0.3754			12.375	6.160	-328.328	0.050	0.048	0.200	0.291	328.619	2.322	1	1															0	J	Passing			
A002C0020_20220420230151_0001.MOV	1350	0.3754			-15.517	-52.782	-585.032	0.086	0.099	0.614	0.677	587.613	5.582	1	1															1	F	Passing			
A002C0020_20220420230151_0001.MOV	1350	0.3754			-14.774	-49.844	-582.538	0.086	0.097	0.608	0.662	584.853	5.309	1	1															2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1350	0.3754			-12.781	-47.065	-576.209	0.085	0.095	0.596	0.757	578.269	5.049	1	1															3	AD	Passing			
A002C0020_20220420230151_0001.MOV	1350	0.3754			30.664	8.981	-487.497	0.076	0.071	0.432	0.462	488.543	3.695	1	1															25	AD	Passing			
A002C0020_20220420230151_0001.MOV	1350	0.3754			35.035	14.002	-486.000	0.077	0.072	0.429	0.469	487.463	4.363	1	1															25.2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1350	0.3754			48.126	28.626	-457.647	0.077	0.071	0.383	0.471	461.060	6.867	1	1															32	AD	Passing			
A002C0020_20220420230151_0001.MOV	1360	0.3782			-14.752	-58.929	-584.782	0.086	0.102	0.613	0.831	587.929	6.143	1	1															1	F	Passing			
A002C0020_20220420230151_0001.MOV	1360	0.3782			-13.854	-55.289	-581.298	0.086	0.100	0.606	0.785	584.086	5.812	1	1															2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1360	0.3782			-12.313	-52.484	-576.429	0.085	0.097	0.596	0.776	578.945	5.556	1	1															3	AD	Passing			
A002C0020_20220420230151_0001.MOV	1360	0.3782			19.869	12.167	-320.827	0.049	0.048	0.192	0.269	321.671	4.044	1	1															0	J	Passing			
A002C0020_20220420230151_0001.MOV	1360	0.3782			27.065	5.633	-486.303	0.075	0.071	0.429	0.613	487.088	3.216	1	1															25	AD	Passing			
A002C0020_20220420230151_0001.MOV	1360	0.3782			33.259	9.652	-486.273	0.076	0.071	0.430	0.526	487.504	4.018	1	1															25.2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1360	0.3782			45.273	25.517	-457.226	0.076	0.070	0.382	0.488	460.170	6.380	1	1															32	AD	Passing			
A002C0020_20220420230151_0001.MOV	1370	0.3809			29.426	15.774	-311.207	0.049	0.047	0.182	0.241	312.993	6.023	1	1															0	J	Passing			
A002C0020_20220420230151_0001.MOV	1370	0.3809			45.559	19.760	-456.863	0.076	0.069	0.381	0.558	459.554	6.120	1	1															32	AD	Passing			
A002C0020_20220420230151_0001.MOV	1370	0.3809			-10.502	-68.651	-581.319	0.085	0.108	0.606	0.830	585.453	7.029	1	1															1	F	Passing			
A002C0020_20220420230151_0001.MOV	1370	0.3809			-9.498	-64.837	-577.868	0.085	0.105	0.599	0.923	581.572	6.686	1	1															2	AD	Passing			
A002C0020_20220420230151_0001.MOV	1370	0.3809			-7.968	-62.163	-573.280	0.084	0.102	0.590	0.880	576.696	6.456	1	1															3	AD	Passing			
A002C0020_20220420230151_0001.MOV	1370	0.3809			25.733	-0.259	-484.520	0.074	0.070	0.426	0.528	485.203	3.050	1	1															25	AD	Passing			
A002C0020_20220420230151_0001.MOV	1370	0.3809			31.815	2.434	-481.578	0.075	0.070	0.421	0.544	482.633	3.780	1	1															25.2	AD	Passing			
