3D Point Measurements

Generated: Friday 30 June 2023 16:24:59

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0164_20210709183900_0001.MOV	   4276	   0.5945			15.107	31.629	-424.560	0.064	0.067	0.329	0.552	426.005	4.524	1	1															0	J	Passing			
A001C0164_20210709183900_0001.MOV	   4276	   0.5945			-56.102	69.418	-450.793	0.078	0.086	0.368	0.417	459.544	11.030	1	1															1	F	Passing			
A001C0164_20210709183900_0001.MOV	   4276	   0.5945			32.125	-51.621	-427.779	0.067	0.073	0.335	0.909	432.079	8.276	1	1															2	AD	Passing			
A001C0164_20210709183900_0001.MOV	   4296	   0.5973			17.555	20.991	-425.221	0.064	0.064	0.330	0.563	426.101	3.517	1	1															0	J	Passing			
A001C0164_20210709183900_0001.MOV	   4296	   0.5973			-50.219	59.783	-450.959	0.076	0.082	0.368	0.402	457.668	9.656	1	1															1	F	Passing			
A001C0164_20210709183900_0001.MOV	   4296	   0.5973			43.143	-54.031	-423.781	0.070	0.073	0.330	0.902	429.384	9.438	1	1															2	AD	Passing			
A001C0164_20210709183900_0001.MOV	   4316	   0.6000			20.871	12.356	-426.439	0.065	0.063	0.332	0.505	427.129	3.150	1	1															0	J	Passing			
A001C0164_20210709183900_0001.MOV	   4316	   0.6000			-44.622	52.983	-450.147	0.074	0.078	0.367	0.524	455.445	8.582	1	1															1	F	Passing			
A001C0164_20210709183900_0001.MOV	   4316	   0.6000			53.938	-54.974	-424.998	0.073	0.074	0.333	0.977	431.920	10.428	1	1															2	AD	Passing			
A001C0164_20210709183900_0001.MOV	   4336	   0.6028			24.524	4.367	-425.645	0.065	0.062	0.331	0.270	426.373	3.318	1	1															0	J	Passing			
A001C0164_20210709183900_0001.MOV	   4336	   0.6028			-39.630	48.339	-448.343	0.072	0.076	0.364	0.595	452.679	7.769	1	1															1	F	Passing			
A001C0164_20210709183900_0001.MOV	   4336	   0.6028			62.476	-55.945	-430.158	0.078	0.075	0.342	0.952	438.256	11.179	1	1															2	AD	Passing			
A001C0164_20210709183900_0001.MOV	   4356	   0.6056			28.058	-3.382	-425.705	0.066	0.062	0.331	0.785	426.642	3.830	1	1															0	J	Passing			
A001C0164_20210709183900_0001.MOV	   4356	   0.6056			-36.127	45.910	-446.493	0.071	0.075	0.361	0.685	450.299	7.284	1	1															1	F	Passing			
A001C0164_20210709183900_0001.MOV	   4356	   0.6056			68.616	-57.331	-436.066	0.081	0.077	0.351	0.965	445.138	11.729	1	1															2	AD	Passing			
A001C0164_20210709183900_0001.MOV	   4376	   0.6084			32.155	-10.350	-428.124	0.067	0.063	0.335	0.609	429.455	4.583	1	1															0	J	Passing			
A001C0164_20210709183900_0001.MOV	   4376	   0.6084			-33.064	45.037	-445.479	0.070	0.074	0.359	0.574	448.969	6.974	1	1															1	F	Passing			
A001C0164_20210709183900_0001.MOV	   4376	   0.6084			71.953	-58.333	-439.397	0.084	0.078	0.357	0.993	449.055	12.043	1	1															2	AD	Passing			
A001C0164_20210709183900_0001.MOV	   4396	   0.6112			36.581	-17.975	-427.485	0.068	0.063	0.335	0.715	429.424	5.546	1	1															0	J	Passing			
A001C0164_20210709183900_0001.MOV	   4396	   0.6112			-30.229	44.800	-444.761	0.069	0.074	0.358	0.486	448.033	6.748	1	1															1	F	Passing			
A001C0164_20210709183900_0001.MOV	   4396	   0.6112			73.640	-61.315	-446.258	0.086	0.081	0.368	0.999	456.430	12.260	1	1															2	AD	Passing			
A001C0164_20210709183900_0001.MOV	   4416	   0.6139			40.801	-25.430	-429.175	0.070	0.065	0.338	0.646	431.860	6.510	1	1															0	J	Passing			
A001C0164_20210709183900_0001.MOV	   4416	   0.6139			-28.316	44.287	-444.461	0.068	0.074	0.358	0.435	447.559	6.562	1	1															1	F	Passing			
A001C0164_20210709183900_0001.MOV	   4416	   0.6139			73.213	-65.033	-451.693	0.087	0.084	0.377	0.968	462.186	12.378	1	1															2	AD	Passing			
A001C0164_20210709183900_0001.MOV	   4436	   0.6167			45.322	-31.203	-429.518	0.071	0.067	0.339	0.833	433.028	7.426	1	1															0	J	Passing			
A001C0164_20210709183900_0001.MOV	   4436	   0.6167			-27.487	43.987	-447.478	0.069	0.074	0.363	0.405	450.475	6.428	1	1															1	F	Passing			
A001C0164_20210709183900_0001.MOV	   4436	   0.6167			71.069	-69.304	-456.090	0.086	0.086	0.383	0.974	466.768	12.432	1	1															2	AD	Passing			
A001C0164_20210709183900_0001.MOV	   4456	   0.6195			49.136	-35.539	-427.568	0.072	0.067	0.336	0.927	431.847	8.202	1	1															0	J	Passing			
A001C0164_20210709183900_0001.MOV	   4456	   0.6195			-27.792	43.560	-451.783	0.069	0.075	0.370	0.374	454.728	6.342	1	1															1	F	Passing			
A001C0164_20210709183900_0001.MOV	   4456	   0.6195			67.596	-73.549	-459.958	0.085	0.089	0.389	0.960	470.681	12.415	1	1															2	AD	Passing			
