3D Point Measurements

Generated: Friday 26 May 2023 09:31:06

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0207_20210710141533_0001.MOV	    719	   0.1000			99.590	32.588	-548.543	0.122	0.087	0.550	0.005	558.462	10.749	1	1															0	J	Passing			
A001C0207_20210710141533_0001.MOV	    719	   0.1000			54.643	55.415	-455.644	0.079	0.081	0.380	0.304	462.242	9.538	1	1															1	F	Passing			
A001C0207_20210710141533_0001.MOV	    719	   0.1000			59.894	56.623	-454.974	0.081	0.082	0.380	0.376	462.380	10.119	1	1															2	AD	Passing			
A001C0207_20210710141533_0001.MOV	    749	   0.1041			101.588	34.232	-543.987	0.123	0.087	0.541	0.038	554.450	11.080	1	1															0	J	Passing			
A001C0207_20210710141533_0001.MOV	    749	   0.1041			57.378	54.990	-449.806	0.079	0.080	0.371	0.388	456.773	9.870	1	1															1	F	Passing			
A001C0207_20210710141533_0001.MOV	    749	   0.1041			62.271	56.020	-450.015	0.081	0.080	0.372	0.140	457.744	10.399	1	1															2	AD	Passing			
A001C0207_20210710141533_0001.MOV	    779	   0.1083			104.505	32.999	-537.517	0.123	0.085	0.530	0.018	548.575	11.460	1	1															0	J	Passing			
A001C0207_20210710141533_0001.MOV	    779	   0.1083			60.501	52.147	-444.322	0.079	0.078	0.363	0.426	451.444	10.050	1	1															1	F	Passing			
A001C0207_20210710141533_0001.MOV	    779	   0.1083			65.230	53.335	-444.219	0.081	0.078	0.363	0.274	452.140	10.603	1	1															2	AD	Passing			
A001C0207_20210710141533_0001.MOV	    809	   0.1125			105.975	35.019	-532.067	0.123	0.085	0.520	0.001	543.648	11.780	1	1															0	J	Passing			
A001C0207_20210710141533_0001.MOV	    809	   0.1125			62.344	50.400	-438.486	0.079	0.076	0.354	0.441	445.755	10.225	1	1															1	F	Passing			
A001C0207_20210710141533_0001.MOV	    809	   0.1125			65.924	51.237	-438.154	0.081	0.076	0.354	0.444	446.038	10.656	1	1															2	AD	Passing			
A001C0207_20210710141533_0001.MOV	    869	   0.1208			99.507	34.130	-524.968	0.117	0.084	0.505	0.040	535.404	11.262	1	1															0	J	Passing			
A001C0207_20210710141533_0001.MOV	    869	   0.1208			56.140	45.870	-430.170	0.075	0.073	0.340	0.418	436.236	9.430	1	1															1	F	Passing			
A001C0207_20210710141533_0001.MOV	    869	   0.1208			59.343	47.185	-429.176	0.076	0.073	0.339	0.417	435.821	9.884	1	1															2	AD	Passing			
A001C0207_20210710141533_0001.MOV	    899	   0.1250			95.193	41.309	-519.886	0.113	0.086	0.495	0.215	530.141	11.203	1	1															0	J	Passing			
A001C0207_20210710141533_0001.MOV	    899	   0.1250			51.926	49.070	-424.166	0.073	0.073	0.331	0.367	430.140	9.412	1	1															1	F	Passing			
A001C0207_20210710141533_0001.MOV	    899	   0.1250			55.215	51.175	-424.755	0.074	0.074	0.332	0.278	431.375	9.903	1	1															2	AD	Passing			
A001C0207_20210710141533_0001.MOV	    929	   0.1292			91.312	44.822	-514.412	0.109	0.086	0.485	0.095	524.372	11.091	1	1															0	J	Passing			
A001C0207_20210710141533_0001.MOV	    929	   0.1292			48.995	49.453	-419.604	0.071	0.072	0.324	0.493	425.340	9.266	1	1															1	F	Passing			
A001C0207_20210710141533_0001.MOV	    929	   0.1292			49.610	51.539	-413.001	0.070	0.072	0.314	0.470	419.150	9.671	1	1															2	AD	Passing			
A001C0207_20210710141533_0001.MOV	    959	   0.1333			88.148	45.462	-511.434	0.107	0.086	0.479	0.026	520.962	10.877	1	1															0	J	Passing			
A001C0207_20210710141533_0001.MOV	    959	   0.1333			45.156	47.465	-416.362	0.069	0.071	0.319	0.383	421.485	8.785	1	1															1	F	Passing			
A001C0207_20210710141533_0001.MOV	    959	   0.1333			46.006	50.264	-410.169	0.068	0.071	0.310	0.463	415.790	9.272	1	1															2	AD	Passing			
A001C0207_20210710141533_0001.MOV	    989	   0.1375			87.411	48.946	-509.184	0.106	0.087	0.475	0.049	518.946	11.026	1	1															0	J	Passing			
A001C0207_20210710141533_0001.MOV	    989	   0.1375			44.794	48.206	-412.810	0.068	0.071	0.314	0.425	418.022	8.898	1	1															1	F	Passing			
A001C0207_20210710141533_0001.MOV	    989	   0.1375			45.381	51.264	-407.134	0.068	0.071	0.305	0.459	412.850	9.383	1	1															2	AD	Passing			
A001C0207_20210710141533_0001.MOV	   1019	   0.1417			89.067	50.609	-508.121	0.107	0.088	0.473	0.231	518.345	11.292	1	1															0	J	Passing			
A001C0207_20210710141533_0001.MOV	   1019	   0.1417			45.618	46.754	-411.007	0.068	0.070	0.311	0.460	416.165	8.875	1	1															1	F	Passing			
A001C0207_20210710141533_0001.MOV	   1019	   0.1417			45.823	49.976	-405.955	0.068	0.070	0.304	0.445	411.578	9.322	1	1															2	AD	Passing			
