3D Point Measurements

Generated: Thursday 15 June 2023 14:11:54

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0262_20210919202019_0001.MOV	    300	   0.0417			22.111	-45.281	-262.547	0.041	0.044	0.132	0.080	267.339	11.062	1	1															0	J	Passing			
A001C0262_20210919202019_0001.MOV	    300	   0.0417			20.873	-39.628	-411.075	0.063	0.066	0.310	0.304	413.507	6.412	1	1															1	F	Passing			
A001C0262_20210919202019_0001.MOV	    300	   0.0417			29.902	-19.509	-406.882	0.064	0.061	0.304	0.047	408.445	5.137	1	1															2	AD	Passing			
A001C0262_20210919202019_0001.MOV	    320	   0.0445			21.489	-44.061	-263.538	0.041	0.044	0.133	0.030	268.058	10.734	1	1															0	J	Passing			
A001C0262_20210919202019_0001.MOV	    320	   0.0445			19.680	-40.552	-407.058	0.062	0.066	0.304	0.006	409.546	6.516	1	1															1	F	Passing			
A001C0262_20210919202019_0001.MOV	    320	   0.0445			28.833	-20.390	-404.464	0.063	0.060	0.300	0.047	406.003	5.119	1	1															2	AD	Passing			
A001C0262_20210919202019_0001.MOV	    340	   0.0473			20.813	-38.586	-263.457	0.041	0.043	0.133	0.190	267.079	9.641	1	1															0	J	Passing			
A001C0262_20210919202019_0001.MOV	    340	   0.0473			18.556	-36.697	-405.078	0.061	0.064	0.301	0.250	407.159	5.992	1	1															1	F	Passing			
A001C0262_20210919202019_0001.MOV	    340	   0.0473			28.342	-16.238	-401.950	0.063	0.060	0.297	0.101	403.275	4.758	1	1															2	AD	Passing			
A001C0262_20210919202019_0001.MOV	    360	   0.0500			19.637	-34.227	-262.730	0.041	0.042	0.132	0.294	265.677	8.732	1	1															0	J	Passing			
A001C0262_20210919202019_0001.MOV	    360	   0.0500			16.451	-34.073	-403.192	0.061	0.063	0.298	0.302	404.963	5.559	1	1															1	F	Passing			
A001C0262_20210919202019_0001.MOV	    360	   0.0500			26.602	-13.190	-401.607	0.062	0.059	0.296	0.236	402.703	4.330	1	1															2	AD	Passing			
A001C0262_20210919202019_0001.MOV	    380	   0.0528			18.390	-33.412	-263.537	0.041	0.042	0.132	0.122	266.283	8.427	1	1															0	J	Passing			
A001C0262_20210919202019_0001.MOV	    380	   0.0528			14.393	-35.696	-401.348	0.060	0.063	0.295	0.085	403.190	5.681	1	1															1	F	Passing			
A001C0262_20210919202019_0001.MOV	    380	   0.0528			25.029	-15.012	-400.290	0.062	0.059	0.294	0.063	401.353	4.287	1	1															2	AD	Passing			
A001C0262_20210919202019_0001.MOV	    400	   0.0556			16.395	-32.688	-264.635	0.041	0.042	0.133	0.264	267.149	8.063	1	1															0	J	Passing			
A001C0262_20210919202019_0001.MOV	    400	   0.0556			10.609	-37.786	-401.566	0.060	0.064	0.295	0.134	403.479	5.793	1	1															1	F	Passing			
A001C0262_20210919202019_0001.MOV	    400	   0.0556			22.187	-17.505	-401.084	0.061	0.060	0.295	0.038	402.078	4.169	1	1															2	AD	Passing			
A001C0262_20210919202019_0001.MOV	    420	   0.0584			15.260	-29.649	-267.007	0.041	0.042	0.135	0.202	269.081	7.313	1	1															0	J	Passing			
A001C0262_20210919202019_0001.MOV	    420	   0.0584			7.769	-36.842	-399.702	0.060	0.063	0.293	0.282	401.472	5.595	1	1															1	F	Passing			
A001C0262_20210919202019_0001.MOV	    420	   0.0584			19.005	-16.648	-403.838	0.061	0.060	0.299	0.268	404.627	3.728	1	1															2	AD	Passing			
A001C0262_20210919202019_0001.MOV	    440	   0.0612			15.614	-27.186	-270.434	0.042	0.042	0.139	0.445	272.245	6.803	1	1															0	J	Passing			
A001C0262_20210919202019_0001.MOV	    440	   0.0612			6.504	-35.299	-402.199	0.060	0.063	0.296	0.261	403.797	5.315	1	1															1	F	Passing			
A001C0262_20210919202019_0001.MOV	    440	   0.0612			18.916	-14.987	-404.326	0.061	0.060	0.300	0.181	405.045	3.556	1	1															2	AD	Passing			
A001C0262_20210919202019_0001.MOV	    460	   0.0640			17.508	-26.620	-274.522	0.043	0.042	0.143	0.336	276.365	6.804	1	1															0	J	Passing			
A001C0262_20210919202019_0001.MOV	    460	   0.0640			7.859	-37.482	-404.667	0.060	0.064	0.300	0.288	406.475	5.620	1	1															1	F	Passing			
A001C0262_20210919202019_0001.MOV	    460	   0.0640			20.273	-17.177	-407.288	0.062	0.060	0.304	0.056	408.154	3.877	1	1															2	AD	Passing			
A001C0262_20210919202019_0001.MOV	    480	   0.0667			20.779	-25.970	-280.328	0.044	0.043	0.149	0.032	282.294	6.938	1	1															0	J	Passing			
A001C0262_20210919202019_0001.MOV	    480	   0.0667			9.071	-39.885	-409.211	0.061	0.066	0.306	0.316	411.251	5.921	1	1															1	F	Passing			
A001C0262_20210919202019_0001.MOV	    480	   0.0667			22.691	-19.820	-408.653	0.062	0.061	0.306	0.016	409.762	4.363	1	1															2	AD	Passing			
