3D Point Measurements

Generated: Thursday 29 June 2023 14:18:51

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0165_20210709184012_0001.MOV	   2937	   0.4083			18.237	-4.090	-407.100	0.062	0.059	0.303	0.780	407.529	2.685	1	1															0	J	Passing			
A001C0165_20210709184012_0001.MOV	   2937	   0.4083			37.279	15.978	-463.009	0.074	0.069	0.391	0.676	464.782	4.924	1	1															1	F	Passing			
A001C0165_20210709184012_0001.MOV	   2937	   0.4083			36.428	-70.017	-362.706	0.058	0.069	0.245	0.876	371.194	12.471	1	1															2	AD	Passing			
A001C0165_20210709184012_0001.MOV	   2957	   0.4111			19.004	-4.293	-395.563	0.060	0.058	0.287	0.678	396.043	2.876	1	1															0	J	Passing			
A001C0165_20210709184012_0001.MOV	   2957	   0.4111			39.507	23.330	-456.747	0.074	0.069	0.381	0.637	459.045	5.628	1	1															1	F	Passing			
A001C0165_20210709184012_0001.MOV	   2957	   0.4111			45.351	-64.458	-360.021	0.060	0.067	0.242	0.965	368.546	12.527	1	1															2	AD	Passing			
A001C0165_20210709184012_0001.MOV	   2977	   0.4139			18.559	-5.686	-390.783	0.059	0.057	0.280	0.684	391.264	2.915	1	1															0	J	Passing			
A001C0165_20210709184012_0001.MOV	   2977	   0.4139			42.593	28.823	-453.720	0.074	0.070	0.376	0.705	456.626	6.347	1	1															1	F	Passing			
A001C0165_20210709184012_0001.MOV	   2977	   0.4139			54.546	-64.535	-358.909	0.063	0.067	0.242	0.951	368.722	13.416	1	1															2	AD	Passing			
A001C0165_20210709184012_0001.MOV	   2997	   0.4167			19.296	-6.114	-384.867	0.059	0.056	0.272	0.638	385.399	3.084	1	1															0	J	Passing			
A001C0165_20210709184012_0001.MOV	   2997	   0.4167			48.181	34.543	-452.494	0.076	0.072	0.375	0.763	456.361	7.339	1	1															1	F	Passing			
A001C0165_20210709184012_0001.MOV	   2997	   0.4167			61.393	-69.398	-363.213	0.065	0.070	0.248	0.789	374.846	14.475	1	1															2	AD	Passing			
A001C0165_20210709184012_0001.MOV	   3017	   0.4194			21.430	-5.698	-382.157	0.058	0.056	0.269	0.668	382.800	3.384	1	1															0	J	Passing			
A001C0165_20210709184012_0001.MOV	   3017	   0.4194			54.324	39.770	-455.949	0.079	0.074	0.381	0.690	460.893	8.272	1	1															1	F	Passing			
A001C0165_20210709184012_0001.MOV	   3017	   0.4194			62.833	-73.832	-369.458	0.067	0.073	0.257	0.991	381.967	14.870	1	1															2	AD	Passing			
A001C0165_20210709184012_0001.MOV	   3037	   0.4222			24.258	-4.698	-376.803	0.058	0.055	0.262	0.598	377.613	3.799	1	1															0	J	Passing			
A001C0165_20210709184012_0001.MOV	   3037	   0.4222			59.983	44.029	-458.592	0.082	0.077	0.385	0.557	464.589	9.088	1	1															1	F	Passing			
A001C0165_20210709184012_0001.MOV	   3037	   0.4222			58.657	-75.304	-376.395	0.067	0.075	0.265	0.894	388.310	14.403	1	1															2	AD	Passing			
A001C0165_20210709184012_0001.MOV	   3057	   0.4250			27.488	-3.269	-371.080	0.058	0.054	0.254	0.554	372.112	4.297	1	1															0	J	Passing			
A001C0165_20210709184012_0001.MOV	   3057	   0.4250			63.782	49.536	-466.207	0.085	0.080	0.398	0.144	473.150	9.695	1	1															1	F	Passing			
A001C0165_20210709184012_0001.MOV	   3057	   0.4250			51.470	-69.543	-379.891	0.065	0.073	0.269	0.894	389.619	13.006	1	1															2	AD	Passing			
A001C0165_20210709184012_0001.MOV	   3077	   0.4278			29.895	-1.331	-369.302	0.058	0.054	0.252	0.559	370.512	4.647	1	1															0	J	Passing			
A001C0165_20210709184012_0001.MOV	   3077	   0.4278			65.361	53.362	-463.128	0.085	0.081	0.394	0.538	470.751	10.189	1	1															1	F	Passing			
A001C0165_20210709184012_0001.MOV	   3077	   0.4278			46.655	-56.056	-377.633	0.063	0.067	0.265	0.729	384.611	11.100	1	1															2	AD	Passing			
A001C0165_20210709184012_0001.MOV	   3097	   0.4306			31.076	1.301	-367.469	0.058	0.054	0.250	0.563	368.783	4.834	1	1															0	J	Passing			
A001C0165_20210709184012_0001.MOV	   3097	   0.4306			64.857	60.230	-464.796	0.085	0.085	0.396	0.530	473.148	10.634	1	1															1	F	Passing			
A001C0165_20210709184012_0001.MOV	   3097	   0.4306			49.489	-38.577	-376.596	0.064	0.061	0.263	0.529	381.787	9.595	1	1															2	AD	Passing			
A001C0165_20210709184012_0001.MOV	   3117	   0.4333			32.056	3.527	-366.098	0.058	0.054	0.248	0.546	367.516	5.015	1	1															0	J	Passing			
A001C0165_20210709184012_0001.MOV	   3117	   0.4333			63.506	66.222	-467.548	0.085	0.089	0.401	0.540	476.466	10.946	1	1															1	F	Passing			
A001C0165_20210709184012_0001.MOV	   3117	   0.4333			58.365	-25.550	-377.615	0.067	0.058	0.266	0.738	382.952	9.667	1	1															2	AD	Passing			
