3D Point Measurements

Generated: Friday 19 May 2023 15:53:57

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0341_20210921224426_0001.MOV	    575	   0.0799			73.277	24.358	-379.141	0.073	0.058	0.269	0.264	386.924	11.445	1	1															0	J	Passing			
A001C0341_20210921224426_0001.MOV	    575	   0.0799			86.258	14.905	-449.974	0.093	0.067	0.375	0.192	458.410	10.973	1	1															1	F	Passing			
A001C0341_20210921224426_0001.MOV	    575	   0.0799			-65.951	-33.870	-518.716	0.094	0.080	0.483	0.061	523.987	8.236	1	1															2	AD	Passing			
A001C0341_20210921224426_0001.MOV	    605	   0.0841			73.831	28.904	-373.667	0.072	0.059	0.262	0.256	381.987	11.902	1	1															0	J	Passing			
A001C0341_20210921224426_0001.MOV	    605	   0.0841			88.274	15.179	-447.366	0.093	0.067	0.371	0.103	456.244	11.287	1	1															1	F	Passing			
A001C0341_20210921224426_0001.MOV	    605	   0.0841			-65.635	-30.363	-511.383	0.092	0.078	0.470	0.048	516.471	8.143	1	1															2	AD	Passing			
A001C0341_20210921224426_0001.MOV	    635	   0.0883			71.917	33.964	-371.147	0.071	0.059	0.259	0.292	379.573	12.003	1	1															0	J	Passing			
A001C0341_20210921224426_0001.MOV	    635	   0.0883			87.065	17.813	-449.149	0.093	0.067	0.373	0.239	457.856	11.150	1	1															1	F	Passing			
A001C0341_20210921224426_0001.MOV	    635	   0.0883			-68.719	-27.755	-509.857	0.093	0.077	0.467	0.008	515.215	8.355	1	1															2	AD	Passing			
A001C0341_20210921224426_0001.MOV	    665	   0.0925			70.894	40.467	-371.043	0.070	0.061	0.259	0.393	379.917	12.301	1	1															0	J	Passing			
A001C0341_20210921224426_0001.MOV	    665	   0.0925			87.084	21.653	-451.836	0.094	0.069	0.378	0.139	460.661	11.182	1	1															1	F	Passing			
A001C0341_20210921224426_0001.MOV	    665	   0.0925			-70.508	-23.140	-508.988	0.094	0.076	0.466	0.001	514.369	8.366	1	1															2	AD	Passing			
A001C0341_20210921224426_0001.MOV	    695	   0.0966			73.523	43.531	-372.315	0.071	0.063	0.261	0.338	381.993	12.815	1	1															0	J	Passing			
A001C0341_20210921224426_0001.MOV	    695	   0.0966			90.005	22.528	-455.186	0.096	0.069	0.383	0.191	464.545	11.470	1	1															1	F	Passing			
A001C0341_20210921224426_0001.MOV	    695	   0.0966			-68.191	-22.753	-511.572	0.094	0.076	0.470	0.048	516.598	8.071	1	1															2	AD	Passing			
A001C0341_20210921224426_0001.MOV	    725	   0.1008			77.177	43.709	-375.073	0.073	0.063	0.265	0.380	385.418	13.198	1	1															0	J	Passing			
A001C0341_20210921224426_0001.MOV	    725	   0.1008			94.966	19.459	-461.424	0.100	0.070	0.394	0.174	471.497	11.823	1	1															1	F	Passing			
A001C0341_20210921224426_0001.MOV	    725	   0.1008			-64.412	-27.111	-514.495	0.092	0.078	0.476	0.012	519.220	7.823	1	1															2	AD	Passing			
A001C0341_20210921224426_0001.MOV	    755	   0.1050			79.425	42.721	-377.457	0.075	0.063	0.269	0.370	388.081	13.336	1	1															0	J	Passing			
A001C0341_20210921224426_0001.MOV	    755	   0.1050			97.764	15.999	-465.216	0.103	0.069	0.401	0.096	475.647	11.988	1	1															1	F	Passing			
A001C0341_20210921224426_0001.MOV	    755	   0.1050			-62.060	-31.854	-515.186	0.091	0.079	0.477	0.003	519.887	7.813	1	1															2	AD	Passing			
A001C0341_20210921224426_0001.MOV	    785	   0.1091			78.912	44.146	-378.836	0.075	0.064	0.270	0.417	389.478	13.319	1	1															0	J	Passing			
A001C0341_20210921224426_0001.MOV	    785	   0.1091			97.088	15.288	-468.192	0.103	0.070	0.406	0.012	478.397	11.823	1	1															1	F	Passing			
A001C0341_20210921224426_0001.MOV	    785	   0.1091			-63.159	-34.217	-514.922	0.092	0.080	0.476	0.027	519.909	8.048	1	1															2	AD	Passing			
A001C0341_20210921224426_0001.MOV	    815	   0.1133			77.046	50.858	-376.942	0.074	0.066	0.268	0.355	388.082	13.642	1	1															)	J	Passing			
A001C0341_20210921224426_0001.MOV	    815	   0.1133			95.492	21.062	-468.757	0.102	0.071	0.406	0.035	478.848	11.738	1	1															1	F	Passing			
A001C0341_20210921224426_0001.MOV	    815	   0.1133			-65.545	-30.704	-514.643	0.093	0.079	0.476	0.042	519.708	8.101	1	1															2	AD	Passing			
A001C0341_20210921224426_0001.MOV	    845	   0.1175			76.265	54.895	-370.974	0.072	0.066	0.260	0.505	382.689	14.087	1	1															0	J	Passing			
A001C0341_20210921224426_0001.MOV	    845	   0.1175			94.027	24.080	-465.475	0.100	0.071	0.401	0.188	475.487	11.726	1	1															1	F	Passing			
A001C0341_20210921224426_0001.MOV	    845	   0.1175			-67.884	-27.629	-508.872	0.093	0.077	0.466	0.008	514.123	8.281	1	1															2	AD	Passing			
