3D Point Measurements

Generated: Tuesday 18 July 2023 11:14:46

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0081_20220422224921_0001.MOV	     73	   0.0203			176.864	114.934	-620.708	0.212	0.162	0.722	0.013	655.568	18.651	1	1															0	J	Passing			
A002C0081_20220422224921_0001.MOV	     73	   0.0203			64.228	-32.416	-441.506	0.080	0.069	0.359	0.591	447.329	9.356	1	1															1	F	Passing			
A002C0081_20220422224921_0001.MOV	     73	   0.0203			67.635	-86.636	-447.740	0.083	0.095	0.370	0.227	461.033	13.965	1	1															2	AD	Passing			
A002C0081_20220422224921_0001.MOV	     93	   0.0259			179.168	85.908	-633.216	0.218	0.138	0.747	0.053	663.659	17.328	1	1															0	J	Passing			
A002C0081_20220422224921_0001.MOV	     93	   0.0259			59.290	-29.066	-433.862	0.077	0.067	0.346	0.227	438.858	8.752	1	1															1	F	Passing			
A002C0081_20220422224921_0001.MOV	     93	   0.0259			63.679	-83.650	-440.919	0.080	0.091	0.359	0.649	453.279	13.585	1	1															2	AD	Passing			
A002C0081_20220422224921_0001.MOV	    113	   0.0314			177.811	54.536	-636.335	0.217	0.114	0.751	0.136	662.958	16.230	1	1															0	J	Passing			
A002C0081_20220422224921_0001.MOV	    113	   0.0314			52.480	-28.325	-426.203	0.073	0.065	0.334	0.404	430.355	8.071	1	1															1	F	Passing			
A002C0081_20220422224921_0001.MOV	    113	   0.0314			63.703	-82.411	-431.822	0.079	0.089	0.345	0.529	444.207	13.735	1	1															2	AD	Passing			
A002C0081_20220422224921_0001.MOV	    133	   0.0370			186.585	30.948	-633.640	0.226	0.100	0.748	0.096	661.265	16.585	1	1															0	J	Passing			
A002C0081_20220422224921_0001.MOV	    133	   0.0370			41.498	-24.859	-429.010	0.070	0.065	0.337	0.392	431.729	6.548	1	1															1	F	Passing			
A002C0081_20220422224921_0001.MOV	    133	   0.0370			62.076	-74.940	-420.511	0.076	0.083	0.328	0.385	431.624	13.199	1	1															2	AD	Passing			
A002C0081_20220422224921_0001.MOV	    153	   0.0425			193.628	-6.130	-632.741	0.233	0.092	0.748	0.393	661.734	17.031	1	1															0	J	Passing			
A002C0081_20220422224921_0001.MOV	    153	   0.0425			33.349	-30.950	-437.041	0.069	0.068	0.349	0.393	439.403	6.094	1	1															1	F	Passing			
A002C0081_20220422224921_0001.MOV	    153	   0.0425			52.943	-80.980	-423.742	0.073	0.086	0.332	0.526	434.647	13.045	1	1															2	AD	Passing			
A002C0081_20220422224921_0001.MOV	    173	   0.0481			191.860	-29.992	-615.572	0.225	0.095	0.711	0.046	645.475	17.544	1	1															0	J	Passing			
A002C0081_20220422224921_0001.MOV	    173	   0.0481			31.814	-20.927	-442.690	0.069	0.066	0.358	0.361	444.325	5.040	1	1															1	F	Passing			
A002C0081_20220422224921_0001.MOV	    173	   0.0481			44.112	-72.724	-430.899	0.071	0.083	0.341	0.391	439.214	11.354	1	1															2	AD	Passing			
A002C0081_20220422224921_0001.MOV	    193	   0.0537			188.574	-61.096	-602.171	0.217	0.110	0.683	0.606	633.958	18.289	1	1															0	J	Passing			
A002C0081_20220422224921_0001.MOV	    193	   0.0537			35.977	-7.008	-442.617	0.070	0.065	0.358	0.320	444.132	4.780	1	1															1	F	Passing			
A002C0081_20220422224921_0001.MOV	    193	   0.0537			41.766	-61.959	-435.315	0.071	0.079	0.348	0.493	441.681	9.922	1	1															2	AD	Passing			
A002C0081_20220422224921_0001.MOV	    213	   0.0592			191.474	-79.752	-598.007	0.219	0.123	0.677	0.475	632.957	19.214	1	1															0	J	Passing			
A002C0081_20220422224921_0001.MOV	    213	   0.0592			41.829	11.100	-434.328	0.071	0.064	0.345	0.150	436.478	5.638	1	1															1	F	Passing			
A002C0081_20220422224921_0001.MOV	    213	   0.0592			44.105	-43.448	-430.545	0.071	0.070	0.340	0.380	434.974	8.338	1	1															2	AD	Passing			
A002C0081_20220422224921_0001.MOV	    233	   0.0648			187.572	-108.298	-599.026	0.216	0.147	0.681	0.549	636.980	19.989	1	1															0	J	Passing			
A002C0081_20220422224921_0001.MOV	    233	   0.0648			41.405	27.757	-430.307	0.070	0.067	0.339	0.223	433.185	6.489	1	1															1	F	Passing			
A002C0081_20220422224921_0001.MOV	    233	   0.0648			45.655	-26.947	-427.346	0.071	0.065	0.335	0.375	430.622	7.185	1	1															2	AD	Passing			
