3D Point Measurements

Generated: Tuesday 20 June 2023 16:55:57

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0339_20210921223812_0001.MOV	   1221	   0.1698			-9.017	-84.501	-414.044	0.062	0.086	0.313	0.193	422.676	11.816	1	1															0	J	Passing			
A001C0339_20210921223812_0001.MOV	   1221	   0.1698			-4.906	-45.262	-479.436	0.070	0.079	0.416	0.046	481.592	5.642	1	1															1	F	Passing			
A001C0339_20210921223812_0001.MOV	   1221	   0.1698			41.029	-11.245	-462.311	0.075	0.068	0.390	0.122	464.265	5.319	1	1															2	AD	Passing			
A001C0339_20210921223812_0001.MOV	   1241	   0.1725			-5.234	-74.629	-399.711	0.059	0.078	0.292	0.053	406.652	10.819	1	1															0	J	Passing			
A001C0339_20210921223812_0001.MOV	   1241	   0.1725			-10.168	-46.550	-475.094	0.070	0.078	0.409	0.096	477.478	5.941	1	1															1	F	Passing			
A001C0339_20210921223812_0001.MOV	   1241	   0.1725			35.809	-13.062	-457.333	0.073	0.067	0.381	0.100	458.918	4.844	1	1															2	AD	Passing			
A001C0339_20210921223812_0001.MOV	   1261	   0.1753			-1.684	-68.249	-386.169	0.057	0.073	0.274	0.062	392.157	10.244	1	1															0	J	Passing			
A001C0339_20210921223812_0001.MOV	   1261	   0.1753			-15.966	-51.838	-468.250	0.070	0.079	0.397	0.010	471.381	6.817	1	1															1	F	Passing			
A001C0339_20210921223812_0001.MOV	   1261	   0.1753			29.186	-16.529	-453.396	0.070	0.067	0.375	0.144	454.635	4.343	1	1															2	AD	Passing			
A001C0339_20210921223812_0001.MOV	   1281	   0.1781			0.695	-62.929	-371.379	0.055	0.068	0.254	0.015	376.674	9.836	1	1															0	J	Passing			
A001C0339_20210921223812_0001.MOV	   1281	   0.1781			-23.793	-58.506	-460.273	0.070	0.081	0.384	0.049	464.586	8.016	1	1															1	F	Passing			
A001C0339_20210921223812_0001.MOV	   1281	   0.1781			20.768	-21.131	-447.927	0.068	0.067	0.366	0.075	448.906	3.943	1	1															2	AD	Passing			
A001C0339_20210921223812_0001.MOV	   1301	   0.1809			2.700	-58.031	-355.069	0.053	0.063	0.233	0.173	359.790	9.510	1	1															0	J	Passing			
A001C0339_20210921223812_0001.MOV	   1301	   0.1809			-32.795	-64.978	-450.701	0.070	0.082	0.368	0.015	456.540	9.369	1	1															1	F	Passing			
A001C0339_20210921223812_0001.MOV	   1301	   0.1809			11.365	-26.339	-441.332	0.066	0.067	0.355	0.062	442.263	3.920	1	1															2	AD	Passing			
A001C0339_20210921223812_0001.MOV	   1321	   0.1837			5.015	-52.569	-340.808	0.051	0.059	0.215	0.265	344.875	9.025	1	1															0	J	Passing			
A001C0339_20210921223812_0001.MOV	   1321	   0.1837			-41.995	-70.399	-439.153	0.071	0.083	0.350	0.078	446.738	10.761	1	1															1	F	Passing			
A001C0339_20210921223812_0001.MOV	   1321	   0.1837			3.457	-32.121	-432.643	0.064	0.067	0.341	0.111	433.848	4.488	1	1															2	AD	Passing			
A001C0339_20210921223812_0001.MOV	   1341	   0.1864			7.546	-44.103	-324.608	0.049	0.054	0.196	0.081	327.677	8.064	1	1															0	J	Passing			
A001C0339_20210921223812_0001.MOV	   1341	   0.1864			-52.351	-72.055	-428.202	0.073	0.082	0.334	0.022	437.367	11.927	1	1															1	F	Passing			
A001C0339_20210921223812_0001.MOV	   1341	   0.1864			-4.596	-36.362	-424.196	0.063	0.067	0.328	0.001	425.776	5.155	1	1															2	AD	Passing			
A001C0339_20210921223812_0001.MOV	   1361	   0.1892			11.148	-35.866	-311.331	0.047	0.050	0.181	0.175	313.589	7.088	1	1															0	J	Passing			
A001C0339_20210921223812_0001.MOV	   1361	   0.1892			-60.680	-72.623	-418.205	0.074	0.080	0.319	0.013	428.779	12.919	1	1															1	F	Passing			
A001C0339_20210921223812_0001.MOV	   1361	   0.1892			-12.992	-36.887	-415.275	0.062	0.066	0.314	0.178	417.113	5.586	1	1															2	AD	Passing			
A001C0339_20210921223812_0001.MOV	   1381	   0.1920			16.084	-28.709	-296.009	0.046	0.046	0.164	0.073	297.833	6.535	1	1															0	J	Passing			
A001C0339_20210921223812_0001.MOV	   1381	   0.1920			-65.375	-75.088	-408.108	0.074	0.080	0.305	0.062	420.077	13.875	1	1															1	F	Passing			
A001C0339_20210921223812_0001.MOV	   1381	   0.1920			-17.388	-40.342	-401.281	0.060	0.065	0.294	0.033	403.679	6.449	1	1															2	AD	Passing			
A001C0339_20210921223812_0001.MOV	   1401	   0.1948			20.344	-23.948	-282.113	0.044	0.043	0.150	0.079	283.858	6.524	1	1															0	J	Passing			
A001C0339_20210921223812_0001.MOV	   1401	   0.1948			-68.367	-81.336	-397.413	0.073	0.081	0.290	0.054	411.372	15.136	1	1															1	F	Passing			
A001C0339_20210921223812_0001.MOV	   1401	   0.1948			-22.793	-45.009	-388.087	0.059	0.064	0.275	0.065	391.353	7.602	1	1															2	AD	Passing			
