3D Point Measurements

Generated: Monday 22 May 2023 12:30:32

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0330_20210921221301_0001.MOV	     30	   0.0042			58.793	35.927	-575.325	0.102	0.092	0.598	0.164	579.436	6.718	1	1															0	J	Passing			
A001C0330_20210921221301_0001.MOV	     30	   0.0042			17.310	-0.956	-506.657	0.076	0.073	0.464	0.232	506.954	1.984	1	1															1	F	Passing			
A001C0330_20210921221301_0001.MOV	     30	   0.0042			13.485	2.984	-511.499	0.076	0.074	0.473	0.159	511.685	1.515	1	1															2	AD	Passing			
A001C0330_20210921221301_0001.MOV	     50	   0.0070			63.202	32.539	-578.302	0.105	0.091	0.605	0.023	582.655	6.911	1	1															0	J	Passing			
A001C0330_20210921221301_0001.MOV	     50	   0.0070			21.202	-5.546	-509.426	0.077	0.074	0.470	0.189	509.898	2.527	1	1															1	F	Passing			
A001C0330_20210921221301_0001.MOV	     50	   0.0070			18.145	-2.046	-516.512	0.077	0.075	0.482	0.287	516.835	2.061	1	1															2	AD	Passing			
A001C0330_20210921221301_0001.MOV	     70	   0.0097			66.483	29.579	-580.872	0.107	0.090	0.610	0.039	585.412	7.054	1	1															0	J	Passing			
A001C0330_20210921221301_0001.MOV	     70	   0.0097			24.260	-8.888	-513.254	0.078	0.075	0.477	0.265	513.904	2.964	1	1															1	F	Passing			
A001C0330_20210921221301_0001.MOV	     70	   0.0097			20.816	-5.214	-517.742	0.078	0.075	0.485	0.270	518.187	2.436	1	1															2	AD	Passing			
A001C0330_20210921221301_0001.MOV	     90	   0.0125			66.523	28.766	-583.081	0.107	0.090	0.615	0.053	587.568	7.002	1	1															0	J	Passing			
A001C0330_20210921221301_0001.MOV	     90	   0.0125			24.265	-10.401	-516.641	0.079	0.075	0.483	0.104	517.315	3.018	1	1															1	F	Passing			
A001C0330_20210921221301_0001.MOV	     90	   0.0125			21.045	-6.584	-522.356	0.079	0.076	0.493	0.169	522.822	2.491	1	1															2	AD	Passing			
A001C0330_20210921221301_0001.MOV	    110	   0.0153			66.519	30.909	-584.231	0.108	0.091	0.617	0.011	588.818	7.067	1	1															0	J	Passing			
A001C0330_20210921221301_0001.MOV	    110	   0.0153			24.763	-9.256	-519.300	0.079	0.075	0.488	0.144	519.973	2.998	1	1															1	F	Passing			
A001C0330_20210921221301_0001.MOV	    110	   0.0153			21.514	-5.680	-524.444	0.079	0.076	0.497	0.234	524.915	2.494	1	1															2	AD	Passing			
A001C0330_20210921221301_0001.MOV	    130	   0.0181			64.613	32.182	-586.356	0.107	0.092	0.622	0.002	590.783	6.923	1	1															0	J	Passing			
A001C0330_20210921221301_0001.MOV	    130	   0.0181			23.547	-8.901	-522.887	0.079	0.076	0.494	0.084	523.493	2.841	1	1															1	F	Passing			
A001C0330_20210921221301_0001.MOV	    130	   0.0181			20.409	-5.136	-528.364	0.079	0.077	0.504	0.199	528.783	2.344	1	1															2	AD	Passing			
A001C0330_20210921221301_0001.MOV	    150	   0.0209			62.719	33.031	-588.653	0.106	0.093	0.626	0.004	592.906	6.767	1	1															0	J	Passing			
A001C0330_20210921221301_0001.MOV	    150	   0.0209			21.798	-8.677	-525.113	0.079	0.076	0.498	0.174	525.637	2.647	1	1															1	F	Passing			
A001C0330_20210921221301_0001.MOV	    150	   0.0209			18.612	-4.841	-532.034	0.080	0.077	0.511	0.117	532.381	2.136	1	1															2	AD	Passing			
A001C0330_20210921221301_0001.MOV	    170	   0.0236			61.782	34.720	-588.536	0.106	0.093	0.626	0.024	592.788	6.762	1	1															0	J	Passing			
A001C0330_20210921221301_0001.MOV	    170	   0.0236			21.570	-7.742	-527.160	0.080	0.076	0.502	0.122	527.658	2.571	1	1															1	F	Passing			
A001C0330_20210921221301_0001.MOV	    170	   0.0236			18.575	-4.051	-534.051	0.080	0.077	0.515	0.148	534.389	2.096	1	1															2	AD	Passing			
A001C0330_20210921221301_0001.MOV	    190	   0.0264			60.627	36.306	-587.480	0.105	0.094	0.624	0.012	591.715	6.749	1	1															0	J	Passing			
A001C0330_20210921221301_0001.MOV	    190	   0.0264			20.941	-7.555	-526.942	0.079	0.076	0.502	0.192	527.412	2.502	1	1															1	F	Passing			
A001C0330_20210921221301_0001.MOV	    190	   0.0264			17.988	-3.671	-532.662	0.080	0.077	0.512	0.164	532.978	2.029	1	1															2	AD	Passing			
A001C0330_20210921221301_0001.MOV	    210	   0.0292			61.187	35.941	-583.645	0.104	0.093	0.616	0.012	587.943	6.824	1	1															0	J	Passing			
A001C0330_20210921221301_0001.MOV	    210	   0.0292			21.604	-8.651	-523.997	0.079	0.076	0.496	0.093	524.514	2.632	1	1															1	F	Passing			
A001C0330_20210921221301_0001.MOV	    210	   0.0292			18.651	-4.881	-530.239	0.079	0.077	0.508	0.163	530.589	2.148	1	1															2	AD	Passing			
A001C0330_20210921221301_0001.MOV	    230	   0.0320			64.293	33.633	-579.574	0.105	0.092	0.608	0.020	584.098	7.037	1	1															0	J	Passing			
A001C0330_20210921221301_0001.MOV	    230	   0.0320			25.095	-11.739	-521.070	0.079	0.076	0.491	0.166	521.806	3.142	1	1															1	F	Passing			
A001C0330_20210921221301_0001.MOV	    230	   0.0320			22.204	-8.120	-527.990	0.080	0.077	0.504	0.071	528.519	2.647	1	1															2	AD	Passing			
A001C0330_20210921221301_0001.MOV	    250	   0.0348			69.759	29.089	-575.398	0.108	0.089	0.600	0.011	580.341	7.402	1	1															0	J	Passing			
A001C0330_20210921221301_0001.MOV	    250	   0.0348			30.539	-17.161	-516.950	0.080	0.076	0.484	0.008	518.136	3.988	1	1															1	F	Passing			
A001C0330_20210921221301_0001.MOV	    250	   0.0348			27.170	-13.125	-522.145	0.080	0.076	0.493	0.039	523.016	3.408	1	1															2	AD	Passing			
