3D Point Measurements

Generated: Monday 22 May 2023 14:35:14

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A001C0275_20210919203805_0001.MOV	   1325	   0.1842			12.784	16.772	-322.729	0.049	0.048	0.194	0.176	323.417	3.567	1	1															0	J	Passing			
A001C0275_20210919203805_0001.MOV	   1325	   0.1842			146.814	-7.405	-590.523	0.172	0.086	0.643	0.127	608.544	13.991	1	1															1	F	Passing			
A001C0275_20210919203805_0001.MOV	   1325	   0.1842			17.930	82.004	-630.624	0.094	0.131	0.713	0.018	636.186	7.369	1	1															2	AD	Passing			
A001C0275_20210919203805_0001.MOV	   1355	   0.1884			14.800	11.837	-307.946	0.047	0.046	0.177	0.318	308.528	3.389	1	1															0	J	Passing			
A001C0275_20210919203805_0001.MOV	   1355	   0.1884			150.560	-19.479	-571.311	0.170	0.085	0.605	0.298	591.138	14.911	1	1															1	F	Passing			
A001C0275_20210919203805_0001.MOV	   1355	   0.1884			22.121	70.124	-613.799	0.092	0.118	0.676	0.048	618.187	6.623	1	1															2	AD	Passing			
A001C0275_20210919203805_0001.MOV	   1385	   0.1926			19.271	5.190	-299.945	0.046	0.044	0.169	0.065	300.608	3.756	1	1															0	J	Passing			
A001C0275_20210919203805_0001.MOV	   1385	   0.1926			156.409	-34.391	-560.203	0.172	0.088	0.585	0.456	582.644	16.002	1	1															1	F	Passing			
A001C0275_20210919203805_0001.MOV	   1385	   0.1926			28.714	57.506	-604.960	0.093	0.108	0.658	0.016	608.365	5.870	1	1															2	AD	Passing			
A001C0275_20210919203805_0001.MOV	   1415	   0.1967			25.366	-5.795	-296.144	0.046	0.044	0.165	0.083	297.285	5.074	1	1															0	J	Passing			
A001C0275_20210919203805_0001.MOV	   1415	   0.1967			162.612	-52.664	-547.159	0.174	0.095	0.563	0.007	573.235	17.417	1	1															1	F	Passing			
A001C0275_20210919203805_0001.MOV	   1415	   0.1967			37.645	38.961	-597.337	0.095	0.097	0.642	0.040	599.789	5.028	1	1															2	AD	Passing			
A001C0275_20210919203805_0001.MOV	   1445	   0.2009			30.301	-12.267	-294.005	0.047	0.044	0.163	0.338	295.816	6.430	1	1															0	J	Passing			
A001C0275_20210919203805_0001.MOV	   1445	   0.2009			171.945	-61.839	-538.771	0.180	0.099	0.552	0.147	568.915	18.810	1	1															1	F	Passing			
A001C0275_20210919203805_0001.MOV	   1445	   0.2009			46.007	28.649	-590.007	0.097	0.091	0.628	0.029	592.491	5.136	1	1															2	AD	Passing			
A001C0275_20210919203805_0001.MOV	   1475	   0.2051			35.163	-15.598	-293.245	0.047	0.044	0.163	0.402	295.757	7.564	1	1															0	J	Passing			
A001C0275_20210919203805_0001.MOV	   1475	   0.2051			175.419	-68.128	-532.279	0.181	0.102	0.543	0.000	564.566	19.551	1	1															1	F	Passing			
A001C0275_20210919203805_0001.MOV	   1475	   0.2051			49.785	22.158	-584.202	0.098	0.088	0.616	0.003	586.738	5.244	1	1															2	AD	Passing			
A001C0275_20210919203805_0001.MOV	   1505	   0.2092			36.683	-25.119	-292.339	0.048	0.045	0.162	0.266	295.701	8.773	1	1															0	J	Passing			
A001C0275_20210919203805_0001.MOV	   1505	   0.2092			172.584	-78.539	-524.051	0.176	0.107	0.528	0.017	557.300	19.983	1	1															1	F	Passing			
A001C0275_20210919203805_0001.MOV	   1505	   0.2092			44.221	7.899	-572.279	0.094	0.083	0.591	0.054	574.040	4.455	1	1															2	AD	Passing			
