3D Point Measurements

Generated: Thursday 13 July 2023 10:33:34

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0018_20220420225725_0001.MOV	    458	   0.1273			44.896	57.278	-309.517	0.052	0.056	0.182	0.075	317.957	13.060	1	1															0	J	Passing			
A002C0018_20220420225725_0001.MOV	    458	   0.1273			70.580	33.270	-450.512	0.085	0.071	0.374	0.390	457.220	9.735	1	1															1	F	Passing			
A002C0018_20220420225725_0001.MOV	    458	   0.1273			23.827	-82.143	-436.780	0.067	0.089	0.349	0.725	445.075	11.289	1	1															2	AD	Passing			
A002C0018_20220420225725_0001.MOV	    478	   0.1329			33.122	39.943	-307.920	0.049	0.051	0.179	0.200	312.262	9.398	1	1															0	J	Passing			
A002C0018_20220420225725_0001.MOV	    478	   0.1329			63.299	27.701	-450.015	0.082	0.070	0.372	0.469	455.289	8.644	1	1															1	F	Passing			
A002C0018_20220420225725_0001.MOV	    478	   0.1329			20.161	-85.535	-425.661	0.065	0.089	0.332	0.768	434.638	11.878	1	1															2	AD	Passing			
A002C0018_20220420225725_0001.MOV	    498	   0.1385			26.921	23.843	-302.067	0.048	0.047	0.171	0.346	304.200	6.646	1	1															0	J	Passing			
A002C0018_20220420225725_0001.MOV	    498	   0.1385			60.668	27.198	-449.545	0.080	0.069	0.371	0.773	454.435	8.326	1	1															1	F	Passing			
A002C0018_20220420225725_0001.MOV	    498	   0.1385			23.779	-89.327	-422.862	0.065	0.090	0.328	0.819	432.848	12.542	1	1															2	AD	Passing			
A002C0018_20220420225725_0001.MOV	    518	   0.1440			20.591	8.536	-294.566	0.046	0.044	0.163	0.252	295.408	4.248	1	1															0	J	Passing			
A002C0018_20220420225725_0001.MOV	    518	   0.1440			59.956	32.016	-448.529	0.080	0.071	0.369	0.500	453.650	8.516	1	1															1	F	Passing			
A002C0018_20220420225725_0001.MOV	    518	   0.1440			27.934	-85.904	-427.047	0.066	0.089	0.334	0.834	436.496	12.151	1	1															2	AD	Passing			
A002C0018_20220420225725_0001.MOV	    538	   0.1496			15.606	-14.927	-292.394	0.045	0.044	0.160	0.459	293.191	4.378	1	1															0	J	Passing			
A002C0018_20220420225725_0001.MOV	    538	   0.1496			62.078	16.586	-458.180	0.082	0.068	0.385	0.694	462.663	7.930	1	1															1	F	Passing			
A002C0018_20220420225725_0001.MOV	    538	   0.1496			33.240	-79.432	-419.611	0.066	0.085	0.324	0.820	428.355	11.798	1	1															2	AD	Passing			
A002C0018_20220420225725_0001.MOV	    558	   0.1552			7.566	-26.999	-292.313	0.045	0.045	0.160	0.562	293.655	5.690	1	1															0	J	Passing			
A002C0018_20220420225725_0001.MOV	    558	   0.1552			58.069	17.400	-470.290	0.083	0.070	0.404	0.309	474.181	7.285	1	1															1	F	Passing			
A002C0018_20220420225725_0001.MOV	    558	   0.1552			34.602	-76.209	-419.035	0.067	0.083	0.323	0.802	427.312	11.495	1	1															2	AD	Passing			
A002C0018_20220420225725_0001.MOV	    578	   0.1607			1.859	-35.595	-296.232	0.045	0.047	0.164	0.453	298.368	7.079	1	1															0	J	Passing			
A002C0018_20220420225725_0001.MOV	    578	   0.1607			60.343	24.783	-490.291	0.087	0.075	0.439	0.389	494.611	7.499	1	1															1	F	Passing			
A002C0018_20220420225725_0001.MOV	    578	   0.1607			44.607	-79.587	-420.226	0.070	0.085	0.325	0.587	430.017	12.440	1	1															2	AD	Passing			
A002C0018_20220420225725_0001.MOV	    598	   0.1663			0.804	-35.513	-298.240	0.045	0.048	0.166	0.624	300.348	7.011	1	1															0	J	Passing			
A002C0018_20220420225725_0001.MOV	    598	   0.1663			72.901	40.015	-502.190	0.096	0.082	0.461	0.317	509.029	9.299	1	1															1	F	Passing			
A002C0018_20220420225725_0001.MOV	    598	   0.1663			54.342	-63.342	-432.419	0.075	0.079	0.344	0.654	440.399	11.091	1	1															2	AD	Passing			
A002C0018_20220420225725_0001.MOV	    618	   0.1718			-3.030	-47.948	-287.549	0.044	0.049	0.155	0.655	291.535	9.703	1	1															0	J	Passing			
A002C0018_20220420225725_0001.MOV	    618	   0.1718			72.811	41.292	-502.500	0.096	0.083	0.461	0.348	509.424	9.351	1	1															1	F	Passing			
A002C0018_20220420225725_0001.MOV	    618	   0.1718			58.155	-61.972	-436.397	0.077	0.079	0.351	0.586	444.595	11.180	1	1															2	AD	Passing			
