3D Point Measurements

Generated: Tuesday 27 June 2023 12:54:37

Filename	Frame	Time (mins)	Period	Period time (mins)	X (mm)	Y (mm)	Z (mm)	sX (mm)	sY (mm)	sZ (mm)	RMS (mm)	Range (mm)	Direction (deg)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
A002C0089_20220422230510_0001.MOV	    110	   0.0306			61.716	6.826	-467.398	0.084	0.068	0.400	0.102	471.505	7.546	1	1															1	F	Passing			
A002C0089_20220422230510_0001.MOV	    110	   0.0306			56.354	-7.902	-412.238	0.072	0.060	0.314	0.176	416.147	7.893	1	1															2	AD	Passing			
A002C0089_20220422230510_0001.MOV	    110	   0.0306			-5.417	76.627	-546.304	0.080	0.109	0.537	0.002	551.679	7.786	1	1															0	J	Passing			
A002C0089_20220422230510_0001.MOV	    130	   0.0361			57.997	15.640	-461.242	0.081	0.069	0.389	0.019	465.137	7.366	1	1															1	F	Passing			
A002C0089_20220422230510_0001.MOV	    130	   0.0361			57.317	-2.110	-408.384	0.072	0.060	0.308	0.194	412.392	8.006	1	1															2	AD	Passing			
A002C0089_20220422230510_0001.MOV	    130	   0.0361			-6.045	69.120	-531.710	0.078	0.102	0.509	0.035	536.218	7.217	1	1															0	J	Passing			
A002C0089_20220422230510_0001.MOV	    150	   0.0417			54.984	15.362	-458.259	0.079	0.068	0.384	0.055	461.801	7.046	1	1															1	F	Passing			
A002C0089_20220422230510_0001.MOV	    150	   0.0417			58.691	-4.822	-403.540	0.071	0.059	0.301	0.117	407.815	8.323	1	1															2	AD	Passing			
A002C0089_20220422230510_0001.MOV	    150	   0.0417			-9.226	54.400	-513.304	0.075	0.090	0.475	0.021	516.261	5.920	1	1															0	J	Passing			
A002C0089_20220422230510_0001.MOV	    170	   0.0473			49.952	11.064	-452.595	0.077	0.067	0.375	0.022	455.478	6.406	1	1															1	F	Passing			
A002C0089_20220422230510_0001.MOV	    170	   0.0473			57.652	-8.938	-399.089	0.070	0.059	0.295	0.160	403.331	8.353	1	1															2	AD	Passing			
A002C0089_20220422230510_0001.MOV	    170	   0.0473			-16.291	35.844	-496.412	0.074	0.079	0.444	0.042	497.971	4.337	1	1															0	J	Passing			
A002C0089_20220422230510_0001.MOV	    190	   0.0528			-27.525	20.026	-485.106	0.074	0.073	0.425	0.117	486.299	3.889	1	1															0	J	Passing			
A002C0089_20220422230510_0001.MOV	    190	   0.0528			42.897	8.396	-454.387	0.074	0.067	0.377	0.055	456.484	5.457	1	1															1	F	Passing			
A002C0089_20220422230510_0001.MOV	    190	   0.0528			52.641	-8.594	-400.098	0.069	0.059	0.296	0.232	403.638	7.632	1	1															2	AD	Passing			
A002C0089_20220422230510_0001.MOV	    210	   0.0584			-28.152	16.710	-474.921	0.073	0.070	0.407	0.016	476.048	3.836	1	1															0	J	Passing			
A002C0089_20220422230510_0001.MOV	    210	   0.0584			44.915	13.536	-459.804	0.076	0.068	0.386	0.026	462.191	5.766	1	1															1	F	Passing			
A002C0089_20220422230510_0001.MOV	    210	   0.0584			52.282	2.733	-402.340	0.069	0.059	0.299	0.162	405.732	7.406	1	1															2	AD	Passing			
A002C0089_20220422230510_0001.MOV	    230	   0.0640			-25.722	11.308	-467.088	0.071	0.068	0.394	0.001	467.933	3.361	1	1															0	J	Passing			
A002C0089_20220422230510_0001.MOV	    230	   0.0640			46.020	12.247	-455.629	0.076	0.067	0.379	0.021	458.111	5.914	1	1															1	F	Passing			
A002C0089_20220422230510_0001.MOV	    230	   0.0640			53.317	10.226	-408.983	0.071	0.060	0.309	0.034	412.571	7.523	1	1															2	AD	Passing			
A002C0089_20220422230510_0001.MOV	    250	   0.0695			-26.997	-2.067	-456.977	0.070	0.066	0.378	0.022	457.779	3.415	1	1															0	J	Passing			
A002C0089_20220422230510_0001.MOV	    250	   0.0695			48.037	-0.403	-473.274	0.079	0.069	0.409	0.033	475.705	5.802	1	1															1	F	Passing			
A002C0089_20220422230510_0001.MOV	    250	   0.0695			49.827	5.141	-416.118	0.071	0.061	0.319	0.226	419.122	6.845	1	1															2	AD	Passing			
A002C0089_20220422230510_0001.MOV	    270	   0.0751			-28.504	-11.652	-442.482	0.068	0.065	0.355	0.046	443.553	4.069	1	1															0	J	Passing			
A002C0089_20220422230510_0001.MOV	    270	   0.0751			46.968	-13.266	-478.135	0.080	0.070	0.417	0.147	480.620	5.891	1	1															1	F	Passing			
A002C0089_20220422230510_0001.MOV	    270	   0.0751			47.060	-0.801	-420.458	0.070	0.061	0.325	0.155	423.084	6.395	1	1															2	AD	Passing			
A002C0089_20220422230510_0001.MOV	    290	   0.0806			-32.403	-24.770	-422.405	0.066	0.064	0.324	0.082	424.369	5.651	1	1															0	J	Passing			
A002C0089_20220422230510_0001.MOV	    290	   0.0806			42.032	-31.073	-473.823	0.077	0.073	0.409	0.169	476.698	6.427	1	1															1	F	Passing			
A002C0089_20220422230510_0001.MOV	    290	   0.0806			42.413	-13.147	-418.907	0.069	0.062	0.322	0.213	421.254	6.119	1	1															2	AD	Passing			
